,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
1238,ＪＲ山手線 高田馬場駅 2階建 築9年,賃貸アパート,東京都新宿区高田馬場２,ＪＲ山手線/高田馬場駅 歩1分,ＪＲ山手線/目白駅 歩12分,東京メトロ副都心線/西早稲田駅 歩13分,築9年,2階建,2階,6.5万円,3000円,-/-/-/-,ワンルーム,12m
1239,グランドセダー大久保,賃貸アパート,東京都新宿区大久保２,ＪＲ山手線/新大久保駅 歩6分,ＪＲ総武線/大久保駅 歩10分,都営大江戸線/東新宿駅 歩10分,築4年,2階建,1階,6.45万円,3500円,-/6.45万円/-/-,1K,11.4m
1240,グランドセダー大久保,賃貸アパート,東京都新宿区大久保２,ＪＲ山手線/新大久保駅 歩6分,ＪＲ総武線/大久保駅 歩10分,都営大江戸線/東新宿駅 歩10分,築4年,2階建,1階,6.65万円,3500円,-/-/-/-,ワンルーム,11.46m
1241,アレックス西早稲田,賃貸アパート,東京都新宿区高田馬場１,ＪＲ山手線/高田馬場駅 歩4分,東京メトロ副都心線/西早稲田駅 歩3分,ＪＲ山手線/新大久保駅 歩17分,築2年,2階建,1階,6.8万円,-,6.8万円/6.8万円/-/-,ワンルーム,10.58m
1242,アレックス西早稲田,賃貸アパート,東京都新宿区高田馬場１,ＪＲ山手線/高田馬場駅 歩4分,東京メトロ副都心線/西早稲田駅 歩3分,ＪＲ山手線/新大久保駅 歩17分,築2年,2階建,1階,6.8万円,-,6.8万円/6.8万円/-/-,ワンルーム,10.58m
1243,アレックス西早稲田,賃貸アパート,東京都新宿区高田馬場１,ＪＲ山手線/高田馬場駅 歩4分,東京メトロ副都心線/西早稲田駅 歩3分,ＪＲ山手線/新大久保駅 歩17分,築2年,2階建,2階,7.6万円,-,7.6万円/7.6万円/-/-,ワンルーム,10.58m
1244,ＳＮ４４,賃貸マンション,東京都新宿区西五軒町,東京メトロ東西線/神楽坂駅 歩6分,東京メトロ有楽町線/江戸川橋駅 歩7分,None,築4年,5階建,1階,6.5万円,3000円,-/-/6.5万円/-,ワンルーム,10.54m
1245,ＳＮ４４,賃貸マンション,東京都新宿区西五軒町,東京メトロ東西線/神楽坂駅 歩6分,東京メトロ有楽町線/江戸川橋駅 歩7分,None,築4年,5階建,3階,6.8万円,3000円,-/6.8万円/6.8万円/-,ワンルーム,10.54m
1246,ラ・ターシェ,賃貸アパート,東京都新宿区高田馬場３,ＪＲ山手線/高田馬場駅 歩6分,東京メトロ東西線/高田馬場駅 歩6分,西武新宿線/下落合駅 歩7分,築8年,2階建,1階,6.5万円,3500円,6.5万円/6.5万円/-/-,ワンルーム,14.45m
1247,ＣＥＲＥＳＩＡ神楽坂,賃貸アパート,東京都新宿区山吹町,東京メトロ有楽町線/江戸川橋駅 歩3分,東京メトロ東西線/神楽坂駅 歩8分,東京メトロ丸ノ内線/茗荷谷駅 歩16分,築2年,2階建,1階,6.5万円,3500円,-/-/-/-,1K,12.32m
1248,ＣＥＲＥＳＩＡ神楽坂,賃貸アパート,東京都新宿区山吹町,東京メトロ有楽町線/江戸川橋駅 歩3分,東京メトロ東西線/神楽坂駅 歩8分,東京メトロ丸ノ内線/茗荷谷駅 歩16分,築2年,2階建,1階,6.6万円,3500円,-/-/-/-,ワンルーム,12.32m
1249,東京メトロ東西線 神楽坂駅 2階建 築3年,賃貸アパート,東京都新宿区赤城下町,東京メトロ東西線/神楽坂駅 歩4分,東京メトロ有楽町線/江戸川橋駅 歩5分,都営大江戸線/牛込神楽坂駅 歩10分,築3年,2階建,2階,6.5万円,3500円,-/6.5万円/-/-,ワンルーム,11.3m
1250,ＪＲ山手線 高田馬場駅 3階建 築32年,賃貸マンション,東京都新宿区高田馬場２,ＪＲ山手線/高田馬場駅 歩3分,東京メトロ副都心線/西早稲田駅 歩9分,None,築32年,3階建,2階,6万円,8500円,-/-/3.08万円/1.08万円,ワンルーム,10m
1251,都営大江戸線 都庁前駅 7階建 築40年,賃貸マンション,東京都新宿区西新宿４,都営大江戸線/都庁前駅 歩3分,都営大江戸線/西新宿五丁目駅 歩7分,ＪＲ山手線/新宿駅 歩15分,築40年,7階建,5階,6.9万円,-,13.8万円/-/-/-,ワンルーム,25.33m
1252,都営大江戸線 都庁前駅 7階建 築40年,賃貸マンション,東京都新宿区西新宿４,都営大江戸線/都庁前駅 歩3分,都営大江戸線/西新宿五丁目駅 歩7分,ＪＲ山手線/新宿駅 歩15分,築40年,7階建,5階,13.8万円,-,13.8万円/13.8万円/-/-,1LDK,36.59m
1253,パルク西新宿,賃貸マンション,東京都新宿区西新宿４,都営大江戸線/西新宿五丁目駅 歩4分,都営大江戸線/都庁前駅 歩6分,ＪＲ山手線/新宿駅 歩15分,築40年,11階建,5階,6.9万円,-,13.8万円/-/-/-,ワンルーム,25.33m
1254,パルク西新宿,賃貸マンション,東京都新宿区西新宿４,都営大江戸線/西新宿五丁目駅 歩4分,都営大江戸線/都庁前駅 歩6分,ＪＲ山手線/新宿駅 歩15分,築40年,11階建,5階,13.8万円,-,13.8万円/13.8万円/-/-,1LDK,36.59m
1255,東京メトロ東西線 落合駅 3階建 築25年,賃貸マンション,東京都新宿区中井１,東京メトロ東西線/落合駅 歩8分,西武新宿線/中井駅 歩4分,都営大江戸線/落合南長崎駅 歩12分,築25年,3階建,3階,6.7万円,2000円,6.7万円/6.7万円/-/-,1K,22m
1256,東京メトロ東西線 落合駅 3階建 築25年,賃貸マンション,東京都新宿区中井１,東京メトロ東西線/落合駅 歩8分,西武新宿線/中井駅 歩4分,都営大江戸線/落合南長崎駅 歩12分,築25年,3階建,2階,11.2万円,2000円,11.2万円/11.2万円/-/-,2K,33m
1257,柳町マンション,賃貸アパート,東京都新宿区市谷柳町,都営大江戸線/牛込柳町駅 歩2分,都営大江戸線/牛込神楽坂駅 歩10分,都営大江戸線/若松河田駅 歩11分,築51年,5階建,3階,6.5万円,4000円,6.5万円/6.5万円/-/-,ワンルーム,23m
1258,柳町マンション,賃貸アパート,東京都新宿区市谷柳町,都営大江戸線/牛込柳町駅 歩2分,都営大江戸線/牛込神楽坂駅 歩10分,都営大江戸線/若松河田駅 歩11分,築51年,5階建,4階,7.9万円,4000円,7.9万円/7.9万円/-/-,1K,26m
1259,ドエルシンビ,賃貸アパート,東京都新宿区若松町,東京メトロ東西線/早稲田駅 歩9分,都営大江戸線/若松河田駅 歩6分,都営大江戸線/牛込柳町駅 歩8分,築39年,2階建,1階,6.9万円,-,-/-/-/-,1DK,24.84m
1260,都営大江戸線 落合南長崎駅 4階建 築43年,賃貸マンション,東京都新宿区西落合２,都営大江戸線/落合南長崎駅 歩11分,西武新宿線/新井薬師前駅 歩10分,西武新宿線/沼袋駅 歩14分,築43年,4階建,2階,6.7万円,2000円,6.7万円/6.7万円/-/-,1DK,24m
1261,ドミール落合,賃貸マンション,東京都新宿区下落合４,ＪＲ山手線/高田馬場駅 歩10分,西武新宿線/下落合駅 歩4分,ＪＲ山手線/目白駅 歩11分,築35年,3階建,1階,6.9万円,-,6.9万円/6.9万円/-/-,1K,24m
1262,アイビス早稲田マンション,賃貸マンション,東京都新宿区西早稲田２,東京メトロ東西線/早稲田駅 歩7分,東京メトロ副都心線/西早稲田駅 歩10分,東京メトロ東西線/高田馬場駅 歩14分,築40年,5階建,5階,6.9万円,-,6.9万円/6.9万円/-/-,1DK,23.92m
1263,グランヴァン西落合,賃貸マンション,東京都新宿区西落合３,都営大江戸線/落合南長崎駅 歩5分,西武池袋線/東長崎駅 歩12分,西武新宿線/新井薬師前駅 歩17分,築19年,4階建,2階,6.1万円,8000円,-/6.1万円/-/-,1K,19.19m
1264,グランヴァン西落合,賃貸マンション,東京都新宿区西落合３,都営大江戸線/落合南長崎駅 歩5分,西武池袋線/東長崎駅 歩12分,西武新宿線/新井薬師前駅 歩17分,築19年,4階建,4階,6.5万円,9000円,-/-/-/-,1K,19.97m
1265,グランヴァン西落合,賃貸マンション,東京都新宿区西落合３,都営大江戸線/落合南長崎駅 歩5分,西武池袋線/東長崎駅 歩12分,西武新宿線/新井薬師前駅 歩17分,築19年,4階建,4階,6.5万円,9500円,-/-/-/-,1K,19.97m
1266,グランヴァン西落合,賃貸マンション,東京都新宿区西落合３,都営大江戸線/落合南長崎駅 歩5分,西武池袋線/東長崎駅 歩12分,西武新宿線/新井薬師前駅 歩17分,築19年,4階建,3階,7万円,5000円,-/-/-/-,1K,20.62m
1267,グリーンヒル,賃貸マンション,東京都新宿区中落合４,都営大江戸線/落合南長崎駅 歩5分,西武新宿線/中井駅 歩9分,都営大江戸線/中井駅 歩10分,築25年,3階建,2階,6.3万円,6000円,6.3万円/6.3万円/-/-,1K,20.55m
1268,サイセリヤ目白,賃貸アパート,東京都新宿区下落合３,ＪＲ山手線/目白駅 歩9分,西武新宿線/下落合駅 歩12分,ＪＲ山手線/高田馬場駅 歩12分,築26年,2階建,2階,6.7万円,2000円,6.7万円/6.7万円/-/-,1K,19.87m
1269,スカイコート早稲田第2,賃貸マンション,東京都新宿区若松町,都営大江戸線/若松河田駅 歩5分,東京メトロ副都心線/東新宿駅 歩9分,東京メトロ東西線/早稲田駅 歩13分,築20年,9階建,9階,6.9万円,-,-/-/-/-,ワンルーム,18m
1270,スカイコート早稲田第2,賃貸マンション,東京都新宿区若松町,都営大江戸線/若松河田駅 歩5分,東京メトロ副都心線/東新宿駅 歩9分,東京メトロ東西線/早稲田駅 歩13分,築20年,9階建,5階,7.2万円,6000円,7.2万円/7.2万円/-/-,1K,19.86m
1271,スカイコート早稲田第2,賃貸マンション,東京都新宿区若松町,都営大江戸線/若松河田駅 歩5分,東京メトロ副都心線/東新宿駅 歩9分,東京メトロ東西線/早稲田駅 歩13分,築20年,9階建,9階,7.1万円,9000円,-/-/8万円/8万円,ワンルーム,18m
1272,スカイコート早稲田第2,賃貸マンション,東京都新宿区若松町,都営大江戸線/若松河田駅 歩5分,東京メトロ副都心線/東新宿駅 歩9分,東京メトロ東西線/早稲田駅 歩13分,築20年,9階建,8階,7.5万円,6000円,7.5万円/-/-/-,ワンルーム,18m
1273,スカイコート早稲田第2,賃貸マンション,東京都新宿区若松町,都営大江戸線/若松河田駅 歩5分,東京メトロ副都心線/東新宿駅 歩9分,東京メトロ東西線/早稲田駅 歩13分,築20年,9階建,6階,8.2万円,10500円,-/8.2万円/-/-,1K,18m
1274,スカイコート早稲田第2,賃貸マンション,東京都新宿区若松町,都営大江戸線/若松河田駅 歩5分,東京メトロ副都心線/東新宿駅 歩9分,東京メトロ東西線/早稲田駅 歩13分,築20年,9階建,2階,8.7万円,8000円,-/8.7万円/-/-,1K,19.86m
1275,スカイコート早稲田第2,賃貸マンション,東京都新宿区若松町,都営大江戸線/若松河田駅 歩5分,東京メトロ副都心線/東新宿駅 歩9分,東京メトロ東西線/早稲田駅 歩13分,築20年,9階建,2階,8.7万円,10500円,-/8.7万円/-/-,1K,19.86m
1276,ハイムフォールリヒター,賃貸マンション,東京都新宿区西新宿４,都営大江戸線/西新宿五丁目駅 歩5分,京王新線/初台駅 歩8分,都営大江戸線/都庁前駅 歩13分,築30年,4階建,2階,6.7万円,2000円,6.7万円/6.7万円/-/-,ワンルーム,19.5m
1277,都営大江戸線 落合南長崎駅 3階建 築25年,賃貸マンション,東京都新宿区中落合４,都営大江戸線/落合南長崎駅 歩5分,西武新宿線/中井駅 歩9分,西武池袋線/椎名町駅 歩17分,築25年,3階建,2階,6.3万円,6000円,6.3万円/6.3万円/-/-,1K,19.22m
1278,Chrysanthemum　Waseda,賃貸マンション,東京都新宿区喜久井町,都営大江戸線/牛込柳町駅 歩6分,東京メトロ東西線/早稲田駅 歩8分,東京メトロ副都心線/西早稲田駅 歩17分,築26年,3階建,3階,6.7万円,2000円,6.7万円/-/-/-,ワンルーム,19.1m
1279,東京メトロ東西線 早稲田駅 7階建 築32年,賃貸マンション,東京都新宿区早稲田鶴巻町,東京メトロ東西線/早稲田駅 歩4分,東京メトロ有楽町線/江戸川橋駅 歩10分,都営大江戸線/牛込柳町駅 歩15分,築32年,7階建,3階,6.9万円,-,6.9万円/6.9万円/-/-,ワンルーム,19.1m
1280,東京メトロ副都心線 西早稲田駅 2階建 築26年,賃貸アパート,東京都新宿区西早稲田２,東京メトロ副都心線/西早稲田駅 歩4分,ＪＲ山手線/高田馬場駅 歩12分,東京メトロ東西線/早稲田駅 歩10分,築26年,2階建,1階,6.7万円,2000円,6.7万円/13.4万円/-/-,ワンルーム,19m
1281,東京メトロ副都心線 西早稲田駅 2階建 築26年,賃貸アパート,東京都新宿区西早稲田２,東京メトロ副都心線/西早稲田駅 歩4分,ＪＲ山手線/高田馬場駅 歩12分,東京メトロ東西線/早稲田駅 歩10分,築26年,2階建,2階,6.9万円,2000円,6.9万円/13.8万円/-/-,ワンルーム,19m
1282,１０ＬＩＯＮＳ,賃貸マンション,東京都新宿区若松町,東京メトロ東西線/早稲田駅 歩17分,都営大江戸線/若松河田駅 歩5分,東京メトロ副都心線/東新宿駅 歩10分,築37年,3階建,1階,6.9万円,-,-/-/-/-,ワンルーム,18.7m
1283,東京メトロ東西線 早稲田駅 2階建 築24年,賃貸マンション,東京都新宿区喜久井町,東京メトロ東西線/早稲田駅 歩6分,都営大江戸線/牛込柳町駅 歩8分,東京メトロ東西線/神楽坂駅 歩17分,築24年,2階建,1階,6.7万円,2000円,6.7万円/6.7万円/-/-,ワンルーム,18.6m
1284,西武新宿線 中井駅 2階建 築12年,賃貸アパート,東京都新宿区上落合２,西武新宿線/中井駅 歩5分,都営大江戸線/中井駅 歩4分,東京メトロ東西線/落合駅 歩3分,築12年,2階建,1階,6.6万円,3000円,6.6万円/-/-/6.6万円,ワンルーム,18.23m
1285,西武新宿線 中井駅 2階建 築12年,賃貸アパート,東京都新宿区上落合２,西武新宿線/中井駅 歩5分,都営大江戸線/中井駅 歩4分,東京メトロ東西線/落合駅 歩3分,築12年,2階建,2階,6.8万円,3000円,-/-/-/-,ワンルーム,18.23m
1286,ラ・セルジュ新宿落合,賃貸アパート,東京都新宿区上落合２,東京メトロ東西線/落合駅 歩3分,都営大江戸線/中井駅 歩4分,西武新宿線/中井駅 歩5分,築12年,2階建,1階,6.6万円,3000円,-/-/-/-,ワンルーム,18.23m
1287,ドゥ・オランジュ,賃貸アパート,東京都新宿区高田馬場３,ＪＲ山手線/高田馬場駅 歩8分,西武新宿線/下落合駅 歩6分,東京メトロ東西線/落合駅 歩19分,築16年,2階建,2階,6.7万円,2000円,6.7万円/6.7万円/-/-,1K,18m
1288,ドゥ・オランジュ,賃貸アパート,東京都新宿区高田馬場３,ＪＲ山手線/高田馬場駅 歩8分,西武新宿線/下落合駅 歩6分,東京メトロ東西線/落合駅 歩19分,築16年,2階建,2階,6.7万円,2000円,6.7万円/6.7万円/-/-,1K,16.6m
1289,東京メトロ東西線 早稲田駅 3階建 築29年,賃貸マンション,東京都新宿区西早稲田２,東京メトロ東西線/早稲田駅 歩8分,東京メトロ副都心線/西早稲田駅 歩9分,東京メトロ東西線/高田馬場駅 歩11分,築29年,3階建,3階,6.7万円,2000円,6.7万円/6.7万円/-/-,ワンルーム,17.7m
1290,東京メトロ東西線 早稲田駅 3階建 築29年,賃貸マンション,東京都新宿区西早稲田２,東京メトロ東西線/早稲田駅 歩8分,東京メトロ副都心線/西早稲田駅 歩9分,東京メトロ東西線/高田馬場駅 歩11分,築29年,3階建,3階,6.7万円,2000円,6.7万円/6.7万円/-/-,ワンルーム,16.08m
1291,東京メトロ東西線 早稲田駅 5階建 築16年,賃貸マンション,東京都新宿区早稲田鶴巻町,東京メトロ東西線/早稲田駅 歩6分,東京メトロ有楽町線/江戸川橋駅 歩9分,都営大江戸線/牛込柳町駅 歩17分,築16年,5階建,1階,6.3万円,6000円,-/6.3万円/-/-,1K,17.62m
1292,東京メトロ東西線 早稲田駅 5階建 築16年,賃貸マンション,東京都新宿区早稲田鶴巻町,東京メトロ東西線/早稲田駅 歩6分,東京メトロ有楽町線/江戸川橋駅 歩9分,都営大江戸線/牛込柳町駅 歩17分,築16年,5階建,1階,6.3万円,8000円,-/6.3万円/-/-,1K,17.62m
1293,東京メトロ東西線 早稲田駅 5階建 築16年,賃貸マンション,東京都新宿区早稲田鶴巻町,東京メトロ東西線/早稲田駅 歩6分,東京メトロ有楽町線/江戸川橋駅 歩9分,都営大江戸線/牛込柳町駅 歩17分,築16年,5階建,3階,6.5万円,8000円,-/6.5万円/-/-,1K,17.1m
1294,東京メトロ東西線 早稲田駅 5階建 築16年,賃貸マンション,東京都新宿区早稲田鶴巻町,東京メトロ東西線/早稲田駅 歩6分,東京メトロ有楽町線/江戸川橋駅 歩9分,都営大江戸線/牛込柳町駅 歩17分,築16年,5階建,3階,6.7万円,8000円,-/6.7万円/-/-,1K,17.1m
1295,東京メトロ東西線 落合駅 4階建 築24年,賃貸マンション,東京都新宿区北新宿４,東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩8分,ＪＲ山手線/高田馬場駅 歩16分,築24年,4階建,3階,6.9万円,-,6.9万円/6.9万円/-/-,ワンルーム,17.5m
1296,フラットＵ,賃貸アパート,東京都新宿区早稲田南町,東京メトロ東西線/早稲田駅 歩2分,都営大江戸線/牛込柳町駅 歩10分,都電荒川線/早稲田駅 歩13分,築28年,2階建,2階,6.8万円,1000円,6.8万円/6.8万円/-/-,ワンルーム,17.39m
1297,上落合レジデンス,賃貸マンション,東京都新宿区上落合１,西武新宿線/下落合駅 歩4分,東京メトロ東西線/落合駅 歩7分,都営大江戸線/中井駅 歩5分,築24年,5階建,2階,6.5万円,4000円,6.5万円/6.5万円/-/-,ワンルーム,17.1m
1298,上落合レジデンス,賃貸マンション,東京都新宿区上落合１,西武新宿線/下落合駅 歩4分,東京メトロ東西線/落合駅 歩7分,都営大江戸線/中井駅 歩5分,築24年,5階建,3階,6.5万円,4000円,6.5万円/6.5万円/-/-,ワンルーム,17.1m
1299,東京メトロ東西線 落合駅 3階建 築24年,賃貸マンション,東京都新宿区上落合１,東京メトロ東西線/落合駅 歩7分,西武新宿線/下落合駅 歩4分,西武新宿線/中井駅 歩5分,築24年,3階建,2階,6.5万円,4000円,6.5万円/6.5万円/-/-,ワンルーム,17.1m
1300,勉強堂ビル,賃貸マンション,東京都新宿区余丁町,都営新宿線/曙橋駅 歩7分,都営大江戸線/若松河田駅 歩7分,都営大江戸線/東新宿駅 歩12分,築26年,6階建,2階,6.9万円,-,6.9万円/6.9万円/-/-,1K,17m
1301,NOVAハイツ早稲田,賃貸アパート,東京都新宿区西早稲田３,ＪＲ山手線/高田馬場駅 歩9分,東京メトロ副都心線/西早稲田駅 歩9分,ＪＲ山手線/目白駅 歩13分,築32年,2階建,2階,6.8万円,1000円,6.8万円/6.8万円/-/-,1K,16.56m
1302,ＪＲ山手線 高田馬場駅 2階建 築32年,賃貸アパート,東京都新宿区西早稲田３,ＪＲ山手線/高田馬場駅 歩9分,東京メトロ副都心線/西早稲田駅 歩9分,都電荒川線/学習院下駅 歩7分,築32年,2階建,2階,6.8万円,1000円,6.8万円/6.8万円/-/-,1K,16.56m
1303,スカイコート新宿落合第４,賃貸マンション,東京都新宿区上落合３,東京メトロ東西線/落合駅 歩2分,都営大江戸線/中井駅 歩6分,都営大江戸線/東中野駅 歩8分,築26年,4階建,4階,6.6万円,3000円,6.6万円/6.6万円/-/-,ワンルーム,16.2m
1304,ルーフ市谷,賃貸アパート,東京都新宿区市谷柳町,都営大江戸線/牛込柳町駅 歩3分,都営大江戸線/牛込神楽坂駅 歩11分,都営大江戸線/若松河田駅 歩11分,築29年,3階建,3階,6.6万円,3000円,6.6万円/6.6万円/-/-,ワンルーム,16.2m
1305,アルベリーノ上落合,賃貸マンション,東京都新宿区上落合３,東京メトロ東西線/落合駅 歩5分,都営大江戸線/中井駅 歩5分,都営大江戸線/東中野駅 歩10分,築12年,4階建,2階,6.6万円,3000円,6.6万円/6.6万円/-/-,1K,15.75m
1306,アルベリーノ上落合,賃貸マンション,東京都新宿区上落合３,東京メトロ東西線/落合駅 歩5分,都営大江戸線/中井駅 歩5分,都営大江戸線/東中野駅 歩10分,築12年,4階建,4階,7万円,3000円,7万円/7万円/-/-,ワンルーム,15.75m
1307,スカイコート早稲田,賃貸マンション,東京都新宿区早稲田鶴巻町,東京メトロ東西線/早稲田駅 歩2分,都営大江戸線/牛込柳町駅 歩11分,東京メトロ有楽町線/江戸川橋駅 歩8分,築32年,4階建,3階,6.9万円,-,6.9万円/13.8万円/-/-,ワンルーム,15.3m
1308,東京メトロ東西線 飯田橋駅 3階建 築36年,賃貸マンション,東京都新宿区神楽坂３,東京メトロ東西線/飯田橋駅 歩5分,ＪＲ総武線/飯田橋駅 歩6分,東京メトロ東西線/神楽坂駅 歩9分,築36年,3階建,2階,4.8万円,21000円,4.8万円/4.8万円/-/-,ワンルーム,14.5m
1309,東京メトロ東西線 飯田橋駅 3階建 築36年,賃貸マンション,東京都新宿区神楽坂３,東京メトロ東西線/飯田橋駅 歩5分,ＪＲ総武線/飯田橋駅 歩6分,東京メトロ東西線/神楽坂駅 歩9分,築36年,3階建,3階,4.8万円,21000円,4.8万円/4.8万円/-/-,ワンルーム,14.5m
1310,東京メトロ東西線 飯田橋駅 3階建 築36年,賃貸マンション,東京都新宿区神楽坂３,東京メトロ東西線/飯田橋駅 歩5分,ＪＲ総武線/飯田橋駅 歩6分,東京メトロ東西線/神楽坂駅 歩9分,築36年,3階建,1階,4.9万円,21000円,4.9万円/4.9万円/-/-,ワンルーム,14.5m
1311,シュタルトバーン大洋,賃貸マンション,東京都新宿区西早稲田２,ＪＲ山手線/高田馬場駅 歩15分,東京メトロ副都心線/西早稲田駅 歩9分,東京メトロ東西線/早稲田駅 歩10分,築29年,4階建,3階,6.7万円,2000円,6.7万円/6.7万円/-/-,ワンルーム,13.77m
1312,シュタルトバーン大洋,賃貸マンション,東京都新宿区西早稲田２,ＪＲ山手線/高田馬場駅 歩15分,東京メトロ副都心線/西早稲田駅 歩9分,東京メトロ東西線/早稲田駅 歩10分,築29年,4階建,3階,6.7万円,2000円,6.7万円/6.7万円/-/-,ワンルーム,12.56m
1313,ファミリア　デ　ヒラ,賃貸アパート,東京都新宿区横寺町,都営大江戸線/牛込神楽坂駅 歩4分,東京メトロ東西線/神楽坂駅 歩4分,東京メトロ南北線/飯田橋駅 歩10分,築51年,2階建,2階,6.8万円,1000円,6.8万円/6.8万円/-/-,ワンルーム,12.25m
1314,ＪＲ山手線 新宿駅 2階建 築3年,賃貸アパート,東京都新宿区北新宿２,ＪＲ山手線/新宿駅 歩18分,東京メトロ丸ノ内線/西新宿駅 歩8分,都営大江戸線/中野坂上駅 歩10分,築3年,2階建,1階,6.55万円,3500円,-/6.55万円/-/-,ワンルーム,10.22m
1315,ｓｔａｇｅ北新宿,賃貸アパート,東京都新宿区北新宿２,東京メトロ丸ノ内線/西新宿駅 歩8分,ＪＲ中央線/大久保駅 歩11分,都営大江戸線/都庁前駅 歩11分,築2年,2階建,1階,6.55万円,3500円,-/-/-/-,ワンルーム,10.22m
1316,ステージ北新宿,賃貸アパート,東京都新宿区北新宿２,東京メトロ丸ノ内線/西新宿駅 歩6分,都営大江戸線/中野坂上駅 歩8分,ＪＲ中央線/大久保駅 歩9分,築2年,2階建,1階,6.55万円,3500円,-/6.55万円/-/-,ワンルーム,10.22m
1317,ＪＲ山手線 新大久保駅 2階建 新築,賃貸アパート,東京都新宿区大久保２,ＪＲ山手線/新大久保駅 歩6分,東京メトロ副都心線/東新宿駅 歩6分,ＪＲ中央線/大久保駅 歩10分,新築,2階建,1階,6.4万円,5000円,-/-/-/-,ワンルーム,9m
1318,Glanz大久保,賃貸アパート,東京都新宿区大久保２,ＪＲ山手線/新大久保駅 歩8分,東京メトロ副都心線/東新宿駅 歩9分,西武新宿線/西武新宿駅 歩13分,築2年,3階建,1階,6.6万円,3300円,6.6万円/6.6万円/-/-,ワンルーム,13.67m
1319,東京メトロ有楽町線 江戸川橋駅 2階建 築2年,賃貸アパート,東京都新宿区山吹町,東京メトロ有楽町線/江戸川橋駅 歩3分,東京メトロ東西線/神楽坂駅 歩8分,都営大江戸線/牛込神楽坂駅 歩14分,築2年,2階建,1階,6.6万円,3500円,-/6.6万円/-/-,ワンルーム,12.32m
1320,サンハイツ早稲田,賃貸マンション,東京都新宿区西早稲田３,東京メトロ東西線/早稲田駅 歩8分,東京メトロ東西線/高田馬場駅 歩10分,東京メトロ副都心線/西早稲田駅 歩8分,築41年,7階建,4階,7万円,-,7万円/7万円/-/-,1K,20.31m
1321,サンハイツ早稲田,賃貸マンション,東京都新宿区西早稲田３,東京メトロ東西線/早稲田駅 歩8分,東京メトロ東西線/高田馬場駅 歩10分,東京メトロ副都心線/西早稲田駅 歩8分,築41年,7階建,5階,17.5万円,3000円,35万円/-/-/-,2LDK,53.92m
1322,パロ西落合,賃貸マンション,東京都新宿区西落合４,都営大江戸線/落合南長崎駅 歩6分,西武池袋線/東長崎駅 歩5分,都営大江戸線/新江古田駅 歩14分,築31年,4階建,2階,6.6万円,4000円,6.6万円/6.6万円/-/-,ワンルーム,20.57m
1323,パロ西落合,賃貸マンション,東京都新宿区西落合４,都営大江戸線/落合南長崎駅 歩6分,西武池袋線/東長崎駅 歩5分,都営大江戸線/新江古田駅 歩14分,築31年,4階建,4階,9万円,4000円,9万円/9万円/-/-,2DK,34.65m
1324,西武池袋線 東長崎駅 4階建 築32年,賃貸マンション,東京都新宿区西落合４,西武池袋線/東長崎駅 歩5分,都営大江戸線/落合南長崎駅 歩8分,西武新宿線/中井駅 歩22分,築32年,4階建,3階,6.6万円,4000円,6.6万円/6.6万円/-/-,1K,20.5m
1325,西武池袋線 東長崎駅 4階建 築32年,賃貸マンション,東京都新宿区西落合４,西武池袋線/東長崎駅 歩5分,都営大江戸線/落合南長崎駅 歩8分,西武新宿線/中井駅 歩22分,築32年,4階建,4階,9万円,4000円,9万円/9万円/-/-,2DK,34.57m
1326,四谷荘,賃貸アパート,東京都新宿区三栄町,ＪＲ中央線/四ツ谷駅 歩6分,東京メトロ丸ノ内線/四谷三丁目駅 歩6分,都営新宿線/曙橋駅 歩9分,築57年,2階建,2階,6.7万円,3000円,6.7万円/6.7万円/-/-,ワンルーム,34m
1327,東京メトロ丸ノ内線 四谷三丁目駅 2階建 築57年,賃貸アパート,東京都新宿区三栄町,東京メトロ丸ノ内線/四谷三丁目駅 歩6分,東京メトロ南北線/四ツ谷駅 歩6分,ＪＲ中央線/市ヶ谷駅 歩10分,築57年,2階建,2階,6.7万円,3000円,6.7万円/6.7万円/-/-,2K,34m
1328,フェアリーランド,賃貸アパート,東京都新宿区高田馬場２,ＪＲ山手線/高田馬場駅 歩8分,東京メトロ副都心線/西早稲田駅 歩12分,都電荒川線/面影橋駅 歩8分,築49年,2階建,1階,7万円,-,7万円/7万円/-/-,1DK,27m
1329,フェアリーランド,賃貸アパート,東京都新宿区高田馬場２,ＪＲ山手線/高田馬場駅 歩8分,東京メトロ副都心線/西早稲田駅 歩12分,都電荒川線/面影橋駅 歩8分,築49年,2階建,1階,7.3万円,-,-/7.3万円/-/-,ワンルーム,22m
1330,フェアリーランド,賃貸アパート,東京都新宿区高田馬場２,ＪＲ山手線/高田馬場駅 歩8分,東京メトロ副都心線/西早稲田駅 歩12分,都電荒川線/面影橋駅 歩8分,築49年,2階建,2階,9.2万円,-,9.2万円/9.2万円/-/-,1LDK,30m
