,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
0,東京メトロ日比谷線 広尾駅 2階建 築54年,賃貸アパート,東京都港区南麻布４,東京メトロ日比谷線/広尾駅 歩5分,None,None,築54年,2階建,2階,3.5万円,2000円,7万円/3.5万円/-/-,1K,8m
1,東京メトロ南北線 白金高輪駅 2階建 築49年,賃貸アパート,東京都港区白金５,東京メトロ南北線/白金高輪駅 歩8分,東京メトロ日比谷線/広尾駅 歩12分,None,築49年,2階建,2階,3.8万円,2000円,7.6万円/3.8万円/-/-,1K,13m
2,さつき荘,賃貸アパート,東京都港区三田１,東京メトロ南北線/麻布十番駅 歩3分,都営大江戸線/赤羽橋駅 歩10分,都営三田線/芝公園駅 歩17分,築53年,2階建,1階,4.7万円,-,4.7万円/-/-/-,1K,20m
3,坂田荘,賃貸アパート,東京都港区三田１,東京メトロ南北線/麻布十番駅 歩3分,都営大江戸線/麻布十番駅 歩3分,都営大江戸線/赤羽橋駅 歩9分,築48年,2階建,1階,4.8万円,-,4.8万円/-/-/-,ワンルーム,14m
4,スペースインＭＡ,賃貸マンション,東京都港区南麻布１,東京メトロ南北線/麻布十番駅 歩7分,東京メトロ南北線/白金高輪駅 歩16分,東京メトロ日比谷線/広尾駅 歩18分,築32年,5階建,2階,5万円,-,5万円/5万円/-/-,1K,12.75m
5,宮島荘,賃貸アパート,東京都港区芝３,ＪＲ山手線/田町駅 歩9分,都営三田線/三田駅 歩7分,都営大江戸線/赤羽橋駅 歩6分,築40年,2階建,2階,5万円,-,10万円/5万円/-/-,ワンルーム,12m
6,ＪＲ山手線 田町駅 11階建 築43年,賃貸マンション,東京都港区海岸３,ＪＲ山手線/田町駅 歩10分,都営三田線/三田駅 歩14分,新交通ゆりかもめ/芝浦ふ頭駅 歩5分,築43年,11階建,7階,4.8万円,5000円,4.8万円/4.8万円/-/-,1K,13.77m
7,ＪＲ山手線 田町駅 11階建 築43年,賃貸マンション,東京都港区海岸３,ＪＲ山手線/田町駅 歩10分,都営三田線/三田駅 歩14分,新交通ゆりかもめ/芝浦ふ頭駅 歩5分,築43年,11階建,7階,5.5万円,3000円,-/-/-/-,ワンルーム,13.77m
8,ＪＲ山手線 田町駅 11階建 築43年,賃貸マンション,東京都港区海岸３,ＪＲ山手線/田町駅 歩10分,都営三田線/三田駅 歩14分,新交通ゆりかもめ/芝浦ふ頭駅 歩5分,築43年,11階建,7階,5.5万円,5000円,5.5万円/5.5万円/-/-,ワンルーム,13.77m
9,ＪＲ山手線 田町駅 11階建 築43年,賃貸マンション,東京都港区海岸３,ＪＲ山手線/田町駅 歩10分,都営三田線/三田駅 歩14分,新交通ゆりかもめ/芝浦ふ頭駅 歩5分,築43年,11階建,6階,5.5万円,7000円,-/-/-/-,ワンルーム,13.77m
10,ＪＲ山手線 田町駅 11階建 築43年,賃貸マンション,東京都港区海岸３,ＪＲ山手線/田町駅 歩10分,都営三田線/三田駅 歩14分,新交通ゆりかもめ/芝浦ふ頭駅 歩5分,築43年,11階建,10階,5.9万円,4000円,5.9万円/5.9万円/-/5.9万円,ワンルーム,13.77m
11,ＪＲ山手線 田町駅 11階建 築43年,賃貸マンション,東京都港区海岸３,ＪＲ山手線/田町駅 歩10分,都営三田線/三田駅 歩14分,新交通ゆりかもめ/芝浦ふ頭駅 歩5分,築43年,11階建,6階,7.1万円,-,7.1万円/7.1万円/-/-,ワンルーム,15.68m
12,桜井ビル,賃貸アパート,東京都港区麻布十番１,都営大江戸線/麻布十番駅 歩3分,東京メトロ日比谷線/六本木駅 歩10分,None,築41年,5階建,5階,5.5万円,-,11万円/5.5万円/-/-,1K,19m
13,有栖川レジデンス,賃貸マンション,東京都港区南麻布１,東京メトロ南北線/麻布十番駅 歩4分,都営大江戸線/麻布十番駅 歩4分,東京メトロ南北線/白金高輪駅 歩15分,築36年,3階建,3階,5.5万円,-,5.5万円/5.5万円/-/-,ワンルーム,8.73m
14,ＪＲ山手線 新橋駅 地下1地上6階建 築44年,賃貸マンション,東京都港区新橋６,ＪＲ山手線/新橋駅 歩8分,都営浅草線/大門駅 歩6分,ＪＲ京浜東北線/浜松町駅 歩7分,築44年,地下1地上6階建,2階,5.2万円,3000円,5.2万円/-/-/-,ワンルーム,3.63m
15,アイディ新橋,賃貸マンション,東京都港区新橋６,都営三田線/御成門駅 歩4分,ＪＲ山手線/新橋駅 歩8分,都営浅草線/大門駅 歩6分,築45年,6階建,2階,5.2万円,3000円,-/-/-/-,ワンルーム,3.57m
16,橋本ハウス,賃貸マンション,東京都港区高輪２,ＪＲ山手線/品川駅 歩7分,None,None,築28年,3階建,2階,5.5万円,2000円,5.5万円/5.5万円/-/5.5万円,ワンルーム,15m
17,東京メトロ日比谷線 広尾駅 2階建 築31年,賃貸アパート,東京都港区南麻布４,東京メトロ日比谷線/広尾駅 歩3分,東京メトロ南北線/白金高輪駅 歩18分,東京メトロ日比谷線/六本木駅 歩20分,築31年,2階建,2階,5.9万円,-,5.9万円/5.9万円/-/-,1K,21m
18,東広ホームズ,賃貸アパート,東京都港区南麻布４,東京メトロ日比谷線/広尾駅 歩3分,ＪＲ山手線/恵比寿駅 歩21分,東京メトロ南北線/麻布十番駅 歩23分,築38年,2階建,2階,5.9万円,-,5.9万円/5.9万円/-/-,1K,20m
19,六本木ビレッジ,賃貸マンション,東京都港区南麻布３,都営大江戸線/麻布十番駅 歩5分,東京メトロ日比谷線/六本木駅 歩10分,東京メトロ日比谷線/広尾駅 歩16分,築32年,5階建,2階,5.9万円,-,5.9万円/5.9万円/-/-,ワンルーム,15.65m
20,サンハイム田町,賃貸マンション,東京都港区海岸３,ＪＲ山手線/田町駅 歩10分,都営三田線/三田駅 歩14分,ＪＲ山手線/浜松町駅 歩20分,築43年,11階建,7階,5.5万円,5000円,5.5万円/5.5万円/-/-,ワンルーム,13.77m
21,サンハイム田町,賃貸マンション,東京都港区海岸３,ＪＲ山手線/田町駅 歩10分,都営三田線/三田駅 歩14分,ＪＲ山手線/浜松町駅 歩20分,築43年,11階建,6階,5.5万円,7000円,-/-/-/-,ワンルーム,13.77m
22,サンハイム田町,賃貸マンション,東京都港区海岸３,ＪＲ山手線/田町駅 歩10分,都営三田線/三田駅 歩14分,ＪＲ山手線/浜松町駅 歩20分,築43年,11階建,10階,5.9万円,4000円,5.9万円/5.9万円/-/5.9万円,ワンルーム,13.77m
23,サンハイム田町,賃貸マンション,東京都港区海岸３,ＪＲ山手線/田町駅 歩10分,都営三田線/三田駅 歩14分,ＪＲ山手線/浜松町駅 歩20分,築43年,11階建,11階,6.3万円,-,6.3万円/6.3万円/-/-,ワンルーム,13.77m
24,サンハイム田町,賃貸マンション,東京都港区海岸３,ＪＲ山手線/田町駅 歩10分,都営三田線/三田駅 歩14分,ＪＲ山手線/浜松町駅 歩20分,築43年,11階建,6階,7.1万円,-,7.1万円/7.1万円/-/-,ワンルーム,15.68m
25,サンハイム田町,賃貸マンション,東京都港区海岸３,ＪＲ山手線/田町駅 歩10分,都営三田線/三田駅 歩14分,ＪＲ山手線/浜松町駅 歩20分,築43年,11階建,4階,9.25万円,-,9.25万円/9.25万円/-/-,ワンルーム,29.45m
26,都営大江戸線 赤羽橋駅 2階建 築66年,賃貸アパート,東京都港区芝３,都営大江戸線/赤羽橋駅 歩4分,都営三田線/芝公園駅 歩6分,都営浅草線/三田駅 歩8分,築66年,2階建,1階,6万円,-,6万円/-/-/-,1K,13.24m
27,高輪スカイハイツ,賃貸マンション,東京都港区高輪４,ＪＲ山手線/品川駅 歩7分,東急池上線/五反田駅 歩17分,都営浅草線/高輪台駅 歩13分,築42年,4階建,2階,6.2万円,-,6.2万円/6.2万円/-/-,ワンルーム,21.06m
28,高輪スカイハイツ,賃貸マンション,東京都港区高輪４,ＪＲ山手線/品川駅 歩7分,東急池上線/五反田駅 歩17分,都営浅草線/高輪台駅 歩13分,築42年,4階建,2階,6.2万円,-,6.2万円/6.2万円/-/-,ワンルーム,21.06m
29,高輪スカイハイツ,賃貸マンション,東京都港区高輪４,ＪＲ山手線/品川駅 歩7分,東急池上線/五反田駅 歩17分,都営浅草線/高輪台駅 歩13分,築42年,4階建,2階,6.8万円,-,6.8万円/6.8万円/-/-,ワンルーム,21.06m
30,ＪＲ山手線 品川駅 4階建 築42年,賃貸マンション,東京都港区高輪４,ＪＲ山手線/品川駅 歩7分,京急本線/北品川駅 歩10分,ＪＲ山手線/五反田駅 歩15分,築42年,4階建,2階,6.2万円,-,6.2万円/6.2万円/-/-,ワンルーム,21.06m
31,ＪＲ山手線 品川駅 4階建 築42年,賃貸マンション,東京都港区高輪４,ＪＲ山手線/品川駅 歩7分,京急本線/北品川駅 歩10分,ＪＲ山手線/五反田駅 歩15分,築42年,4階建,2階,6.2万円,-,6.2万円/6.2万円/-/-,ワンルーム,21.06m
32,ＪＲ山手線 品川駅 4階建 築42年,賃貸マンション,東京都港区高輪４,ＪＲ山手線/品川駅 歩7分,京急本線/北品川駅 歩10分,ＪＲ山手線/五反田駅 歩15分,築42年,4階建,2階,6.8万円,-,6.8万円/6.8万円/-/-,ワンルーム,21.06m
33,ＪＲ山手線 品川駅 4階建 築42年,賃貸マンション,東京都港区高輪４,ＪＲ山手線/品川駅 歩7分,京急本線/北品川駅 歩10分,ＪＲ山手線/五反田駅 歩15分,築42年,4階建,2階,6.8万円,-,6.8万円/6.8万円/-/-,ワンルーム,21.06m
34,グリーンＫＭ,賃貸アパート,東京都港区高輪１,東京メトロ南北線/白金高輪駅 歩4分,都営浅草線/高輪台駅 歩14分,None,築25年,2階建,1階,5.9万円,3000円,5.9万円/5.9万円/-/-,ワンルーム,16.5m
35,東京メトロ南北線 白金高輪駅 2階建 築45年,賃貸アパート,東京都港区白金５,東京メトロ南北線/白金高輪駅 歩10分,東京メトロ日比谷線/広尾駅 歩10分,None,築45年,2階建,1階,6.2万円,-,6.2万円/6.2万円/-/-,1K,16.15m
36,ＪＲ山手線 田町駅 11階建 築37年,賃貸マンション,東京都港区芝４,ＪＲ山手線/田町駅 歩8分,都営三田線/三田駅 歩5分,都営三田線/芝公園駅 歩9分,築37年,11階建,7階,5.9万円,4000円,5.9万円/-/-/-,ワンルーム,16m
37,ＪＲ山手線 田町駅 11階建 築37年,賃貸マンション,東京都港区芝４,ＪＲ山手線/田町駅 歩8分,都営三田線/三田駅 歩5分,都営三田線/芝公園駅 歩9分,築37年,11階建,2階,5.6万円,10000円,5.6万円/5.6万円/-/-,ワンルーム,19.82m
38,ＪＲ山手線 田町駅 11階建 築37年,賃貸マンション,東京都港区芝４,ＪＲ山手線/田町駅 歩8分,都営三田線/三田駅 歩5分,都営三田線/芝公園駅 歩9分,築37年,11階建,3階,6.3万円,6000円,6.3万円/6.3万円/-/-,ワンルーム,21.91m
39,芝ビルディング,賃貸マンション,東京都港区芝４,ＪＲ山手線/田町駅 歩8分,都営三田線/三田駅 歩5分,都営大江戸線/大門駅 歩11分,築37年,11階建,7階,5.9万円,4000円,5.9万円/-/-/-,ワンルーム,16m
40,芝ビルディング,賃貸マンション,東京都港区芝４,ＪＲ山手線/田町駅 歩8分,都営三田線/三田駅 歩5分,都営大江戸線/大門駅 歩11分,築37年,11階建,2階,5.6万円,10000円,5.6万円/5.6万円/-/-,ワンルーム,19.82m
41,グラール西麻布,賃貸アパート,東京都港区西麻布１,東京メトロ日比谷線/六本木駅 歩6分,東京メトロ千代田線/乃木坂駅 歩10分,東京メトロ日比谷線/広尾駅 歩17分,築31年,2階建,2階,6万円,3000円,6万円/6万円/-/-,ワンルーム,10.58m
42,TOP南青山第2,賃貸マンション,東京都港区南青山７,東京メトロ銀座線/表参道駅 歩12分,東京メトロ日比谷線/広尾駅 歩14分,ＪＲ山手線/渋谷駅 歩17分,築34年,4階建,4階,6.2万円,2000円,6.2万円/6.2万円/-/-,ワンルーム,12.17m
43,TOP南青山第2,賃貸マンション,東京都港区南青山７,東京メトロ銀座線/表参道駅 歩12分,東京メトロ日比谷線/広尾駅 歩14分,ＪＲ山手線/渋谷駅 歩17分,築34年,4階建,4階,6.3万円,5000円,6.3万円/6.3万円/-/-,ワンルーム,11.72m
44,TOP南青山第2,賃貸マンション,東京都港区南青山７,東京メトロ銀座線/表参道駅 歩12分,東京メトロ日比谷線/広尾駅 歩14分,ＪＲ山手線/渋谷駅 歩17分,築34年,4階建,1階,6.99万円,-,6.99万円/6.99万円/-/-,ワンルーム,14.57m
45,東京メトロ銀座線 表参道駅 4階建 築34年,賃貸マンション,東京都港区南青山７,東京メトロ銀座線/表参道駅 歩12分,東京メトロ日比谷線/広尾駅 歩14分,ＪＲ山手線/渋谷駅 歩17分,築34年,4階建,4階,6.2万円,2000円,6.2万円/6.2万円/-/-,ワンルーム,12.17m
46,東京メトロ銀座線 表参道駅 4階建 築34年,賃貸マンション,東京都港区南青山７,東京メトロ銀座線/表参道駅 歩12分,東京メトロ日比谷線/広尾駅 歩14分,ＪＲ山手線/渋谷駅 歩17分,築34年,4階建,4階,6.2万円,2000円,6.2万円/6.2万円/-/-,ワンルーム,12.17m
47,東京メトロ銀座線 表参道駅 4階建 築34年,賃貸マンション,東京都港区南青山７,東京メトロ銀座線/表参道駅 歩12分,東京メトロ日比谷線/広尾駅 歩14分,ＪＲ山手線/渋谷駅 歩17分,築34年,4階建,1階,6.99万円,-,6.99万円/6.99万円/-/-,ワンルーム,14.57m
48,ＪＲ山手線 渋谷駅 4階建 築34年,賃貸マンション,東京都港区南青山７,ＪＲ山手線/渋谷駅 歩17分,東京メトロ銀座線/表参道駅 歩12分,東京メトロ日比谷線/広尾駅 歩14分,築34年,4階建,4階,6.2万円,2000円,6.2万円/6.2万円/-/-,ワンルーム,12.17m
49,ＪＲ山手線 渋谷駅 4階建 築34年,賃貸マンション,東京都港区南青山７,ＪＲ山手線/渋谷駅 歩17分,東京メトロ銀座線/表参道駅 歩12分,東京メトロ日比谷線/広尾駅 歩14分,築34年,4階建,4階,6.5万円,5000円,6.5万円/6.5万円/-/-,ワンルーム,11.72m
50,トップ南青山第2,賃貸マンション,東京都港区南青山７,東京メトロ銀座線/表参道駅 歩13分,東京メトロ日比谷線/広尾駅 歩15分,ＪＲ山手線/恵比寿駅 歩20分,築34年,4階建,4階,6.2万円,2000円,6.2万円/6.2万円/-/-,ワンルーム,12.17m
51,トップ南青山第2,賃貸マンション,東京都港区南青山７,東京メトロ銀座線/表参道駅 歩13分,東京メトロ日比谷線/広尾駅 歩15分,ＪＲ山手線/恵比寿駅 歩20分,築34年,4階建,4階,6.5万円,5000円,6.5万円/6.5万円/-/-,ワンルーム,11.72m
52,東京ベイビュウ,賃貸マンション,東京都港区芝浦４,ＪＲ山手線/田町駅 歩8分,都営浅草線/三田駅 歩14分,東海道新幹線/品川駅 歩22分,築38年,13階建,6階,5.3万円,12000円,5.3万円/5.3万円/-/-,ワンルーム,16.5m
53,東京ベイビュウ,賃貸マンション,東京都港区芝浦４,ＪＲ山手線/田町駅 歩8分,都営浅草線/三田駅 歩14分,東海道新幹線/品川駅 歩22分,築38年,13階建,6階,5.3万円,12000円,5.3万円/5.3万円/-/-,ワンルーム,16.5m
54,東京ベイビュウ,賃貸マンション,東京都港区芝浦４,ＪＲ山手線/田町駅 歩8分,都営浅草線/三田駅 歩14分,東海道新幹線/品川駅 歩22分,築38年,13階建,6階,5.3万円,12000円,5.3万円/5.3万円/-/-,ワンルーム,16.5m
55,東京ベイビュウ,賃貸マンション,東京都港区芝浦４,ＪＲ山手線/田町駅 歩8分,都営浅草線/三田駅 歩14分,東海道新幹線/品川駅 歩22分,築38年,13階建,4階,6.5万円,5000円,-/-/-/-,ワンルーム,16.5m
56,東京ベイビュウ,賃貸マンション,東京都港区芝浦４,ＪＲ山手線/田町駅 歩8分,都営浅草線/三田駅 歩14分,東海道新幹線/品川駅 歩22分,築38年,13階建,10階,7万円,2000円,7万円/7万円/-/-,ワンルーム,16.5m
57,東京ベイビュウ,賃貸マンション,東京都港区芝浦４,ＪＲ山手線/田町駅 歩8分,都営浅草線/三田駅 歩14分,東海道新幹線/品川駅 歩22分,築38年,13階建,3階,7.3万円,-,-/-/-/-,ワンルーム,16.5m
58,東京ベイビュウ,賃貸マンション,東京都港区芝浦４,ＪＲ山手線/田町駅 歩8分,都営浅草線/三田駅 歩14分,東海道新幹線/品川駅 歩22分,築38年,13階建,8階,7.5万円,3000円,7.5万円/7.5万円/-/-,ワンルーム,16.5m
59,東京ベイビュウ,賃貸マンション,東京都港区芝浦４,ＪＲ山手線/田町駅 歩8分,都営浅草線/三田駅 歩14分,東海道新幹線/品川駅 歩22分,築38年,13階建,1階,8万円,-,8万円/8万円/-/-,1K,20.16m
60,東京ベイビュウ,賃貸マンション,東京都港区芝浦４,ＪＲ山手線/田町駅 歩8分,都営浅草線/三田駅 歩14分,東海道新幹線/品川駅 歩22分,築38年,13階建,4階,7.9万円,6000円,7.9万円/7.9万円/-/-,ワンルーム,16.5m
61,ＪＲ山手線 田町駅 13階建 築38年,賃貸マンション,東京都港区芝浦４,ＪＲ山手線/田町駅 歩8分,都営浅草線/三田駅 歩9分,都営三田線/三田駅 歩11分,築38年,13階建,6階,5.3万円,12000円,5.3万円/5.3万円/-/-,ワンルーム,16.5m
62,ＪＲ山手線 田町駅 13階建 築38年,賃貸マンション,東京都港区芝浦４,ＪＲ山手線/田町駅 歩8分,都営浅草線/三田駅 歩9分,都営三田線/三田駅 歩11分,築38年,13階建,6階,5.3万円,12000円,5.3万円/5.3万円/-/-,ワンルーム,16.5m
63,ＪＲ山手線 田町駅 13階建 築38年,賃貸マンション,東京都港区芝浦４,ＪＲ山手線/田町駅 歩8分,都営浅草線/三田駅 歩9分,都営三田線/三田駅 歩11分,築38年,13階建,6階,5.3万円,12000円,5.3万円/5.3万円/-/-,ワンルーム,16.5m
64,ＪＲ山手線 田町駅 13階建 築38年,賃貸マンション,東京都港区芝浦４,ＪＲ山手線/田町駅 歩8分,都営浅草線/三田駅 歩9分,都営三田線/三田駅 歩11分,築38年,13階建,6階,5.3万円,12000円,5.3万円/5.3万円/-/-,ワンルーム,16.5m
65,ＪＲ山手線 田町駅 13階建 築38年,賃貸マンション,東京都港区芝浦４,ＪＲ山手線/田町駅 歩8分,都営浅草線/三田駅 歩9分,都営三田線/三田駅 歩11分,築38年,13階建,4階,7万円,-,7万円/7万円/-/-,ワンルーム,16.5m
66,ＪＲ山手線 田町駅 13階建 築38年,賃貸マンション,東京都港区芝浦４,ＪＲ山手線/田町駅 歩8分,都営浅草線/三田駅 歩9分,都営三田線/三田駅 歩11分,築38年,13階建,4階,6.5万円,5000円,-/-/-/-,ワンルーム,16.5m
67,ＪＲ山手線 田町駅 13階建 築38年,賃貸マンション,東京都港区芝浦４,ＪＲ山手線/田町駅 歩8分,都営浅草線/三田駅 歩9分,都営三田線/三田駅 歩11分,築38年,13階建,3階,7.3万円,-,-/-/-/-,ワンルーム,16.5m
68,ＪＲ山手線 田町駅 13階建 築38年,賃貸マンション,東京都港区芝浦４,ＪＲ山手線/田町駅 歩8分,都営浅草線/三田駅 歩9分,都営三田線/三田駅 歩11分,築38年,13階建,4階,7.9万円,6000円,7.9万円/7.9万円/-/-,ワンルーム,16.5m
69,シルバ－コ－ポ,賃貸マンション,東京都港区高輪３,都営浅草線/高輪台駅 歩1分,ＪＲ山手線/五反田駅 歩10分,ＪＲ山手線/品川駅 歩12分,築24年,3階建,1階,6.2万円,3000円,6.2万円/-/-/-,ワンルーム,15m
70,麻布霞町マンション,賃貸マンション,東京都港区西麻布４,東京メトロ日比谷線/六本木駅 歩12分,東京メトロ日比谷線/広尾駅 歩12分,東京メトロ千代田線/乃木坂駅 歩13分,築52年,地下3地上11階建,9階,6万円,5000円,12万円/6万円/-/-,ワンルーム,13.74m
71,高輪ダイヤハイツ,賃貸マンション,東京都港区高輪１,東京メトロ南北線/白金高輪駅 歩1分,都営浅草線/泉岳寺駅 歩12分,東京メトロ南北線/白金台駅 歩13分,築40年,8階建,5階,6.5万円,-,6.5万円/6.5万円/-/-,ワンルーム,13.39m
72,東京メトロ南北線 白金高輪駅 2階建 築29年,賃貸アパート,東京都港区高輪１,東京メトロ南北線/白金高輪駅 歩11分,都営浅草線/高輪台駅 歩12分,東京メトロ南北線/白金台駅 歩15分,築29年,2階建,1階,6.7万円,-,6.7万円/6.7万円/-/-,1K,18.15m
73,東京メトロ南北線 白金高輪駅 2階建 築29年,賃貸アパート,東京都港区高輪１,東京メトロ南北線/白金高輪駅 歩11分,都営浅草線/高輪台駅 歩12分,東京メトロ南北線/白金台駅 歩15分,築29年,2階建,2階,6.8万円,-,6.8万円/6.8万円/-/-,1K,18.9m
74,パレ・ドール高輪,賃貸マンション,東京都港区三田４,都営浅草線/泉岳寺駅 歩2分,ＪＲ山手線/品川駅 歩18分,都営三田線/白金高輪駅 歩9分,築33年,5階建,4階,6.4万円,3000円,6.4万円/6.4万円/-/-,ワンルーム,18.38m
75,パレ・ドール高輪,賃貸マンション,東京都港区三田４,都営浅草線/泉岳寺駅 歩2分,ＪＲ山手線/品川駅 歩18分,都営三田線/白金高輪駅 歩9分,築33年,5階建,1階,6.3万円,5000円,-/-/-/-,ワンルーム,15.66m
76,パレ・ドール高輪,賃貸マンション,東京都港区三田４,都営浅草線/泉岳寺駅 歩2分,ＪＲ山手線/品川駅 歩18分,都営三田線/白金高輪駅 歩9分,築33年,5階建,1階,6.3万円,6500円,6.3万円/6.3万円/-/-,ワンルーム,15.66m
77,パレ・ドール高輪,賃貸マンション,東京都港区三田４,都営浅草線/泉岳寺駅 歩2分,ＪＲ山手線/品川駅 歩18分,都営三田線/白金高輪駅 歩9分,築33年,5階建,2階,6.7万円,10500円,-/6.7万円/-/-,ワンルーム,15.92m
78,都営浅草線 泉岳寺駅 地下1地上5階建 築33年,賃貸マンション,東京都港区三田４,都営浅草線/泉岳寺駅 歩2分,都営三田線/白金高輪駅 歩9分,ＪＲ山手線/田町駅 歩15分,築33年,地下1地上5階建,4階,6.4万円,3000円,6.4万円/6.4万円/-/-,ワンルーム,18.38m
79,都営浅草線 泉岳寺駅 地下1地上5階建 築33年,賃貸マンション,東京都港区三田４,都営浅草線/泉岳寺駅 歩2分,都営三田線/白金高輪駅 歩9分,ＪＲ山手線/田町駅 歩15分,築33年,地下1地上5階建,1階,6.3万円,5000円,-/-/-/-,ワンルーム,15.66m
80,都営浅草線 泉岳寺駅 地下1地上5階建 築33年,賃貸マンション,東京都港区三田４,都営浅草線/泉岳寺駅 歩2分,都営三田線/白金高輪駅 歩9分,ＪＲ山手線/田町駅 歩15分,築33年,地下1地上5階建,3階,7万円,-,7万円/14万円/-/-,ワンルーム,16.39m
81,グリーンハイム白金台,賃貸マンション,東京都港区白金台５,都営三田線/白金台駅 歩6分,東京メトロ南北線/白金台駅 歩6分,ＪＲ山手線/目黒駅 歩13分,築40年,4階建,1階,6.8万円,-,13.6万円/6.8万円/-/-,1DK,27.76m
82,グリーンハイム白金台,賃貸マンション,東京都港区白金台５,都営三田線/白金台駅 歩6分,東京メトロ南北線/白金台駅 歩6分,ＪＲ山手線/目黒駅 歩13分,築40年,4階建,2階,7.8万円,-,15.6万円/7.8万円/-/-,1K,27.72m
83,コーポ夕喜,賃貸アパート,東京都港区白金台３,東京メトロ南北線/白金台駅 歩3分,都営浅草線/高輪台駅 歩9分,東京メトロ南北線/白金高輪駅 歩15分,築24年,2階建,2階,6.5万円,3000円,6.5万円/6.5万円/-/-,1K,17.8m
84,コーポ夕喜,賃貸アパート,東京都港区白金台３,東京メトロ南北線/白金台駅 歩3分,都営浅草線/高輪台駅 歩9分,東京メトロ南北線/白金高輪駅 歩15分,築24年,2階建,2階,6.6万円,3000円,6.6万円/6.6万円/-/-,1K,18.21m
85,東京メトロ南北線 白金高輪駅 2階建 築28年,賃貸アパート,東京都港区高輪１,東京メトロ南北線/白金高輪駅 歩8分,都営浅草線/高輪台駅 歩8分,東京メトロ南北線/白金台駅 歩15分,築28年,2階建,2階,6.5万円,3000円,6.5万円/6.5万円/-/-,1K,18m
86,東京メトロ南北線 白金台駅 2階建 築24年,賃貸マンション,東京都港区白金台３,東京メトロ南北線/白金台駅 歩3分,都営浅草線/高輪台駅 歩8分,東京メトロ南北線/白金高輪駅 歩11分,築24年,2階建,2階,6.5万円,3000円,6.5万円/6.5万円/-/-,1K,17.8m
87,ノアハウス南麻布,賃貸マンション,東京都港区南麻布１,東京メトロ南北線/麻布十番駅 歩7分,東京メトロ南北線/白金高輪駅 歩16分,東京メトロ日比谷線/広尾駅 歩18分,築50年,3階建,3階,6.8万円,-,6.8万円/6.8万円/-/-,ワンルーム,16m
88,ハイベール三田,賃貸マンション,東京都港区芝５,ＪＲ山手線/田町駅 歩3分,都営三田線/芝公園駅 歩10分,都営浅草線/三田駅 歩1分,築38年,6階建,3階,6.5万円,3000円,6.5万円/6.5万円/-/-,ワンルーム,15.92m
89,ハイベール三田,賃貸マンション,東京都港区芝５,ＪＲ山手線/田町駅 歩3分,都営三田線/芝公園駅 歩10分,都営浅草線/三田駅 歩1分,築38年,6階建,4階,6.4万円,5000円,6.4万円/6.4万円/-/6.4万円,ワンルーム,14.82m
90,ハイベール三田,賃貸マンション,東京都港区芝５,ＪＲ山手線/田町駅 歩3分,都営三田線/芝公園駅 歩10分,都営浅草線/三田駅 歩1分,築38年,6階建,4階,6.4万円,5000円,6.4万円/6.4万円/-/6.4万円,ワンルーム,14.82m
91,ドエル白金,賃貸マンション,東京都港区白金５,東京メトロ日比谷線/広尾駅 歩8分,東京メトロ南北線/白金高輪駅 歩12分,東京メトロ南北線/白金台駅 歩15分,築33年,4階建,1階,6.48万円,3200円,6.48万円/6.48万円/-/-,ワンルーム,15.24m
92,ドエル白金,賃貸マンション,東京都港区白金５,東京メトロ日比谷線/広尾駅 歩8分,東京メトロ南北線/白金高輪駅 歩12分,東京メトロ南北線/白金台駅 歩15分,築33年,4階建,4階,6.98万円,3200円,6.98万円/6.98万円/-/-,ワンルーム,15.24m
93,ドエル白金,賃貸マンション,東京都港区白金５,東京メトロ日比谷線/広尾駅 歩8分,東京メトロ南北線/白金高輪駅 歩12分,東京メトロ南北線/白金台駅 歩15分,築33年,4階建,4階,7.28万円,3200円,7.28万円/7.28万円/-/-,ワンルーム,15.24m
94,東京メトロ日比谷線 広尾駅 4階建 築33年,賃貸マンション,東京都港区白金５,東京メトロ日比谷線/広尾駅 歩8分,東京メトロ南北線/白金高輪駅 歩12分,東京メトロ南北線/白金台駅 歩17分,築33年,4階建,1階,6.48万円,3200円,6.48万円/6.48万円/-/-,ワンルーム,15.24m
95,ＪＲ山手線 田町駅 6階建 築38年,賃貸マンション,東京都港区芝５,ＪＲ山手線/田町駅 歩3分,ＪＲ京浜東北線/田町駅 歩3分,都営三田線/三田駅 歩1分,築38年,6階建,3階,6.5万円,3000円,6.5万円/6.5万円/-/-,ワンルーム,15m
96,ＪＲ山手線 田町駅 6階建 築38年,賃貸マンション,東京都港区芝５,ＪＲ山手線/田町駅 歩3分,ＪＲ京浜東北線/田町駅 歩3分,都営三田線/三田駅 歩1分,築38年,6階建,4階,6.4万円,5000円,6.4万円/6.4万円/-/-,ワンルーム,14.82m
97,ＪＲ山手線 田町駅 6階建 築38年,賃貸マンション,東京都港区芝５,ＪＲ山手線/田町駅 歩3分,ＪＲ京浜東北線/田町駅 歩3分,都営三田線/三田駅 歩1分,築38年,6階建,4階,6.4万円,5000円,6.4万円/6.4万円/-/6.4万円,ワンルーム,14.82m
