,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
61,ハイツ栄,賃貸アパート,東京都北区上十条５,ＪＲ埼京線/十条駅 歩14分,ＪＲ京浜東北線/東十条駅 歩14分,都営三田線/板橋本町駅 歩18分,築45年,2階建,2階,4万円,-,4万円/4万円/-/-,2K,26m
62,ＪＲ山手線 田端駅 2階建 築57年,賃貸アパート,東京都北区田端１,ＪＲ山手線/田端駅 歩8分,ＪＲ京浜東北線/西日暮里駅 歩9分,東京メトロ千代田線/千駄木駅 歩12分,築57年,2階建,1階,4万円,-,4万円/4万円/-/-,ワンルーム,16m
63,ＪＲ山手線 田端駅 2階建 築57年,賃貸アパート,東京都北区田端１,ＪＲ山手線/田端駅 歩8分,ＪＲ京浜東北線/西日暮里駅 歩9分,東京メトロ千代田線/千駄木駅 歩12分,築57年,2階建,2階,6.1万円,-,6.1万円/6.1万円/-/-,1DK,23.1m
64,ＪＲ山手線 田端駅 2階建 築57年,賃貸アパート,東京都北区田端１,ＪＲ山手線/田端駅 歩8分,ＪＲ京浜東北線/西日暮里駅 歩9分,東京メトロ千代田線/千駄木駅 歩12分,築57年,2階建,2階,6.1万円,-,6.1万円/6.1万円/-/-,1DK,23.1m
65,光山荘,賃貸アパート,東京都北区豊島４,東京メトロ南北線/王子神谷駅 歩18分,ＪＲ京浜東北線/王子駅 歩18分,都電荒川線/王子駅前駅 歩18分,築46年,2階建,2階,4万円,-,4万円/4万円/-/-,2K,23.1m
66,徳永荘,賃貸アパート,東京都北区田端新町３,ＪＲ山手線/田端駅 歩10分,日暮里・舎人ライナー/赤土小学校前駅 歩9分,都電荒川線/宮ノ前駅 歩16分,築47年,2階建,2階,4万円,-,4万円/4万円/-/-,1K,14.05m
67,岩木荘,賃貸アパート,東京都北区上十条１,ＪＲ埼京線/十条駅 歩3分,ＪＲ京浜東北線/東十条駅 歩8分,都営三田線/新板橋駅 歩17分,築34年,2階建,2階,4万円,-,-/-/-/-,1K,13m
68,ＪＲ埼京線 十条駅 2階建 築34年,賃貸アパート,東京都北区上十条１,ＪＲ埼京線/十条駅 歩3分,ＪＲ京浜東北線/東十条駅 歩8分,都営三田線/新板橋駅 歩17分,築34年,2階建,2階,4万円,-,-/-/-/-,1K,13m
69,北都館,賃貸アパート,東京都北区上十条４,ＪＲ埼京線/十条駅 歩8分,ＪＲ京浜東北線/東十条駅 歩14分,都営三田線/板橋本町駅 歩12分,築62年,2階建,2階,4万円,-,4万円/4万円/-/-,ワンルーム,10.5m
70,ＪＲ埼京線 十条駅 2階建 築62年,賃貸アパート,東京都北区上十条４,ＪＲ埼京線/十条駅 歩8分,ＪＲ京浜東北線/東十条駅 歩14分,都営三田線/板橋本町駅 歩12分,築62年,2階建,2階,4万円,-,4万円/4万円/-/-,ワンルーム,10.5m
