,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
0,石井荘,賃貸アパート,東京都荒川区荒川４,東京メトロ千代田線/町屋駅 歩8分,京成本線/新三河島駅 歩5分,ＪＲ常磐線/三河島駅 歩8分,築47年,2階建,2階,2.2万円,500円,2.2万円/4.4万円/-/-,ワンルーム,10.4m
1,松井荘,賃貸アパート,東京都荒川区西尾久１,ＪＲ山手線/田端駅 歩10分,ＪＲ高崎線/尾久駅 歩11分,ＪＲ京浜東北線/西日暮里駅 歩18分,築58年,2階建,2階,2.3万円,2000円,-/2.3万円/-/-,ワンルーム,9.72m
2,松井荘,賃貸アパート,東京都荒川区西尾久１,ＪＲ山手線/田端駅 歩10分,ＪＲ高崎線/尾久駅 歩11分,ＪＲ京浜東北線/西日暮里駅 歩18分,築58年,2階建,2階,2.5万円,2000円,-/2.5万円/-/-,ワンルーム,9.72m
3,東京メトロ千代田線 町屋駅 2階建 築48年,賃貸アパート,東京都荒川区荒川２,東京メトロ千代田線/町屋駅 歩9分,ＪＲ常磐線/三河島駅 歩13分,京成本線/新三河島駅 歩13分,築48年,2階建,2階,2.3万円,2000円,-/-/-/-,ワンルーム,9.72m
4,ＬＳＢＰ荒川遊園,賃貸アパート,東京都荒川区西尾久５,ＪＲ高崎線/尾久駅 歩7分,都電荒川線/小台駅 歩6分,ＪＲ京浜東北線/田端駅 歩15分,築53年,2階建,1階,2.4万円,3000円,-/-/-/-,ワンルーム,5m
5,日暮里・舎人ライナー 熊野前駅 2階建 築51年,賃貸アパート,東京都荒川区西尾久３,日暮里・舎人ライナー/熊野前駅 歩7分,ＪＲ高崎線/尾久駅 歩17分,日暮里・舎人ライナー/足立小台駅 歩14分,築51年,2階建,2階,2.5万円,3000円,2.5万円/-/-/-,ワンルーム,12.38m
6,日暮里・舎人ライナー 熊野前駅 2階建 築51年,賃貸アパート,東京都荒川区西尾久３,日暮里・舎人ライナー/熊野前駅 歩7分,ＪＲ高崎線/尾久駅 歩17分,日暮里・舎人ライナー/足立小台駅 歩14分,築51年,2階建,2階,2.6万円,3000円,2.6万円/-/-/-,ワンルーム,12.38m
7,グリーンハウス,賃貸アパート,東京都荒川区西日暮里５,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩8分,京成本線/新三河島駅 歩11分,築57年,3階建,2階,2.3万円,5000円,-/-/-/-,ワンルーム,5m
8,グリーンハウス,賃貸アパート,東京都荒川区西日暮里５,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩8分,京成本線/新三河島駅 歩11分,築57年,3階建,2階,2.4万円,5000円,-/-/-/-,ワンルーム,5m
9,グリーンハウス,賃貸アパート,東京都荒川区西日暮里５,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩8分,京成本線/新三河島駅 歩11分,築57年,3階建,2階,2.7万円,5000円,-/-/-/-,ワンルーム,12m
10,グリーンハウス,賃貸アパート,東京都荒川区西日暮里５,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩8分,京成本線/新三河島駅 歩11分,築57年,3階建,1階,3.1万円,7000円,-/-/-/-,ワンルーム,10.01m
11,グリーンハウス,賃貸アパート,東京都荒川区西日暮里５,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩8分,京成本線/新三河島駅 歩11分,築57年,3階建,1階,3.7万円,5000円,-/-/-/-,ワンルーム,10.01m
12,ＪＲ山手線 田端駅 2階建 築51年,賃貸アパート,東京都荒川区西尾久３,ＪＲ山手線/田端駅 歩20分,都電荒川線/宮ノ前駅 歩2分,日暮里・舎人ライナー/熊野前駅 歩4分,築51年,2階建,2階,2.9万円,-,2.9万円/-/-/-,ワンルーム,12.38m
13,東京メトロ日比谷線 三ノ輪駅 2階建 築58年,賃貸アパート,東京都荒川区南千住１,東京メトロ日比谷線/三ノ輪駅 歩7分,東京メトロ日比谷線/南千住駅 歩13分,京成本線/千住大橋駅 歩19分,築58年,2階建,2階,2.8万円,1000円,2.8万円/-/-/-,ワンルーム,11.34m
14,長谷川荘,賃貸アパート,東京都荒川区南千住１,東京メトロ日比谷線/三ノ輪駅 歩5分,ＪＲ常磐線/南千住駅 歩12分,都電荒川線/荒川一中前駅 歩2分,築58年,2階建,2階,2.8万円,1000円,2.8万円/-/-/-,1K,10.01m
15,ＪＲ山手線 日暮里駅 2階建 築54年,賃貸その他,東京都荒川区東日暮里３,ＪＲ山手線/日暮里駅 歩15分,ＪＲ常磐線/三河島駅 歩2分,東京メトロ千代田線/町屋駅 歩17分,築54年,2階建,2階,2.6万円,3000円,2.6万円/2.6万円/-/-,ワンルーム,6.07m
16,日暮里・舎人ライナー 熊野前駅 2階建 築62年,賃貸アパート,東京都荒川区東尾久６,日暮里・舎人ライナー/熊野前駅 歩3分,都電荒川線/熊野前駅 歩3分,日暮里・舎人ライナー/赤土小学校前駅 歩10分,築62年,2階建,2階,3万円,-,3万円/-/-/-,ワンルーム,9m
17,東京メトロ日比谷線 三ノ輪駅 3階建 築41年,賃貸マンション,東京都荒川区東日暮里２,東京メトロ日比谷線/三ノ輪駅 歩8分,ＪＲ常磐線/三河島駅 歩10分,東京メトロ千代田線/町屋駅 歩20分,築41年,3階建,3階,2.8万円,2000円,3万円/3万円/-/-,ワンルーム,8.91m
18,東京メトロ日比谷線 南千住駅 4階建 築50年,賃貸マンション,東京都荒川区南千住５,東京メトロ日比谷線/南千住駅 歩7分,None,None,築50年,4階建,3階,3万円,-,-/-/-/-,ワンルーム,6.5m
19,東京メトロ日比谷線 南千住駅 4階建 築50年,賃貸マンション,東京都荒川区南千住５,東京メトロ日比谷線/南千住駅 歩7分,None,None,築50年,4階建,3階,3.3万円,-,-/-/-/-,ワンルーム,7.4m
20,東京メトロ日比谷線 南千住駅 4階建 築50年,賃貸マンション,東京都荒川区南千住５,東京メトロ日比谷線/南千住駅 歩7分,None,None,築50年,4階建,2階,3.5万円,-,-/-/-/-,ワンルーム,8m
21,東京メトロ日比谷線 南千住駅 4階建 築50年,賃貸マンション,東京都荒川区南千住５,東京メトロ日比谷線/南千住駅 歩7分,None,None,築50年,4階建,4階,3.5万円,-,-/-/-/-,ワンルーム,8m
22,東京メトロ千代田線 町屋駅 5階建 築50年,賃貸マンション,東京都荒川区荒川４,東京メトロ千代田線/町屋駅 歩8分,ＪＲ常磐線/三河島駅 歩5分,京成本線/新三河島駅 歩8分,築50年,5階建,3階,1.9万円,12000円,-/-/-/-,ワンルーム,20.36m
23,成恵苑,賃貸アパート,東京都荒川区東日暮里３,ＪＲ常磐線/三河島駅 歩8分,東京メトロ日比谷線/三ノ輪駅 歩12分,都電荒川線/荒川区役所前駅 歩8分,築31年,3階建,3階,2.9万円,3000円,2.9万円/2.9万円/-/-,ワンルーム,12.39m
24,成恵苑,賃貸アパート,東京都荒川区東日暮里３,ＪＲ常磐線/三河島駅 歩8分,東京メトロ日比谷線/三ノ輪駅 歩12分,都電荒川線/荒川区役所前駅 歩8分,築31年,3階建,3階,2.9万円,3000円,2.9万円/2.9万円/-/-,ワンルーム,11m
25,水林荘,賃貸アパート,東京都荒川区東尾久１,日暮里・舎人ライナー/赤土小学校前駅 歩4分,東京メトロ千代田線/町屋駅 歩8分,ＪＲ山手線/西日暮里駅 歩13分,築52年,2階建,2階,3万円,2000円,3万円/3万円/-/-,ワンルーム,12.15m
26,東京メトロ日比谷線 三ノ輪駅 2階建 築48年,賃貸アパート,東京都荒川区南千住５,東京メトロ日比谷線/三ノ輪駅 歩5分,つくばエクスプレス/南千住駅 歩6分,都電荒川線/三ノ輪橋駅 歩3分,築48年,2階建,2階,3万円,2300円,3万円/3万円/-/-,ワンルーム,9.72m
27,生田目荘,賃貸アパート,東京都荒川区西日暮里２,ＪＲ山手線/日暮里駅 歩5分,ＪＲ山手線/西日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩8分,築55年,2階建,2階,3万円,4000円,-/-/-/-,ワンルーム,10m
28,生田目荘,賃貸アパート,東京都荒川区西日暮里２,ＪＲ山手線/日暮里駅 歩5分,ＪＲ山手線/西日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩8分,築55年,2階建,2階,3万円,4000円,-/-/-/-,ワンルーム,10m
29,生田目荘,賃貸アパート,東京都荒川区西日暮里２,ＪＲ山手線/日暮里駅 歩5分,ＪＲ山手線/西日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩8分,築55年,2階建,2階,4万円,4000円,-/-/-/-,2K,18m
30,坂本荘,賃貸アパート,東京都荒川区西日暮里２,ＪＲ山手線/日暮里駅 歩5分,ＪＲ山手線/西日暮里駅 歩8分,ＪＲ常磐線/三河島駅 歩9分,築55年,2階建,2階,3.3万円,1000円,3.3万円/3.3万円/-/-,ワンルーム,11m
31,鈴木荘,賃貸アパート,東京都荒川区東尾久３,東京メトロ千代田線/町屋駅 歩8分,京成本線/町屋駅 歩9分,都電荒川線/東尾久三丁目駅 歩3分,築48年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/-,2DK,25.92m
32,鈴木荘,賃貸アパート,東京都荒川区東尾久３,東京メトロ千代田線/町屋駅 歩8分,京成本線/町屋駅 歩9分,都電荒川線/東尾久三丁目駅 歩3分,築48年,2階建,1階,5.1万円,-,5.1万円/5.1万円/-/-,2K,25.92m
33,行楽ビル,賃貸マンション,東京都荒川区町屋３,東京メトロ千代田線/町屋駅 歩8分,日暮里・舎人ライナー/熊野前駅 歩18分,都電荒川線/町屋駅前駅 歩8分,築53年,4階建,3階,3.5万円,-,3.5万円/3.5万円/-/-,ワンルーム,13.2m
34,行楽ビル,賃貸マンション,東京都荒川区町屋３,東京メトロ千代田線/町屋駅 歩8分,日暮里・舎人ライナー/熊野前駅 歩18分,都電荒川線/町屋駅前駅 歩8分,築53年,4階建,3階,3.9万円,-,3.9万円/3.9万円/-/-,ワンルーム,15.39m
35,山口荘,賃貸アパート,東京都荒川区南千住５,ＪＲ常磐線/南千住駅 歩3分,都電荒川線/三ノ輪橋駅 歩8分,東京メトロ日比谷線/三ノ輪駅 歩11分,築51年,2階建,2階,3.5万円,-,3.5万円/3.5万円/-/3.5万円,ワンルーム,9.7m
36,山口荘,賃貸アパート,東京都荒川区南千住５,ＪＲ常磐線/南千住駅 歩3分,都電荒川線/三ノ輪橋駅 歩8分,東京メトロ日比谷線/三ノ輪駅 歩11分,築51年,2階建,2階,3.8万円,-,3.8万円/3.8万円/-/3.8万円,ワンルーム,9.7m
37,山口荘,賃貸アパート,東京都荒川区南千住５,ＪＲ常磐線/南千住駅 歩3分,都電荒川線/三ノ輪橋駅 歩8分,東京メトロ日比谷線/三ノ輪駅 歩11分,築51年,2階建,2階,4.8万円,-,4.8万円/4.8万円/-/4.8万円,ワンルーム,13m
38,ＪＲ山手線 西日暮里駅 3階建 築60年,賃貸アパート,東京都荒川区西日暮里５,ＪＲ山手線/西日暮里駅 歩2分,ＪＲ山手線/日暮里駅 歩8分,京成本線/新三河島駅 歩10分,築60年,3階建,3階,3万円,5000円,-/-/-/-,ワンルーム,8m
39,さつき荘,賃貸アパート,東京都荒川区東尾久２,東京メトロ千代田線/町屋駅 歩9分,None,None,築48年,2階建,2階,3.6万円,150円,3.6万円/3.6万円/-/-,1K,16.2m
40,さつき荘,賃貸アパート,東京都荒川区東尾久２,東京メトロ千代田線/町屋駅 歩9分,None,None,築48年,2階建,2階,3.6万円,150円,3.6万円/3.6万円/-/-,1K,16.2m
41,中村荘,賃貸アパート,東京都荒川区東尾久６,東京メトロ千代田線/町屋駅 歩12分,京成本線/町屋駅 歩12分,都電荒川線/東尾久三丁目駅 歩4分,築47年,2階建,2階,3.7万円,-,3.7万円/-/-/-,1K,18.23m
42,町屋シェアハウス,賃貸その他,東京都荒川区荒川７,東京メトロ千代田線/町屋駅 歩3分,京成本線/町屋駅 歩4分,None,築42年,2階建,2階,2.5万円,12000円,-/-/-/-,ワンルーム,4.86m
43,町屋シェアハウス,賃貸その他,東京都荒川区荒川７,東京メトロ千代田線/町屋駅 歩3分,京成本線/町屋駅 歩4分,None,築42年,2階建,1階,4万円,12000円,-/-/-/-,ワンルーム,9.72m
44,ＪＲ常磐線 南千住駅 6階建 築32年,賃貸マンション,東京都荒川区南千住２,ＪＲ常磐線/南千住駅 歩5分,東京メトロ日比谷線/三ノ輪駅 歩6分,京成本線/千住大橋駅 歩22分,築32年,6階建,2階,3万円,8000円,-/-/-/-,ワンルーム,9m
45,ＪＲ常磐線 南千住駅 6階建 築32年,賃貸マンション,東京都荒川区南千住２,ＪＲ常磐線/南千住駅 歩5分,東京メトロ日比谷線/三ノ輪駅 歩6分,京成本線/千住大橋駅 歩22分,築32年,6階建,2階,5.7万円,8000円,-/-/-/-,1DK,25.77m
46,小島荘,賃貸アパート,東京都荒川区町屋２,東京メトロ千代田線/町屋駅 歩7分,京成本線/町屋駅 歩8分,都電荒川線/町屋二丁目駅 歩3分,築59年,2階建,2階,3.8万円,-,3.8万円/7.6万円/-/-,2K,20.25m
47,小島荘,賃貸アパート,東京都荒川区町屋２,東京メトロ千代田線/町屋駅 歩7分,京成本線/町屋駅 歩8分,都電荒川線/町屋二丁目駅 歩3分,築59年,2階建,2階,3.8万円,1000円,3.8万円/7.6万円/-/-,1K,17.82m
48,あおい荘,賃貸アパート,東京都荒川区荒川４,京成本線/町屋駅 歩8分,ＪＲ常磐線/三河島駅 歩11分,東京メトロ日比谷線/三ノ輪駅 歩16分,築48年,2階建,2階,3.8万円,-,3.8万円/-/-/-,1K,18.5m
49,コーポ桂,賃貸マンション,東京都荒川区西尾久２,ＪＲ山手線/田端駅 歩16分,ＪＲ高崎線/尾久駅 歩14分,None,築43年,3階建,2階,3.8万円,-,3.8万円/3.8万円/-/-,ワンルーム,18.15m
50,メゾン志賀,賃貸マンション,東京都荒川区荒川２,東京メトロ千代田線/町屋駅 歩9分,都電荒川線/荒川二丁目駅 歩3分,都電荒川線/荒川七丁目駅 歩6分,築39年,3階建,3階,3.7万円,1500円,3.7万円/3.7万円/-/-,1K,16.5m
51,メゾン志賀,賃貸マンション,東京都荒川区荒川２,東京メトロ千代田線/町屋駅 歩9分,都電荒川線/荒川二丁目駅 歩3分,都電荒川線/荒川七丁目駅 歩6分,築39年,3階建,3階,4万円,1500円,4万円/4万円/-/-,1K,15m
52,ＪＲ山手線 西日暮里駅 2階建 築54年,賃貸アパート,東京都荒川区西日暮里１,ＪＲ山手線/西日暮里駅 歩10分,京成本線/新三河島駅 歩1分,ＪＲ常磐線/三河島駅 歩6分,築54年,2階建,1階,3.9万円,-,3.9万円/3.9万円/-/-,ワンルーム,10m
53,みゆき荘,賃貸アパート,東京都荒川区西日暮里１,ＪＲ山手線/西日暮里駅 歩10分,京成本線/新三河島駅 歩1分,ＪＲ常磐線/三河島駅 歩6分,築54年,2階建,1階,3.9万円,-,3.9万円/3.9万円/-/-,ワンルーム,10m
54,オアシス西日暮里,賃貸マンション,東京都荒川区西日暮里１,ＪＲ山手線/西日暮里駅 歩10分,東京メトロ千代田線/町屋駅 歩9分,ＪＲ常磐線/三河島駅 歩5分,築14年,4階建,3階,3.9万円,-,3.9万円/-/-/-,ワンルーム,5.5m
55,オアシス西日暮里,賃貸マンション,東京都荒川区西日暮里１,ＪＲ山手線/西日暮里駅 歩10分,東京メトロ千代田線/町屋駅 歩9分,ＪＲ常磐線/三河島駅 歩5分,築14年,4階建,2階,3.9万円,-,3.9万円/-/-/-,ワンルーム,5.5m
56,オアシス西日暮里,賃貸マンション,東京都荒川区西日暮里１,ＪＲ山手線/西日暮里駅 歩10分,東京メトロ千代田線/町屋駅 歩9分,ＪＲ常磐線/三河島駅 歩5分,築14年,4階建,3階,3.9万円,5000円,-/-/-/-,ワンルーム,10m
57,ＪＡＩＲＯ町屋,賃貸アパート,東京都荒川区町屋３,東京メトロ千代田線/町屋駅 歩6分,都電荒川線/町屋二丁目駅 歩6分,京成本線/町屋駅 歩6分,築49年,2階建,2階,3.6万円,3800円,-/-/-/-,1DK,20m
58,東京メトロ千代田線 町屋駅 2階建 築41年,賃貸アパート,東京都荒川区東尾久６,東京メトロ千代田線/町屋駅 歩9分,日暮里・舎人ライナー/熊野前駅 歩10分,都電荒川線/東尾久三丁目駅 歩3分,築41年,2階建,2階,4万円,-,-/-/-/-,2K,29.75m
59,東京メトロ千代田線 町屋駅 2階建 築41年,賃貸アパート,東京都荒川区東尾久６,東京メトロ千代田線/町屋駅 歩9分,日暮里・舎人ライナー/熊野前駅 歩10分,都電荒川線/東尾久三丁目駅 歩3分,築41年,2階建,2階,4.5万円,3000円,-/-/-/-,2K,29.75m
60,第二糊料荘,賃貸アパート,東京都荒川区町屋５,東京メトロ千代田線/町屋駅 歩13分,京成本線/町屋駅 歩15分,都電荒川線/町屋駅前駅 歩13分,築47年,2階建,1階,4万円,-,4万円/4万円/-/-,2K,27.54m
61,第二糊料荘,賃貸アパート,東京都荒川区町屋５,東京メトロ千代田線/町屋駅 歩13分,京成本線/町屋駅 歩15分,都電荒川線/町屋駅前駅 歩13分,築47年,2階建,1階,6万円,-,6万円/6万円/-/-,2K,27.54m
62,尾久ハイツ,賃貸アパート,東京都荒川区西尾久８,ＪＲ宇都宮線/尾久駅 歩9分,都電荒川線/荒川車庫前駅 歩6分,都電荒川線/荒川遊園地前駅 歩7分,築47年,2階建,2階,4万円,-,4万円/4万円/-/-,1DK,26m
63,小泉アパート,賃貸アパート,東京都荒川区荒川２,東京メトロ千代田線/町屋駅 歩6分,京成本線/町屋駅 歩5分,None,築53年,2階建,2階,4万円,-,4万円/4万円/-/-,1K,19.44m
64,東京メトロ千代田線 町屋駅 2階建 築55年,賃貸アパート,東京都荒川区荒川４,東京メトロ千代田線/町屋駅 歩5分,都電荒川線/町屋駅前駅 歩8分,京成本線/新三河島駅 歩8分,築55年,2階建,1階,3.9万円,1000円,3.9万円/-/-/-,ワンルーム,16.2m
65,広平ハイツ,賃貸マンション,東京都荒川区西尾久２,都電荒川線/小台駅 歩2分,ＪＲ山手線/田端駅 歩19分,日暮里・舎人ライナー/熊野前駅 歩11分,築31年,3階建,2階,4万円,-,4万円/-/-/-,ワンルーム,15.8m
66,花の木荘,賃貸アパート,東京都荒川区荒川４,東京メトロ千代田線/町屋駅 歩4分,ＪＲ山手線/西日暮里駅 歩19分,都電荒川線/町屋駅前駅 歩7分,築55年,2階建,2階,4万円,2200円,4万円/4万円/-/-,1K,19.44m
67,花の木荘,賃貸アパート,東京都荒川区荒川４,東京メトロ千代田線/町屋駅 歩4分,ＪＲ山手線/西日暮里駅 歩19分,都電荒川線/町屋駅前駅 歩7分,築55年,2階建,2階,4万円,2200円,4万円/4万円/-/-,2K,18.63m
68,東京メトロ千代田線 町屋駅 4階建 築41年,賃貸マンション,東京都荒川区荒川４,東京メトロ千代田線/町屋駅 歩5分,都電荒川線/町屋駅前駅 歩7分,京成本線/新三河島駅 歩9分,築41年,4階建,4階,4万円,3000円,4万円/-/-/-,1K,18m
69,日暮里・舎人ライナー 赤土小学校前駅 2階建 築62年,賃貸アパート,東京都荒川区東尾久４,日暮里・舎人ライナー/赤土小学校前駅 歩3分,日暮里・舎人ライナー/熊野前駅 歩7分,ＪＲ京浜東北線/田端駅 歩18分,築62年,2階建,2階,4.3万円,-,4.3万円/4.3万円/-/-,1K,17m
70,ＪＲ山手線 西日暮里駅 2階建 築46年,賃貸アパート,東京都荒川区西日暮里５,ＪＲ山手線/西日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩7分,ＪＲ京浜東北線/日暮里駅 歩14分,築46年,2階建,1階,4.2万円,2000円,-/-/-/-,ワンルーム,12m
71,ＪＲ山手線 西日暮里駅 4階建 築14年,賃貸その他,東京都荒川区西日暮里１,ＪＲ山手線/西日暮里駅 歩10分,東京メトロ千代田線/町屋駅 歩9分,ＪＲ常磐線/三河島駅 歩4分,築14年,4階建,3階,3.9万円,5000円,3.9万円/-/-/-,ワンルーム,5.5m
72,東京メトロ千代田線 町屋駅 2階建 築51年,賃貸アパート,東京都荒川区町屋５,東京メトロ千代田線/町屋駅 歩12分,日暮里・舎人ライナー/熊野前駅 歩11分,都電荒川線/東尾久三丁目駅 歩10分,築51年,2階建,2階,4.5万円,-,4.5万円/4.5万円/-/-,2K,23m
73,桜荘,賃貸アパート,東京都荒川区荒川６,東京メトロ千代田線/町屋駅 歩3分,日暮里・舎人ライナー/熊野前駅 歩14分,都電荒川線/町屋二丁目駅 歩4分,築49年,2階建,2階,4.5万円,-,-/-/-/-,2K,20m
74,東京メトロ千代田線 町屋駅 2階建 築40年,賃貸アパート,東京都荒川区町屋３,東京メトロ千代田線/町屋駅 歩7分,日暮里・舎人ライナー/熊野前駅 歩18分,都電荒川線/町屋駅前駅 歩6分,築40年,2階建,2階,4万円,5000円,-/4万円/-/-,1K,18.44m
75,天木荘,賃貸アパート,東京都荒川区町屋３,東京メトロ千代田線/町屋駅 歩7分,日暮里・舎人ライナー/熊野前駅 歩16分,都電荒川線/町屋駅前駅 歩7分,築40年,2階建,2階,4.5万円,-,4.5万円/4.5万円/-/-,1K,18.44m
76,生駒荘,賃貸マンション,東京都荒川区東尾久２,東京メトロ千代田線/町屋駅 歩15分,都電荒川線/東尾久三丁目駅 歩6分,日暮里・舎人ライナー/赤土小学校前駅 歩4分,築52年,3階建,3階,4.5万円,-,4.5万円/4.5万円/-/-,1K,17.01m
77,生駒荘,賃貸マンション,東京都荒川区東尾久２,東京メトロ千代田線/町屋駅 歩15分,都電荒川線/東尾久三丁目駅 歩6分,日暮里・舎人ライナー/赤土小学校前駅 歩4分,築52年,3階建,3階,4.5万円,-,4.5万円/4.5万円/-/-,1K,17.01m
78,ＪＲ高崎線 尾久駅 1階建 築25年,賃貸アパート,東京都荒川区西尾久５,ＪＲ高崎線/尾久駅 歩8分,日暮里・舎人ライナー/熊野前駅 歩14分,ＪＲ山手線/田端駅 歩18分,築25年,1階建,1階,4.5万円,-,4.5万円/4.5万円/-/-,ワンルーム,13.23m
79,リード西尾久,賃貸アパート,東京都荒川区西尾久５,ＪＲ宇都宮線/尾久駅 歩8分,ＪＲ山手線/田端駅 歩18分,日暮里・舎人ライナー/熊野前駅 歩13分,築25年,2階建,1階,4.5万円,-,4.5万円/4.5万円/-/-,ワンルーム,13.23m
80,松本ビル,賃貸マンション,東京都荒川区西日暮里６,ＪＲ山手線/西日暮里駅 歩5分,京成本線/新三河島駅 歩10分,ＪＲ山手線/日暮里駅 歩15分,築44年,4階建,2階,4.5万円,-,4.5万円/4.5万円/-/-,1K,13m
81,ＪＲ山手線 田端駅 2階建 築51年,賃貸アパート,東京都荒川区東尾久４,ＪＲ山手線/田端駅 歩15分,日暮里・舎人ライナー/赤土小学校前駅 歩3分,東京メトロ千代田線/町屋駅 歩16分,築51年,2階建,2階,4.5万円,350円,4.5万円/4.5万円/-/-,1K,26.47m
82,安田荘,賃貸アパート,東京都荒川区町屋２,東京メトロ千代田線/町屋駅 歩8分,京成本線/町屋駅 歩7分,都電荒川線/町屋二丁目駅 歩4分,築46年,2階建,2階,4.6万円,-,-/4.6万円/-/-,1K,21.06m
83,アサヒ荘,賃貸アパート,東京都荒川区東尾久４,日暮里・舎人ライナー/赤土小学校前駅 歩5分,日暮里・舎人ライナー/熊野前駅 歩7分,都電荒川線/熊野前駅 歩7分,築62年,2階建,2階,4.6万円,-,4.6万円/9.2万円/-/-,1K,16.09m
84,山岸荘,賃貸アパート,東京都荒川区町屋６,東京メトロ千代田線/町屋駅 歩13分,None,None,築38年,2階建,2階,4.7万円,200円,4.7万円/4.7万円/-/-,2K,21.47m
85,長嶋荘,賃貸アパート,東京都荒川区東尾久６,東京メトロ千代田線/町屋駅 歩8分,日暮里・舎人ライナー/熊野前駅 歩7分,都電荒川線/東尾久三丁目駅 歩2分,築42年,2階建,2階,4.8万円,-,4.8万円/4.8万円/-/-,2K,29m
86,東京メトロ千代田線 町屋駅 2階建 築47年,賃貸アパート,東京都荒川区東尾久２,東京メトロ千代田線/町屋駅 歩11分,日暮里・舎人ライナー/赤土小学校前駅 歩5分,京成本線/新三河島駅 歩9分,築47年,2階建,2階,4.8万円,-,4.8万円/-/-/-,1K,18m
87,ＪＲ山手線 田端駅 4階建 築31年,賃貸マンション,東京都荒川区東尾久８,ＪＲ山手線/田端駅 歩20分,日暮里・舎人ライナー/熊野前駅 歩4分,東京メトロ千代田線/町屋駅 歩20分,築31年,4階建,3階,4.5万円,3000円,4.5万円/-/-/-,ワンルーム,15.13m
88,ダイホープラザ町屋,賃貸マンション,東京都荒川区町屋３,東京メトロ千代田線/町屋駅 歩6分,日暮里・舎人ライナー/熊野前駅 歩17分,None,築30年,4階建,1階,4.8万円,-,4.8万円/-/-/-,ワンルーム,13.49m
89,ダイホープラザ町屋,賃貸マンション,東京都荒川区町屋３,東京メトロ千代田線/町屋駅 歩6分,日暮里・舎人ライナー/熊野前駅 歩17分,None,築30年,4階建,4階,5.4万円,5000円,-/-/-/-,ワンルーム,14.27m
90,東京メトロ千代田線 町屋駅 4階建 築30年,賃貸マンション,東京都荒川区町屋３,東京メトロ千代田線/町屋駅 歩6分,日暮里・舎人ライナー/熊野前駅 歩17分,京成本線/新三河島駅 歩20分,築30年,4階建,1階,4.8万円,-,4.8万円/-/-/-,ワンルーム,13.49m
91,東京メトロ千代田線 町屋駅 4階建 築30年,賃貸マンション,東京都荒川区町屋３,東京メトロ千代田線/町屋駅 歩6分,日暮里・舎人ライナー/熊野前駅 歩17分,京成本線/新三河島駅 歩20分,築30年,4階建,4階,5.4万円,5000円,-/-/-/-,ワンルーム,14.27m
92,リード東栄II,賃貸アパート,東京都荒川区東尾久３,東京メトロ千代田線/町屋駅 歩10分,都電荒川線/東尾久三丁目駅 歩1分,日暮里・舎人ライナー/熊野前駅 歩5分,築21年,2階建,2階,4.8万円,-,4.8万円/4.8万円/-/-,ワンルーム,11.59m
93,東京メトロ千代田線 町屋駅 2階建 築21年,賃貸アパート,東京都荒川区東尾久３,東京メトロ千代田線/町屋駅 歩10分,日暮里・舎人ライナー/熊野前駅 歩5分,ＪＲ山手線/西日暮里駅 歩22分,築21年,2階建,2階,4.8万円,-,4.8万円/4.8万円/-/-,ワンルーム,11.59m
94,ノーブルハイツ,賃貸アパート,東京都荒川区西尾久８,ＪＲ高崎線/尾久駅 歩8分,ＪＲ山手線/田端駅 歩29分,None,築31年,2階建,2階,4.7万円,2000円,4.7万円/4.7万円/-/-,1K,17.95m
95,ＪＲ京浜東北線 上中里駅 2階建 築31年,賃貸アパート,東京都荒川区西尾久８,ＪＲ京浜東北線/上中里駅 歩12分,ＪＲ高崎線/尾久駅 歩9分,都電荒川線/荒川車庫前駅 歩4分,築31年,2階建,2階,4.7万円,2000円,4.7万円/4.7万円/-/-,ワンルーム,17.95m
96,東京メトロ千代田線 町屋駅 2階建 築22年,賃貸アパート,東京都荒川区町屋３,東京メトロ千代田線/町屋駅 歩7分,京成本線/新三河島駅 歩17分,日暮里・舎人ライナー/熊野前駅 歩16分,築22年,2階建,2階,4.8万円,2000円,4.8万円/-/-/-,2K,25.11m
97,日明荘,賃貸アパート,東京都荒川区西日暮里１,ＪＲ山手線/西日暮里駅 歩7分,ＪＲ山手線/日暮里駅 歩12分,京成本線/新三河島駅 歩4分,築50年,2階建,1階,4.8万円,2000円,4.8万円/4.8万円/-/-,1DK,20m
98,日明荘,賃貸アパート,東京都荒川区西日暮里１,ＪＲ山手線/西日暮里駅 歩7分,ＪＲ山手線/日暮里駅 歩12分,京成本線/新三河島駅 歩4分,築50年,2階建,2階,4.9万円,2000円,4.9万円/2.45万円/-/-,1K,14.85m
