,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
577,ＪＲ山手線 駒込駅 2階建 築49年,賃貸アパート,東京都豊島区駒込６,ＪＲ山手線/駒込駅 歩12分,ＪＲ京浜東北線/上中里駅 歩10分,東京メトロ南北線/西ヶ原駅 歩8分,築49年,2階建,2階,6万円,1000円,6万円/6万円/-/-,2K,26m
578,舟見ビル,賃貸マンション,東京都豊島区長崎２,西武池袋線/椎名町駅 歩3分,東京メトロ有楽町線/要町駅 歩12分,西武池袋線/東長崎駅 歩12分,築44年,4階建,4階,5.2万円,5000円,5.2万円/-/-/-,1K,25.38m
579,ＪＲ山手線 池袋駅 2階建 築40年,賃貸アパート,東京都豊島区西池袋４,ＪＲ山手線/池袋駅 歩15分,西武池袋線/椎名町駅 歩2分,東京メトロ有楽町線/要町駅 歩12分,築40年,2階建,2階,5.5万円,2000円,5.5万円/5.5万円/-/-,1K,23.5m
580,都営大江戸線 落合南長崎駅 2階建 築40年,賃貸アパート,東京都豊島区南長崎４,都営大江戸線/落合南長崎駅 歩7分,西武池袋線/東長崎駅 歩5分,西武池袋線/椎名町駅 歩13分,築40年,2階建,1階,5.5万円,2000円,5.5万円/5.5万円/-/-,1K,22.68m
581,コーポはるな,賃貸アパート,東京都豊島区南長崎４,西武池袋線/東長崎駅 歩5分,都営大江戸線/落合南長崎駅 歩5分,None,築40年,2階建,1階,5.5万円,2000円,5.5万円/-/-/-,1DK,22.68m
582,ハイツイシカワ,賃貸マンション,東京都豊島区池袋本町４,東武東上線/北池袋駅 歩6分,ＪＲ山手線/池袋駅 歩21分,ＪＲ埼京線/板橋駅 歩9分,築30年,3階建,2階,5.7万円,-,5.7万円/-/-/-,1K,22.31m
583,ハイツイシカワ,賃貸マンション,東京都豊島区池袋本町４,東武東上線/北池袋駅 歩6分,ＪＲ山手線/池袋駅 歩21分,ＪＲ埼京線/板橋駅 歩9分,築30年,3階建,2階,5.8万円,-,5.8万円/-/-/-,1K,18.23m
584,東武東上線 北池袋駅 3階建 築29年,賃貸マンション,東京都豊島区池袋本町４,東武東上線/北池袋駅 歩5分,ＪＲ埼京線/板橋駅 歩11分,都営三田線/新板橋駅 歩13分,築29年,3階建,2階,5.7万円,-,5.7万円/-/-/-,1K,22.31m
585,西武池袋線 椎名町駅 2階建 築34年,賃貸アパート,東京都豊島区南長崎１,西武池袋線/椎名町駅 歩7分,都営大江戸線/落合南長崎駅 歩12分,西武新宿線/下落合駅 歩13分,築34年,2階建,2階,5.4万円,3000円,-/-/-/-,1K,22.11m
586,西武池袋線 椎名町駅 2階建 築34年,賃貸アパート,東京都豊島区南長崎１,西武池袋線/椎名町駅 歩7分,都営大江戸線/落合南長崎駅 歩12分,西武新宿線/下落合駅 歩13分,築34年,2階建,2階,5.7万円,3000円,-/-/-/-,1K,22.11m
587,サンハイツ長崎,賃貸マンション,東京都豊島区長崎１,西武池袋線/椎名町駅 歩2分,ＪＲ山手線/池袋駅 歩20分,東京メトロ有楽町線/要町駅 歩12分,築34年,3階建,1階,5.4万円,3000円,-/-/-/-,ワンルーム,21.33m
588,りぶ東池袋,賃貸アパート,東京都豊島区東池袋５,ＪＲ山手線/大塚駅 歩7分,東京メトロ丸ノ内線/新大塚駅 歩7分,東京メトロ有楽町線/東池袋駅 歩9分,築40年,2階建,1階,5.6万円,1000円,5.6万円/-/-/-,1K,20.4m
589,都営大江戸線 落合南長崎駅 2階建 築44年,賃貸アパート,東京都豊島区南長崎３,都営大江戸線/落合南長崎駅 歩7分,西武池袋線/東長崎駅 歩10分,西武池袋線/椎名町駅 歩9分,築44年,2階建,1階,5.5万円,2000円,5.5万円/5.5万円/-/-,1K,20m
590,東京メトロ有楽町線 護国寺駅 2階建 築30年,賃貸アパート,東京都豊島区雑司が谷１,東京メトロ有楽町線/護国寺駅 歩6分,東京メトロ副都心線/雑司が谷駅 歩15分,東京メトロ有楽町線/東池袋駅 歩15分,築30年,2階建,2階,5.7万円,-,5.7万円/5.7万円/-/-,1K,20m
591,西武池袋線 東長崎駅 3階建 築36年,賃貸マンション,東京都豊島区長崎４,西武池袋線/東長崎駅 歩5分,都営大江戸線/落合南長崎駅 歩10分,None,築36年,3階建,2階,5.7万円,-,11.4万円/5.7万円/-/-,1K,19.8m
592,東武東上線 北池袋駅 2階建 築17年,賃貸アパート,東京都豊島区上池袋３,東武東上線/北池袋駅 歩4分,ＪＲ埼京線/板橋駅 歩9分,都営三田線/西巣鴨駅 歩15分,築17年,2階建,2階,5.7万円,-,5.7万円/5.7万円/-/-,1K,19.44m
593,東武東上線 北池袋駅 2階建 築17年,賃貸アパート,東京都豊島区上池袋３,東武東上線/北池袋駅 歩4分,ＪＲ埼京線/板橋駅 歩9分,都営三田線/西巣鴨駅 歩15分,築17年,2階建,2階,5.7万円,-,5.7万円/5.7万円/-/-,1K,17.41m
594,第二目白ハウス,賃貸アパート,東京都豊島区目白２,ＪＲ山手線/目白駅 歩3分,西武池袋線/池袋駅 歩8分,東京メトロ副都心線/雑司が谷駅 歩12分,築38年,2階建,2階,5.6万円,1000円,5.6万円/5.6万円/-/-,1K,19m
595,東京メトロ有楽町線 要町駅 7階建 築22年,賃貸マンション,東京都豊島区千早１,東京メトロ有楽町線/要町駅 歩3分,西武池袋線/椎名町駅 歩8分,ＪＲ山手線/池袋駅 歩15分,築22年,7階建,6階,5.7万円,-,5.7万円/-/-/-,ワンルーム,18m
596,サンキャッスル,賃貸マンション,東京都豊島区千早１,ＪＲ山手線/池袋駅 歩15分,東京メトロ有楽町線/要町駅 歩3分,西武池袋線/椎名町駅 歩7分,築22年,7階建,6階,5.7万円,-,5.7万円/5.7万円/-/-,ワンルーム,17m
597,サンキャッスル,賃貸マンション,東京都豊島区千早１,ＪＲ山手線/池袋駅 歩15分,東京メトロ有楽町線/要町駅 歩3分,西武池袋線/椎名町駅 歩7分,築22年,7階建,7階,5.9万円,-,5.9万円/5.9万円/-/-,ワンルーム,16m
598,サンハイツ八谷,賃貸アパート,東京都豊島区上池袋３,東武東上線/北池袋駅 歩4分,ＪＲ埼京線/板橋駅 歩9分,都営三田線/西巣鴨駅 歩15分,築17年,2階建,2階,5.7万円,-,5.7万円/5.7万円/-/-,1K,17.41m
599,ピュア目白,賃貸アパート,東京都豊島区目白４,ＪＲ山手線/目白駅 歩10分,ＪＲ山手線/池袋駅 歩15分,西武池袋線/椎名町駅 歩8分,築25年,2階建,1階,5.5万円,2000円,5.5万円/-/-/-,ワンルーム,17.01m
600,ピュア目白,賃貸アパート,東京都豊島区目白４,ＪＲ山手線/目白駅 歩10分,ＪＲ山手線/池袋駅 歩15分,西武池袋線/椎名町駅 歩8分,築25年,2階建,1階,5.8万円,2000円,5.8万円/-/-/-,ワンルーム,17.01m
601,ＳＴハイム,賃貸アパート,東京都豊島区池袋３,ＪＲ山手線/池袋駅 歩15分,東京メトロ有楽町線/要町駅 歩15分,東武東上線/北池袋駅 歩15分,築51年,2階建,2階,5.6万円,1000円,-/-/-/-,ワンルーム,16.8m
602,フソーレジデンス,賃貸マンション,東京都豊島区池袋４,ＪＲ山手線/池袋駅 歩15分,東京メトロ有楽町線/要町駅 歩17分,東武東上線/北池袋駅 歩13分,築27年,5階建,4階,5.7万円,-,5.7万円/-/-/-,1K,16.76m
603,ＪＲ山手線 池袋駅 5階建 築27年,賃貸マンション,東京都豊島区池袋４,ＪＲ山手線/池袋駅 歩15分,東京メトロ有楽町線/要町駅 歩17分,東武東上線/北池袋駅 歩13分,築27年,5階建,4階,5.7万円,-,5.7万円/-/-/-,ワンルーム,16.76m
604,あすわハイム,賃貸マンション,東京都豊島区目白５,西武池袋線/椎名町駅 歩2分,東京メトロ有楽町線/要町駅 歩12分,都営大江戸線/落合南長崎駅 歩18分,築31年,3階建,3階,5.4万円,3000円,5.4万円/5.4万円/-/-,ワンルーム,16.74m
605,西武池袋線 椎名町駅 3階建 築31年,賃貸マンション,東京都豊島区目白５,西武池袋線/椎名町駅 歩2分,東京メトロ有楽町線/要町駅 歩12分,都営大江戸線/落合南長崎駅 歩18分,築31年,3階建,3階,5.4万円,3000円,5.4万円/5.4万円/-/-,ワンルーム,16.74m
606,ダイホープラザ目白,賃貸マンション,東京都豊島区目白５,西武池袋線/椎名町駅 歩3分,東京メトロ有楽町線/要町駅 歩14分,西武新宿線/下落合駅 歩15分,築28年,4階建,2階,5.5万円,2000円,5.5万円/-/-/5.5万円,ワンルーム,14.4m
607,ダイホープラザ目白,賃貸マンション,東京都豊島区目白５,西武池袋線/椎名町駅 歩3分,東京メトロ有楽町線/要町駅 歩14分,西武新宿線/下落合駅 歩15分,築28年,4階建,2階,5.5万円,4000円,5.5万円/5.5万円/-/5.5万円,ワンルーム,16.6m
608,ＪＲ山手線 目白駅 2階建 築38年,賃貸アパート,東京都豊島区目白２,ＪＲ山手線/目白駅 歩3分,ＪＲ山手線/池袋駅 歩11分,東京メトロ副都心線/雑司が谷駅 歩14分,築38年,2階建,2階,5.6万円,1000円,5.6万円/5.6万円/-/-,ワンルーム,16.5m
609,ＪＲ山手線 大塚駅 6階建 築30年,賃貸マンション,東京都豊島区東池袋２,ＪＲ山手線/大塚駅 歩5分,都電荒川線/向原駅 歩3分,都電荒川線/大塚駅前駅 歩8分,築30年,6階建,5階,5.2万円,5000円,-/-/-/-,ワンルーム,16.48m
610,ダイシンプラザ,賃貸マンション,東京都豊島区東池袋２,都電荒川線/向原駅 歩3分,ＪＲ山手線/大塚駅 歩5分,東京メトロ有楽町線/東池袋駅 歩12分,築30年,6階建,5階,5.2万円,5000円,-/-/-/-,ワンルーム,16.48m
611,日神パレス千川,賃貸マンション,東京都豊島区千川１,東京メトロ有楽町線/千川駅 歩5分,東京メトロ有楽町線/要町駅 歩10分,東武東上線/大山駅 歩20分,築32年,4階建,1階,5万円,7000円,5万円/5万円/-/-,1K,16.29m
612,日神パレス千川,賃貸マンション,東京都豊島区千川１,東京メトロ有楽町線/千川駅 歩5分,東京メトロ有楽町線/要町駅 歩10分,東武東上線/大山駅 歩20分,築32年,4階建,1階,5.1万円,7000円,5.1万円/5.1万円/-/-,1K,16.29m
613,日神パレス千川,賃貸マンション,東京都豊島区千川１,東京メトロ有楽町線/千川駅 歩5分,東京メトロ有楽町線/要町駅 歩10分,東武東上線/大山駅 歩20分,築32年,4階建,2階,6.8万円,7000円,6.8万円/-/-/-,1K,16.29m
614,ライオンズマンション椎名町,賃貸マンション,東京都豊島区長崎２,西武池袋線/椎名町駅 歩8分,西武池袋線/東長崎駅 歩10分,東京メトロ有楽町線/要町駅 歩10分,築31年,4階建,3階,5.2万円,5000円,-/-/5万円/5万円,ワンルーム,16.08m
615,ライオンズマンション椎名町,賃貸マンション,東京都豊島区長崎２,西武池袋線/椎名町駅 歩8分,西武池袋線/東長崎駅 歩10分,東京メトロ有楽町線/要町駅 歩10分,築31年,4階建,3階,4.9万円,9000円,4.9万円/4.9万円/-/-,ワンルーム,16.08m
616,西武池袋線 椎名町駅 4階建 築31年,賃貸マンション,東京都豊島区南長崎２,西武池袋線/椎名町駅 歩6分,都営大江戸線/落合南長崎駅 歩10分,西武池袋線/東長崎駅 歩14分,築31年,4階建,4階,5.2万円,5000円,5.2万円/5.2万円/-/-,1K,16.03m
617,エストール椎名町,賃貸マンション,東京都豊島区南長崎２,西武池袋線/椎名町駅 歩6分,都営大江戸線/落合南長崎駅 歩10分,西武池袋線/東長崎駅 歩13分,築31年,4階建,4階,5.2万円,5000円,5.2万円/5.2万円/-/-,ワンルーム,16.03m
618,ハイムＦＫ,賃貸アパート,東京都豊島区南大塚２,ＪＲ山手線/大塚駅 歩5分,東京メトロ丸ノ内線/新大塚駅 歩2分,東京メトロ有楽町線/東池袋駅 歩15分,築32年,2階建,2階,5.5万円,2000円,-/-/-/-,ワンルーム,16m
619,ハイツフィオーレ,賃貸アパート,東京都豊島区雑司が谷１,東京メトロ有楽町線/護国寺駅 歩10分,東京メトロ副都心線/雑司が谷駅 歩7分,東京メトロ丸ノ内線/新大塚駅 歩12分,築20年,2階建,1階,5.7万円,-,11.4万円/-/-/-,ワンルーム,15.65m
620,ハイツフィオーレ,賃貸アパート,東京都豊島区雑司が谷１,東京メトロ有楽町線/護国寺駅 歩10分,東京メトロ副都心線/雑司が谷駅 歩7分,東京メトロ丸ノ内線/新大塚駅 歩12分,築20年,2階建,2階,6万円,-,12万円/-/-/-,ワンルーム,15.65m
621,東京メトロ有楽町線 護国寺駅 2階建 築20年,賃貸アパート,東京都豊島区雑司が谷１,東京メトロ有楽町線/護国寺駅 歩10分,東京メトロ副都心線/雑司が谷駅 歩7分,東京メトロ丸ノ内線/新大塚駅 歩12分,築20年,2階建,1階,5.7万円,-,11.4万円/-/-/-,ワンルーム,15.65m
622,東京メトロ有楽町線 護国寺駅 2階建 築20年,賃貸アパート,東京都豊島区雑司が谷１,東京メトロ有楽町線/護国寺駅 歩10分,東京メトロ副都心線/雑司が谷駅 歩7分,東京メトロ丸ノ内線/新大塚駅 歩12分,築20年,2階建,2階,6万円,-,12万円/-/-/-,ワンルーム,15.65m
623,加藤第２ハイツ,賃貸マンション,東京都豊島区東池袋２,ＪＲ山手線/大塚駅 歩10分,ＪＲ山手線/池袋駅 歩12分,東京メトロ有楽町線/東池袋駅 歩13分,築38年,4階建,1階,5.4万円,3000円,5.4万円/5.4万円/-/-,ワンルーム,15.19m
624,目白第一ハウス,賃貸アパート,東京都豊島区目白４,西武池袋線/椎名町駅 歩8分,ＪＲ山手線/目白駅 歩13分,東京メトロ有楽町線/要町駅 歩16分,築36年,2階建,1階,5.4万円,3000円,5.4万円/-/-/5.4万円,ワンルーム,15m
625,目白第一ハウス,賃貸アパート,東京都豊島区目白４,西武池袋線/椎名町駅 歩8分,ＪＲ山手線/目白駅 歩13分,東京メトロ有楽町線/要町駅 歩16分,築36年,2階建,1階,5.5万円,3000円,5.5万円/-/-/-,ワンルーム,15m
626,ＪＲ山手線 目白駅 2階建 築30年,賃貸アパート,東京都豊島区目白２,ＪＲ山手線/目白駅 歩8分,東京メトロ副都心線/雑司が谷駅 歩2分,ＪＲ埼京線/池袋駅 歩14分,築30年,2階建,2階,5.4万円,3000円,5.4万円/-/-/-,1K,14.58m
627,アーバンハイツ目白,賃貸アパート,東京都豊島区南池袋１,ＪＲ山手線/目白駅 歩7分,東京メトロ副都心線/雑司が谷駅 歩7分,西武池袋線/池袋駅 歩9分,築29年,2階建,1階,5.5万円,2000円,5.5万円/5.5万円/-/-,1K,14.34m
628,コーポはるな,賃貸アパート,東京都豊島区南長崎４,西武池袋線/東長崎駅 歩9分,都営大江戸線/落合南長崎駅 歩7分,西武池袋線/椎名町駅 歩14分,築39年,2階建,1階,5.7万円,1000円,5.7万円/5.7万円/-/-,1K,27.3m
629,でいごハウス,賃貸アパート,東京都豊島区東池袋４,東京メトロ有楽町線/東池袋駅 歩3分,東京メトロ丸ノ内線/新大塚駅 歩13分,東京メトロ副都心線/雑司が谷駅 歩13分,築48年,2階建,2階,5.8万円,-,5.8万円/5.8万円/-/-,1DK,26.44m
630,東京メトロ有楽町線 東池袋駅 2階建 築48年,賃貸アパート,東京都豊島区東池袋４,東京メトロ有楽町線/東池袋駅 歩3分,東京メトロ丸ノ内線/新大塚駅 歩13分,東京メトロ副都心線/雑司が谷駅 歩13分,築48年,2階建,2階,5.8万円,-,5.8万円/5.8万円/-/-,1DK,26.44m
631,東京メトロ有楽町線 東池袋駅 2階建 築37年,賃貸アパート,東京都豊島区東池袋５,東京メトロ有楽町線/東池袋駅 歩5分,東京メトロ丸ノ内線/新大塚駅 歩7分,ＪＲ山手線/大塚駅 歩15分,築37年,2階建,2階,5.8万円,-,5.8万円/-/-/-,1LDK,23m
632,第一三和コーポ,賃貸アパート,東京都豊島区千早２,東京メトロ副都心線/千川駅 歩6分,東京メトロ有楽町線/要町駅 歩12分,西武池袋線/東長崎駅 歩14分,築40年,2階建,1階,5.8万円,-,5.8万円/-/-/-,1K,22.31m
633,第一三和コーポ,賃貸アパート,東京都豊島区千早２,東京メトロ副都心線/千川駅 歩6分,東京メトロ有楽町線/要町駅 歩12分,西武池袋線/東長崎駅 歩14分,築40年,2階建,2階,5.8万円,-,5.8万円/-/-/-,1K,22.31m
634,第一三和コーポ,賃貸アパート,東京都豊島区千早２,東京メトロ副都心線/千川駅 歩6分,東京メトロ有楽町線/要町駅 歩12分,西武池袋線/東長崎駅 歩14分,築40年,2階建,2階,5.9万円,-,5.9万円/-/-/-,1K,22.31m
635,カーサ秀,賃貸マンション,東京都豊島区西巣鴨４,都営三田線/西巣鴨駅 歩1分,ＪＲ埼京線/板橋駅 歩11分,東武東上線/北池袋駅 歩14分,築25年,5階建,4階,5.4万円,4000円,5.4万円/5.4万円/-/-,ワンルーム,22.14m
636,都営三田線 西巣鴨駅 5階建 築25年,賃貸マンション,東京都豊島区西巣鴨４,都営三田線/西巣鴨駅 歩1分,ＪＲ埼京線/板橋駅 歩15分,都電荒川線/西ヶ原四丁目駅 歩5分,築25年,5階建,4階,5.4万円,4000円,5.4万円/5.4万円/-/-,ワンルーム,22.14m
637,都営三田線 西巣鴨駅 5階建 築25年,賃貸マンション,東京都豊島区西巣鴨４,都営三田線/西巣鴨駅 歩1分,ＪＲ埼京線/板橋駅 歩15分,都電荒川線/西ヶ原四丁目駅 歩5分,築25年,5階建,4階,5.4万円,6000円,5.4万円/5.4万円/-/-,ワンルーム,22.14m
638,西武池袋線 東長崎駅 2階建 築22年,賃貸アパート,東京都豊島区南長崎６,西武池袋線/東長崎駅 歩6分,都営大江戸線/新江古田駅 歩12分,西武池袋線/江古田駅 歩12分,築22年,2階建,2階,5.8万円,-,5.8万円/5.8万円/-/-,1K,22.07m
639,秋元ビル,賃貸マンション,東京都豊島区長崎３,西武池袋線/東長崎駅 歩6分,西武池袋線/椎名町駅 歩8分,都営大江戸線/落合南長崎駅 歩11分,築30年,3階建,3階,5.5万円,3000円,-/5.5万円/-/-,ワンルーム,18m
640,秋元ビル,賃貸マンション,東京都豊島区長崎３,西武池袋線/東長崎駅 歩6分,西武池袋線/椎名町駅 歩8分,都営大江戸線/落合南長崎駅 歩11分,築30年,3階建,3階,6万円,3000円,-/6万円/3.5万円/3.5万円,1K,22m
641,都営大江戸線 落合南長崎駅 3階建 築31年,賃貸マンション,東京都豊島区南長崎３,都営大江戸線/落合南長崎駅 歩4分,西武池袋線/東長崎駅 歩9分,西武新宿線/中井駅 歩18分,築31年,3階建,3階,5.8万円,-,-/-/-/-,1K,22m
642,東京メトロ有楽町線 千川駅 2階建 築31年,賃貸アパート,東京都豊島区千早２,東京メトロ有楽町線/千川駅 歩5分,東京メトロ有楽町線/要町駅 歩10分,西武池袋線/東長崎駅 歩14分,築31年,2階建,1階,5.5万円,3000円,5.5万円/5.5万円/-/-,1K,21.09m
643,ＪＲ山手線 大塚駅 3階建 築32年,賃貸マンション,東京都豊島区巣鴨４,ＪＲ山手線/大塚駅 歩10分,ＪＲ山手線/巣鴨駅 歩10分,都電荒川線/庚申塚駅 歩4分,築32年,3階建,3階,5.8万円,-,11.6万円/-/-/-,1K,21.07m
644,サニーハイツII,賃貸アパート,東京都豊島区西池袋４,東京メトロ副都心線/池袋駅 歩10分,西武池袋線/椎名町駅 歩8分,ＪＲ山手線/目白駅 歩12分,築52年,2階建,1階,5.8万円,-,5.8万円/5.8万円/-/-,ワンルーム,21m
645,東京メトロ副都心線 池袋駅 2階建 築52年,賃貸アパート,東京都豊島区西池袋４,東京メトロ副都心線/池袋駅 歩10分,西武池袋線/椎名町駅 歩8分,ＪＲ山手線/目白駅 歩12分,築52年,2階建,1階,5.8万円,-,5.8万円/5.8万円/-/-,ワンルーム,21m
646,ユーハイム猪鼻,賃貸アパート,東京都豊島区要町３,東京メトロ有楽町線/千川駅 歩3分,ＪＲ山手線/池袋駅 歩25分,東京メトロ有楽町線/小竹向原駅 歩10分,築35年,2階建,2階,5.8万円,-,-/-/-/-,1K,20.66m
647,メゾン桜,賃貸アパート,東京都豊島区雑司が谷１,ＪＲ山手線/池袋駅 歩19分,東京メトロ副都心線/雑司が谷駅 歩7分,東京メトロ有楽町線/東池袋駅 歩10分,築32年,2階建,1階,5.7万円,1000円,5.7万円/5.7万円/-/-,1K,19.5m
648,ＪＲ埼京線 板橋駅 2階建 築31年,賃貸アパート,東京都豊島区上池袋３,ＪＲ埼京線/板橋駅 歩8分,東武東上線/北池袋駅 歩4分,都電荒川線/巣鴨新田駅 歩12分,築31年,2階建,2階,5.8万円,-,5.8万円/8.7万円/-/-,1K,20m
649,北コーポ,賃貸マンション,東京都豊島区目白３,ＪＲ山手線/目白駅 歩5分,ＪＲ山手線/池袋駅 歩8分,東京メトロ副都心線/雑司が谷駅 歩12分,築40年,3階建,1階,5.6万円,2000円,5.6万円/-/-/-,1K,19.54m
650,ライオンズマンション大塚第２,賃貸マンション,東京都豊島区北大塚２,ＪＲ山手線/大塚駅 歩3分,東京メトロ丸ノ内線/新大塚駅 歩12分,都営三田線/巣鴨駅 歩15分,築36年,9階建,3階,5.5万円,3000円,5.5万円/5.5万円/-/5.5万円,ワンルーム,19.27m
651,ライオンズマンション大塚第２,賃貸マンション,東京都豊島区北大塚２,ＪＲ山手線/大塚駅 歩3分,東京メトロ丸ノ内線/新大塚駅 歩12分,都営三田線/巣鴨駅 歩15分,築36年,9階建,6階,7万円,6000円,-/7万円/-/-,ワンルーム,16.2m
652,ＪＲ山手線 大塚駅 9階建 築36年,賃貸マンション,東京都豊島区北大塚２,ＪＲ山手線/大塚駅 歩3分,都電荒川線/大塚駅前駅 歩3分,都電荒川線/巣鴨新田駅 歩3分,築36年,9階建,3階,5.5万円,3000円,5.5万円/5.5万円/-/5.5万円,ワンルーム,19.27m
653,ＪＲ山手線 大塚駅 9階建 築36年,賃貸マンション,東京都豊島区北大塚２,ＪＲ山手線/大塚駅 歩3分,都電荒川線/大塚駅前駅 歩3分,都電荒川線/巣鴨新田駅 歩3分,築36年,9階建,3階,5.5万円,3000円,5.5万円/5.5万円/-/-,ワンルーム,19.27m
654,ＪＲ山手線 大塚駅 9階建 築36年,賃貸マンション,東京都豊島区北大塚２,ＪＲ山手線/大塚駅 歩3分,都電荒川線/大塚駅前駅 歩3分,都電荒川線/巣鴨新田駅 歩3分,築36年,9階建,6階,7万円,6000円,-/7万円/-/-,ワンルーム,18.15m
655,ビリジアン目白,賃貸マンション,東京都豊島区高田２,ＪＲ山手線/目白駅 歩10分,東京メトロ副都心線/雑司が谷駅 歩6分,東京メトロ有楽町線/東池袋駅 歩16分,築29年,4階建,1階,5.3万円,5000円,5.3万円/5.3万円/-/-,ワンルーム,16.64m
656,ビリジアン目白,賃貸マンション,東京都豊島区高田２,ＪＲ山手線/目白駅 歩10分,東京メトロ副都心線/雑司が谷駅 歩6分,東京メトロ有楽町線/東池袋駅 歩16分,築29年,4階建,2階,6万円,-,-/-/-/-,ワンルーム,16.64m
657,ビリジアン目白,賃貸マンション,東京都豊島区高田２,ＪＲ山手線/目白駅 歩10分,東京メトロ副都心線/雑司が谷駅 歩6分,東京メトロ有楽町線/東池袋駅 歩16分,築29年,4階建,2階,6.5万円,3000円,6.5万円/6.5万円/-/6.5万円,ワンルーム,18.56m
658,アニス東長崎,賃貸アパート,東京都豊島区南長崎４,西武池袋線/東長崎駅 歩5分,都営大江戸線/落合南長崎駅 歩10分,西武池袋線/椎名町駅 歩11分,築29年,2階建,1階,5.8万円,-,5.8万円/11.6万円/-/-,1K,18.3m
659,コーポ長崎村,賃貸アパート,東京都豊島区長崎５,西武池袋線/東長崎駅 歩7分,東京メトロ有楽町線/千川駅 歩10分,西武池袋線/江古田駅 歩17分,築29年,2階建,2階,5.6万円,2000円,-/-/-/-,1K,18.23m
660,タウンハウス,賃貸マンション,東京都豊島区千早２,東京メトロ有楽町線/要町駅 歩8分,東京メトロ有楽町線/千川駅 歩8分,西武池袋線/東長崎駅 歩11分,築28年,3階建,1階,5.5万円,3000円,5.5万円/5.5万円/-/-,1K,18.2m
661,樫山荘,賃貸アパート,東京都豊島区上池袋３,ＪＲ埼京線/板橋駅 歩8分,東武東上線/北池袋駅 歩4分,都営三田線/西巣鴨駅 歩15分,築41年,2階建,2階,5.8万円,-,5.8万円/5.8万円/-/-,1K,18m
662,西武池袋線 東長崎駅 2階建 築38年,賃貸アパート,東京都豊島区長崎４,西武池袋線/東長崎駅 歩6分,東京メトロ有楽町線/千川駅 歩11分,都営大江戸線/落合南長崎駅 歩15分,築38年,2階建,2階,5.7万円,1000円,11.4万円/5.7万円/-/-,1K,18m
663,うめだ荘,賃貸アパート,東京都豊島区駒込３,ＪＲ山手線/駒込駅 歩8分,ＪＲ京浜東北線/上中里駅 歩8分,東京メトロ南北線/西ヶ原駅 歩8分,築51年,2階建,1階,5.8万円,-,5.8万円/5.8万円/-/-,1K,18m
664,コットンハウス,賃貸アパート,東京都豊島区高松２,東京メトロ有楽町線/要町駅 歩9分,None,None,築34年,2階建,2階,5.6万円,2000円,5.6万円/-/-/-,ワンルーム,17.58m
665,グランレーブ巣鴨,賃貸マンション,東京都豊島区西巣鴨２,都営三田線/西巣鴨駅 歩5分,都電荒川線/庚申塚駅 歩3分,None,築27年,地下1地上5階建,5階,5.8万円,-,5.8万円/5.8万円/-/-,1K,16.29m
666,グランレーブ巣鴨,賃貸マンション,東京都豊島区西巣鴨２,都営三田線/西巣鴨駅 歩5分,都電荒川線/庚申塚駅 歩3分,None,築27年,地下1地上5階建,3階,5.9万円,6000円,5.9万円/5.9万円/-/-,1K,17.37m
667,西武池袋線 東長崎駅 6階建 築26年,賃貸マンション,東京都豊島区長崎６,西武池袋線/東長崎駅 歩9分,東京メトロ有楽町線/千川駅 歩9分,東京メトロ有楽町線/小竹向原駅 歩14分,築26年,6階建,4階,5.2万円,6000円,5.2万円/5.2万円/-/-,ワンルーム,17.01m
668,西武池袋線 東長崎駅 6階建 築26年,賃貸マンション,東京都豊島区長崎６,西武池袋線/東長崎駅 歩9分,東京メトロ有楽町線/千川駅 歩9分,東京メトロ有楽町線/小竹向原駅 歩14分,築26年,6階建,3階,5万円,10000円,-/-/-/-,ワンルーム,17.08m
669,コーポさくら,賃貸アパート,東京都豊島区池袋本町１,ＪＲ埼京線/池袋駅 歩11分,東武東上線/北池袋駅 歩7分,東武東上線/下板橋駅 歩9分,築28年,2階建,2階,5.6万円,2000円,5.6万円/5.6万円/-/-,ワンルーム,17.01m
670,矢本マンション,賃貸マンション,東京都豊島区西池袋４,西武池袋線/椎名町駅 歩4分,東京メトロ有楽町線/要町駅 歩9分,ＪＲ山手線/池袋駅 歩15分,築30年,1階建,1階,5.5万円,3000円,5.5万円/-/-/-,ワンルーム,16m
671,ハロウィン千早,賃貸マンション,東京都豊島区千早１,東京メトロ有楽町線/要町駅 歩7分,西武池袋線/椎名町駅 歩9分,東京メトロ副都心線/千川駅 歩10分,築23年,3階建,1階,5.5万円,3000円,5.5万円/-/-/-,1K,15m
672,ＪＲ山手線 巣鴨駅 3階建 築28年,賃貸マンション,東京都豊島区巣鴨１,ＪＲ山手線/巣鴨駅 歩4分,都営三田線/千石駅 歩13分,ＪＲ山手線/大塚駅 歩12分,築28年,3階建,2階,5.8万円,-,5.8万円/5.8万円/-/-,1K,16.83m
673,ＪＲ山手線 巣鴨駅 3階建 築28年,賃貸マンション,東京都豊島区巣鴨１,ＪＲ山手線/巣鴨駅 歩4分,都営三田線/千石駅 歩13分,ＪＲ山手線/大塚駅 歩12分,築28年,3階建,2階,5.8万円,4000円,5.8万円/5.8万円/-/-,1K,16.83m
