,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
3569,東武亀戸線 曳舟駅 8階建 新築,賃貸マンション,東京都墨田区向島５,東武亀戸線/曳舟駅 歩8分,京成押上線/京成曳舟駅 歩11分,東武伊勢崎線/東向島駅 歩11分,新築,8階建,8階,13.9万円,10000円,-/-/-/-,1LDK,40.95m
3570,CLAIR(クレール),賃貸マンション,東京都墨田区亀沢４,ＪＲ総武線快速/錦糸町駅 歩11分,都営新宿線/菊川駅 歩16分,都営浅草線/本所吾妻橋駅 歩17分,築1年,7階建,1階,8.5万円,7500円,-/8.5万円/-/-,1K,28.16m
3571,メゾンドロゼ,賃貸マンション,東京都墨田区両国２,ＪＲ総武線/両国駅 歩2分,都営大江戸線/両国駅 歩7分,都営新宿線/浜町駅 歩17分,築14年,9階建,8階,8.2万円,10500円,-/8.2万円/-/-,1K,24.04m
3572,ＪＲ総武線 両国駅 9階建 築14年,賃貸マンション,東京都墨田区両国２,ＪＲ総武線/両国駅 歩2分,都営大江戸線/両国駅 歩7分,都営新宿線/浜町駅 歩17分,築14年,9階建,8階,8.2万円,10500円,-/8.2万円/-/-,1K,24.04m
3573,スカイコート両国第2,賃貸マンション,東京都墨田区緑１,都営大江戸線/両国駅 歩4分,ＪＲ総武線/両国駅 歩9分,都営新宿線/森下駅 歩9分,築12年,10階建,6階,8.2万円,10500円,-/-/-/-,1K,22.33m
3574,スカイコート両国第2,賃貸マンション,東京都墨田区緑１,都営大江戸線/両国駅 歩4分,ＪＲ総武線/両国駅 歩9分,都営新宿線/森下駅 歩9分,築12年,10階建,2階,8.8万円,10500円,-/8.8万円/-/-,1K,21.92m
3575,ＪＲ総武線 錦糸町駅 11階建 築12年,賃貸マンション,東京都墨田区太平４,ＪＲ総武線/錦糸町駅 歩8分,ＪＲ総武線/亀戸駅 歩15分,東京メトロ半蔵門線/押上駅 歩13分,築12年,11階建,6階,8.2万円,10500円,-/8.2万円/-/-,ワンルーム,22.3m
3576,ＪＲ総武線 錦糸町駅 11階建 築12年,賃貸マンション,東京都墨田区太平４,ＪＲ総武線/錦糸町駅 歩8分,ＪＲ総武線/亀戸駅 歩15分,東京メトロ半蔵門線/押上駅 歩13分,築12年,11階建,6階,8.5万円,10500円,-/8.5万円/-/-,ワンルーム,22.3m
3577,都営新宿線 菊川駅 12階建 築10年,賃貸マンション,東京都墨田区菊川３,都営新宿線/菊川駅 歩2分,都営大江戸線/森下駅 歩11分,東京メトロ半蔵門線/清澄白河駅 歩12分,築10年,12階建,3階,8.2万円,10500円,-/8.2万円/-/-,1K,20.02m
3578,ＪＲ総武線 両国駅 8階建 築5年,賃貸マンション,東京都墨田区緑３,ＪＲ総武線/両国駅 歩8分,都営大江戸線/両国駅 歩9分,都営新宿線/菊川駅 歩13分,築5年,8階建,4階,8.26万円,10000円,8.26万円/8.26万円/-/-,1K,25.41m
3579,HY’s両国,賃貸マンション,東京都墨田区緑２,都営大江戸線/両国駅 歩8分,都営新宿線/森下駅 歩9分,ＪＲ総武線/両国駅 歩12分,築4年,9階建,3階,8.5万円,8000円,8.5万円/8.5万円/-/-,1K,25.48m
3580,HY’s両国,賃貸マンション,東京都墨田区緑２,都営大江戸線/両国駅 歩8分,都営新宿線/森下駅 歩9分,ＪＲ総武線/両国駅 歩12分,築4年,9階建,7階,15.8万円,12000円,15.8万円/15.8万円/-/-,2LDK,55.53m
3581,シャルム山口,賃貸マンション,東京都墨田区文花２,ＪＲ総武線/亀戸駅 歩15分,東武亀戸線/小村井駅 歩6分,東京メトロ半蔵門線/押上駅 歩19分,築20年,7階建,2階,8.5万円,8000円,8.5万円/-/-/-,2DK,37.48m
3582,シャルム山口,賃貸マンション,東京都墨田区文花２,ＪＲ総武線/亀戸駅 歩15分,東武亀戸線/小村井駅 歩6分,東京メトロ半蔵門線/押上駅 歩19分,築20年,7階建,3階,11.1万円,8000円,11.1万円/-/-/-,2LDK,55.42m
3583,ＫＷレジデンス森下,賃貸マンション,東京都墨田区千歳１,都営新宿線/森下駅 歩6分,ＪＲ総武線/両国駅 歩10分,None,築11年,10階建,4階,8.3万円,10000円,8.3万円/-/-/-,1K,22.22m
3584,ＫＷレジデンス森下,賃貸マンション,東京都墨田区千歳１,都営新宿線/森下駅 歩6分,ＪＲ総武線/両国駅 歩10分,None,築11年,10階建,3階,8.3万円,10000円,8.3万円/8.3万円/-/-,1K,22.22m
3585,ＫＷレジデンス森下,賃貸マンション,東京都墨田区千歳１,都営新宿線/森下駅 歩6分,ＪＲ総武線/両国駅 歩10分,None,築11年,10階建,6階,8.5万円,10000円,8.5万円/-/-/-,1K,22.22m
3586,ＫＷレジデンス森下,賃貸マンション,東京都墨田区千歳１,都営新宿線/森下駅 歩6分,ＪＲ総武線/両国駅 歩10分,None,築11年,10階建,9階,17.7万円,10000円,17.7万円/17.7万円/-/-,2LDK,50.02m
3587,ＫＷレジデンス森下,賃貸マンション,東京都墨田区千歳１,都営新宿線/森下駅 歩6分,ＪＲ総武線/両国駅 歩10分,None,築11年,10階建,8階,18.6万円,10000円,18.6万円/18.6万円/-/-,2LDK,54.11m
3588,東向島1丁目貸家,賃貸一戸建て,東京都墨田区東向島１,東武伊勢崎線/曳舟駅 歩5分,京成押上線/京成曳舟駅 歩7分,東京メトロ半蔵門線/押上駅 歩15分,築21年,2階建,1-2階,9.3万円,-,9.3万円/9.3万円/-/-,3K,51.32m
3589,東武伊勢崎線 曳舟駅 2階建 築21年,賃貸一戸建て,東京都墨田区東向島１,東武伊勢崎線/曳舟駅 歩5分,京成押上線/京成曳舟駅 歩7分,東武伊勢崎線/東向島駅 歩12分,築21年,2階建,-,9.3万円,-,9.3万円/9.3万円/-/-,3K,51.32m
3590,東武伊勢崎線 曳舟駅 10階建 築36年,賃貸マンション,東京都墨田区向島５,東武伊勢崎線/曳舟駅 歩9分,京成押上線/京成曳舟駅 歩11分,東京メトロ半蔵門線/押上駅 歩15分,築36年,10階建,1階,8.3万円,10000円,8.3万円/8.3万円/-/-,2DK,48.37m
3591,東武伊勢崎線 東向島駅 3階建 築14年,賃貸マンション,東京都墨田区墨田３,東武伊勢崎線/東向島駅 歩5分,東武伊勢崎線/鐘ヶ淵駅 歩5分,京成押上線/京成曳舟駅 歩14分,築14年,3階建,2階,8.5万円,8000円,17万円/-/-/-,1LDK,43.34m
3592,セーシュ東向島,賃貸マンション,東京都墨田区墨田３,東武伊勢崎線/鐘ヶ淵駅 歩5分,京成押上線/八広駅 歩13分,東武伊勢崎線/曳舟駅 歩18分,築14年,3階建,2階,8.5万円,8000円,17万円/-/-/-,1LDK,43.34m
3593,都営大江戸線 両国駅 6階建 築30年,賃貸マンション,東京都墨田区石原２,都営大江戸線/両国駅 歩8分,ＪＲ総武線/両国駅 歩12分,都営浅草線/本所吾妻橋駅 歩14分,築30年,6階建,2階,9.3万円,-,9.3万円/9.3万円/-/-,2DK,41.72m
3594,リヴェールメゾン墨田,賃貸マンション,東京都墨田区墨田４,京成押上線/八広駅 歩7分,東武伊勢崎線/鐘ヶ淵駅 歩9分,東武伊勢崎線/東向島駅 歩12分,築27年,3階建,2階,9.3万円,-,18.6万円/9.3万円/-/-,2DK,40.18m
3595,京成押上線 八広駅 3階建 築26年,賃貸マンション,東京都墨田区墨田４,京成押上線/八広駅 歩7分,東武伊勢崎線/鐘ヶ淵駅 歩10分,東武伊勢崎線/東向島駅 歩12分,築26年,3階建,2階,9.3万円,-,18.6万円/9.3万円/-/-,2DK,40.18m
3596,ローヤルマンション,賃貸マンション,東京都墨田区亀沢２,都営大江戸線/両国駅 歩6分,ＪＲ総武線/両国駅 歩12分,ＪＲ総武線/錦糸町駅 歩16分,築3年,7階建,2階,8.8万円,5000円,-/8.8万円/-/-,1K,26.88m
3597,ローヤルマンション,賃貸マンション,東京都墨田区亀沢２,都営大江戸線/両国駅 歩6分,ＪＲ総武線/両国駅 歩12分,ＪＲ総武線/錦糸町駅 歩16分,築3年,7階建,2階,8.8万円,5000円,-/8.8万円/-/-,1K,26.88m
3598,ローヤルマンション,賃貸マンション,東京都墨田区亀沢２,都営大江戸線/両国駅 歩6分,ＪＲ総武線/両国駅 歩12分,ＪＲ総武線/錦糸町駅 歩16分,築3年,7階建,3階,13万円,7000円,-/13万円/-/-,1LDK,40.09m
3599,ローヤルマンション,賃貸マンション,東京都墨田区亀沢２,都営大江戸線/両国駅 歩6分,ＪＲ総武線/両国駅 歩12分,ＪＲ総武線/錦糸町駅 歩16分,築3年,7階建,3階,13万円,7000円,-/13万円/-/-,1LDK,40.09m
3600,ローヤルマンション,賃貸マンション,東京都墨田区亀沢２,都営大江戸線/両国駅 歩6分,ＪＲ総武線/両国駅 歩12分,ＪＲ総武線/錦糸町駅 歩16分,築3年,7階建,3階,13万円,7000円,-/13万円/-/-,1LDK,40.09m
3601,都営大江戸線 両国駅 7階建 築3年,賃貸マンション,東京都墨田区亀沢２,都営大江戸線/両国駅 歩5分,ＪＲ総武線/両国駅 歩7分,都営新宿線/森下駅 歩14分,築3年,7階建,2階,8.8万円,5000円,-/8.8万円/-/-,1K,26.88m
3602,都営大江戸線 両国駅 7階建 築3年,賃貸マンション,東京都墨田区亀沢２,都営大江戸線/両国駅 歩5分,ＪＲ総武線/両国駅 歩7分,都営新宿線/森下駅 歩14分,築3年,7階建,3階,13万円,7000円,-/13万円/-/-,1LDK,40.09m
3603,都営大江戸線 両国駅 7階建 築3年,賃貸マンション,東京都墨田区亀沢２,都営大江戸線/両国駅 歩5分,ＪＲ総武線/両国駅 歩7分,都営新宿線/森下駅 歩14分,築3年,7階建,3階,13万円,7400円,-/13万円/-/-,1LDK,40.09m
3604,玉英商事ビル,賃貸マンション,東京都墨田区太平３,東京メトロ半蔵門線/錦糸町駅 歩5分,ＪＲ総武線/錦糸町駅 歩5分,東京メトロ半蔵門線/押上駅 歩15分,築41年,4階建,3階,9万円,3000円,9万円/9万円/-/-,2DK,39.1m
3605,第６真市マンション,賃貸マンション,東京都墨田区東駒形４,都営浅草線/本所吾妻橋駅 歩4分,東京メトロ半蔵門線/押上駅 歩9分,東武伊勢崎線/とうきょうスカイツリー駅 歩6分,築39年,6階建,5階,9.3万円,-,9.3万円/9.3万円/-/-,1DK,30.24m
3606,第６真市マンション,賃貸マンション,東京都墨田区東駒形４,都営浅草線/本所吾妻橋駅 歩4分,東京メトロ半蔵門線/押上駅 歩9分,東武伊勢崎線/とうきょうスカイツリー駅 歩6分,築39年,6階建,5階,9.3万円,3000円,9.3万円/9.3万円/-/-,1DK,29m
3607,第６真市マンション,賃貸マンション,東京都墨田区東駒形４,都営浅草線/本所吾妻橋駅 歩4分,東京メトロ半蔵門線/押上駅 歩9分,東武伊勢崎線/とうきょうスカイツリー駅 歩6分,築39年,6階建,2階,9.5万円,3000円,9.5万円/9.5万円/-/-,1DK,31m
3608,第６真市マンション,賃貸マンション,東京都墨田区東駒形４,都営浅草線/本所吾妻橋駅 歩4分,東京メトロ半蔵門線/押上駅 歩9分,東武伊勢崎線/とうきょうスカイツリー駅 歩6分,築39年,6階建,6階,9.5万円,3000円,9.5万円/9.5万円/-/-,1DK,30.24m
3609,シルクマンション,賃貸マンション,東京都墨田区太平２,東京メトロ半蔵門線/錦糸町駅 歩6分,ＪＲ総武線/錦糸町駅 歩6分,東京メトロ半蔵門線/押上駅 歩10分,築34年,5階建,4階,9万円,3000円,9万円/-/-/-,2K,35m
3610,都営新宿線 菊川駅 4階建 築22年,賃貸マンション,東京都墨田区菊川３,都営新宿線/菊川駅 歩3分,東京メトロ半蔵門線/住吉駅 歩11分,都営大江戸線/清澄白河駅 歩18分,築22年,4階建,3階,9.3万円,-,9.3万円/9.3万円/-/-,2K,35m
3611,都営浅草線 本所吾妻橋駅 6階建 築39年,賃貸マンション,東京都墨田区東駒形４,都営浅草線/本所吾妻橋駅 歩4分,東武伊勢崎線/とうきょうスカイツリー駅 歩7分,京成押上線/押上駅 歩12分,築39年,6階建,5階,9.3万円,-,9.3万円/9.3万円/-/-,1DK,29m
3612,東京メトロ半蔵門線 押上駅 6階建 築10年,賃貸マンション,東京都墨田区業平２,東京メトロ半蔵門線/押上駅 歩6分,都営浅草線/本所吾妻橋駅 歩9分,東武伊勢崎線/とうきょうスカイツリー駅 歩7分,築10年,6階建,2階,8.5万円,8000円,8.5万円/8.5万円/-/-,1K,28.91m
3613,東京メトロ半蔵門線 押上駅 6階建 築10年,賃貸マンション,東京都墨田区業平２,東京メトロ半蔵門線/押上駅 歩6分,都営浅草線/本所吾妻橋駅 歩9分,東武伊勢崎線/とうきょうスカイツリー駅 歩7分,築10年,6階建,5階,8.5万円,8000円,8.5万円/8.5万円/-/-,1K,25.44m
3614,プラージュ両国,賃貸マンション,東京都墨田区石原３,都営大江戸線/両国駅 歩9分,都営浅草線/本所吾妻橋駅 歩13分,ＪＲ総武線/両国駅 歩15分,築7年,10階建,10階,8.7万円,6000円,8.7万円/8.7万円/-/-,1K,28.66m
3615,ＪＲ総武線 錦糸町駅 7階建 築6年,賃貸マンション,東京都墨田区太平２,ＪＲ総武線/錦糸町駅 歩9分,東京メトロ半蔵門線/錦糸町駅 歩9分,都営浅草線/押上駅 歩15分,築6年,7階建,2階,8.8万円,5000円,8.8万円/8.8万円/-/-,1K,27.66m
3616,コレット春日,賃貸マンション,東京都墨田区太平２,ＪＲ総武線/錦糸町駅 歩9分,東京メトロ半蔵門線/押上駅 歩10分,東武伊勢崎線/とうきょうスカイツリー駅 歩17分,築6年,7階建,2階,8.8万円,5000円,8.8万円/8.8万円/-/-,1K,27.66m
3617,プレール・ドゥーク錦糸町ＩＶ,賃貸マンション,東京都墨田区太平４,東京メトロ半蔵門線/押上駅 歩9分,ＪＲ総武線/錦糸町駅 歩9分,ＪＲ総武線/亀戸駅 歩15分,築3年,8階建,1階,8.5万円,8000円,-/8.5万円/-/-,1K,27.59m
3618,プレール・ドゥーク錦糸町ＩＶ,賃貸マンション,東京都墨田区太平４,東京メトロ半蔵門線/押上駅 歩9分,ＪＲ総武線/錦糸町駅 歩9分,ＪＲ総武線/亀戸駅 歩15分,築3年,8階建,4階,8.7万円,8000円,-/8.7万円/-/-,1K,27m
3619,プレール・ドゥーク錦糸町ＩＶ,賃貸マンション,東京都墨田区太平４,東京メトロ半蔵門線/押上駅 歩9分,ＪＲ総武線/錦糸町駅 歩9分,ＪＲ総武線/亀戸駅 歩15分,築3年,8階建,4階,8.7万円,8000円,-/8.7万円/-/-,1K,27m
3620,東京メトロ半蔵門線 住吉駅 5階建 築3年,賃貸マンション,東京都墨田区江東橋５,東京メトロ半蔵門線/住吉駅 歩8分,ＪＲ総武線快速/錦糸町駅 歩7分,都営新宿線/菊川駅 歩8分,築3年,5階建,1階,8.5万円,8000円,8.5万円/8.5万円/-/-,1K,26.69m
3621,東京メトロ半蔵門線 住吉駅 5階建 築3年,賃貸マンション,東京都墨田区江東橋５,東京メトロ半蔵門線/住吉駅 歩8分,ＪＲ総武線快速/錦糸町駅 歩7分,都営新宿線/菊川駅 歩8分,築3年,5階建,2階,8.9万円,10000円,8.9万円/8.9万円/-/-,1K,26.69m
3622,東京メトロ半蔵門線 住吉駅 5階建 築3年,賃貸マンション,東京都墨田区江東橋５,東京メトロ半蔵門線/住吉駅 歩8分,ＪＲ総武線快速/錦糸町駅 歩7分,都営新宿線/菊川駅 歩8分,築3年,5階建,4階,8.9万円,10000円,8.9万円/-/-/-,ワンルーム,25.71m
3623,ガリシア錦糸町II,賃貸マンション,東京都墨田区江東橋５,ＪＲ総武線/錦糸町駅 歩7分,東京メトロ半蔵門線/住吉駅 歩9分,都営新宿線/菊川駅 歩8分,築3年,5階建,1階,8.5万円,8000円,8.5万円/8.5万円/-/-,1K,26.69m
3624,ガリシア錦糸町II,賃貸マンション,東京都墨田区江東橋５,ＪＲ総武線/錦糸町駅 歩7分,東京メトロ半蔵門線/住吉駅 歩9分,都営新宿線/菊川駅 歩8分,築3年,5階建,1階,8.85万円,10000円,8.85万円/8.85万円/-/-,1K,26.69m
3625,ガリシア錦糸町II,賃貸マンション,東京都墨田区江東橋５,ＪＲ総武線/錦糸町駅 歩7分,東京メトロ半蔵門線/住吉駅 歩9分,都営新宿線/菊川駅 歩8分,築3年,5階建,2階,8.9万円,10000円,8.9万円/8.9万円/-/-,1K,26.69m
3626,ＧＡＬＩＣＩＡ錦糸町II,賃貸マンション,東京都墨田区江東橋５,都営新宿線/住吉駅 歩9分,ＪＲ総武線快速/錦糸町駅 歩10分,都営新宿線/菊川駅 歩11分,築3年,5階建,1階,8.5万円,8000円,-/-/8.5万円/8.5万円,1K,26.69m
3627,ガーラプレイス錦糸町,賃貸マンション,東京都墨田区錦糸１,ＪＲ総武線/錦糸町駅 歩5分,東京メトロ半蔵門線/錦糸町駅 歩6分,都営大江戸線/両国駅 歩15分,築11年,10階建,7階,8.3万円,10000円,8.3万円/-/-/-,1K,23.38m
3628,ガーラプレイス錦糸町,賃貸マンション,東京都墨田区錦糸１,ＪＲ総武線/錦糸町駅 歩5分,東京メトロ半蔵門線/錦糸町駅 歩6分,都営大江戸線/両国駅 歩15分,築11年,10階建,7階,8.5万円,10000円,8.5万円/-/-/-,1K,23.38m
3629,ガーラプレイス錦糸町,賃貸マンション,東京都墨田区錦糸１,ＪＲ総武線/錦糸町駅 歩5分,東京メトロ半蔵門線/錦糸町駅 歩6分,都営大江戸線/両国駅 歩15分,築11年,10階建,8階,8.8万円,10000円,8.8万円/-/-/-,1K,26.62m
3630,アーバンファースト錦糸町住吉,賃貸マンション,東京都墨田区江東橋５,東京メトロ半蔵門線/住吉駅 歩6分,東京メトロ半蔵門線/錦糸町駅 歩8分,都営新宿線/菊川駅 歩12分,築8年,7階建,2階,9万円,3000円,9万円/9万円/-/-,1K,26.14m
3631,アーバンファースト錦糸町住吉,賃貸マンション,東京都墨田区江東橋５,東京メトロ半蔵門線/住吉駅 歩6分,東京メトロ半蔵門線/錦糸町駅 歩8分,都営新宿線/菊川駅 歩12分,築8年,7階建,2階,8.9万円,7300円,8.9万円/8.9万円/-/-,1K,26.14m
3632,ＪＲ総武線 錦糸町駅 7階建 築9年,賃貸マンション,東京都墨田区江東橋５,ＪＲ総武線/錦糸町駅 歩7分,東京メトロ半蔵門線/住吉駅 歩7分,都営新宿線/菊川駅 歩13分,築9年,7階建,2階,9万円,3000円,9万円/9万円/-/-,1K,26.14m
3633,ＪＲ総武線 錦糸町駅 7階建 築9年,賃貸マンション,東京都墨田区江東橋５,ＪＲ総武線/錦糸町駅 歩7分,東京メトロ半蔵門線/住吉駅 歩7分,都営新宿線/菊川駅 歩13分,築9年,7階建,2階,8.9万円,7300円,8.9万円/8.9万円/-/-,1K,26.14m
3634,メインステージ錦糸町VIIラピス,賃貸マンション,東京都墨田区江東橋４,ＪＲ総武線快速/錦糸町駅 歩7分,東京メトロ半蔵門線/住吉駅 歩11分,東京メトロ半蔵門線/錦糸町駅 歩5分,築3年,14階建,4階,8.3万円,10000円,-/-/-/-,1K,26m
3635,メインステージ錦糸町VIIラピス,賃貸マンション,東京都墨田区江東橋４,ＪＲ総武線快速/錦糸町駅 歩7分,東京メトロ半蔵門線/住吉駅 歩11分,東京メトロ半蔵門線/錦糸町駅 歩5分,築3年,14階建,4階,8.3万円,10000円,-/-/-/-,1K,26m
3636,メインステージ錦糸町VIIラピス,賃貸マンション,東京都墨田区江東橋４,ＪＲ総武線快速/錦糸町駅 歩7分,東京メトロ半蔵門線/住吉駅 歩11分,東京メトロ半蔵門線/錦糸町駅 歩5分,築3年,14階建,9階,8.75万円,10000円,-/-/-/-,1K,25.5m
3637,スカイコート押上参番館,賃貸マンション,東京都墨田区向島３,東武伊勢崎線/とうきょうスカイツリー駅 歩6分,東京メトロ半蔵門線/押上駅 歩9分,都営浅草線/本所吾妻橋駅 歩11分,築7年,7階建,5階,8.32万円,9800円,8.32万円/8.32万円/-/-,1K,25.81m
3638,スカイコート押上参番館,賃貸マンション,東京都墨田区向島３,東武伊勢崎線/とうきょうスカイツリー駅 歩6分,東京メトロ半蔵門線/押上駅 歩9分,都営浅草線/本所吾妻橋駅 歩11分,築7年,7階建,5階,8.32万円,9800円,8.32万円/8.32万円/-/-,1K,25.8m
3639,都営新宿線 菊川駅 7階建 築5年,賃貸マンション,東京都墨田区立川４,都営新宿線/菊川駅 歩7分,東京メトロ半蔵門線/住吉駅 歩12分,ＪＲ総武線快速/錦糸町駅 歩13分,築5年,7階建,5階,8.3万円,10000円,-/8.3万円/8.3万円/8.3万円,1K,25.81m
3640,都営大江戸線 両国駅 11階建 築6年,賃貸マンション,東京都墨田区石原４,都営大江戸線/両国駅 歩8分,ＪＲ総武線/錦糸町駅 歩10分,都営浅草線/本所吾妻橋駅 歩12分,築6年,11階建,4階,8.5万円,8000円,8.5万円/8.5万円/-/-,1K,25.32m
3641,都営大江戸線 両国駅 11階建 築6年,賃貸マンション,東京都墨田区石原４,都営大江戸線/両国駅 歩8分,ＪＲ総武線/錦糸町駅 歩10分,都営浅草線/本所吾妻橋駅 歩12分,築6年,11階建,9階,8.8万円,8000円,8.8万円/8.8万円/-/-,1K,25.32m
3642,都営大江戸線 両国駅 11階建 築6年,賃貸マンション,東京都墨田区石原４,都営大江戸線/両国駅 歩8分,ＪＲ総武線/錦糸町駅 歩10分,都営浅草線/本所吾妻橋駅 歩12分,築6年,11階建,8階,8.9万円,8000円,8.9万円/8.9万円/-/-,1K,25.32m
3643,ＪＲ総武線 両国駅 9階建 築6年,賃貸マンション,東京都墨田区両国４,ＪＲ総武線/両国駅 歩6分,都営新宿線/森下駅 歩7分,都営浅草線/本所吾妻橋駅 歩13分,築6年,9階建,8階,8.3万円,10000円,-/-/8.3万円/8.3万円,1K,25.58m
3644,グラントゥルース押上,賃貸マンション,東京都墨田区向島３,東武伊勢崎線/とうきょうスカイツリー駅 歩6分,東武亀戸線/曳舟駅 歩10分,都営浅草線/本所吾妻橋駅 歩10分,築10年,7階建,5階,8.5万円,8000円,-/8.5万円/8.5万円/-,1K,25.35m
3645,ミルーナヒルズ・アイル両国,賃貸マンション,東京都墨田区石原４,都営大江戸線/両国駅 歩8分,ＪＲ総武線/錦糸町駅 歩10分,東京メトロ半蔵門線/錦糸町駅 歩13分,築6年,11階建,4階,8.5万円,8000円,8.5万円/8.5万円/-/-,1K,25.32m
3646,ミルーナヒルズ・アイル両国,賃貸マンション,東京都墨田区石原４,都営大江戸線/両国駅 歩8分,ＪＲ総武線/錦糸町駅 歩10分,東京メトロ半蔵門線/錦糸町駅 歩13分,築6年,11階建,9階,8.8万円,8000円,8.8万円/8.8万円/-/-,1K,25.32m
3647,ミルーナヒルズ・アイル両国,賃貸マンション,東京都墨田区石原４,都営大江戸線/両国駅 歩8分,ＪＲ総武線/錦糸町駅 歩10分,東京メトロ半蔵門線/錦糸町駅 歩13分,築6年,11階建,8階,8.9万円,8000円,8.9万円/8.9万円/-/-,1K,25.32m
3648,ミルーナヒルズ・アイル両国,賃貸マンション,東京都墨田区石原４,都営大江戸線/両国駅 歩8分,ＪＲ総武線/錦糸町駅 歩10分,東京メトロ半蔵門線/錦糸町駅 歩13分,築6年,11階建,8階,8.9万円,8000円,8.9万円/8.9万円/-/-,1K,25.32m
3649,グロース本所吾妻橋,賃貸マンション,東京都墨田区本所３,都営浅草線/本所吾妻橋駅 歩7分,東京メトロ銀座線/浅草駅 歩11分,都営大江戸線/両国駅 歩11分,築5年,7階建,7階,8.3万円,10000円,-/8.3万円/8.3万円/-,1K,25.27m
3650,ＢＲＥＥＺＥ　ＴＥＲＲＡＣＥ,賃貸マンション,東京都墨田区江東橋５,ＪＲ総武線/錦糸町駅 歩13分,東京メトロ半蔵門線/住吉駅 歩10分,都営新宿線/菊川駅 歩8分,築4年,7階建,5階,8.5万円,8000円,8.5万円/8.5万円/-/-,ワンルーム,25.15m
3651,ＢＲＥＥＺＥ　ＴＥＲＲＡＣＥ,賃貸マンション,東京都墨田区江東橋５,ＪＲ総武線/錦糸町駅 歩13分,東京メトロ半蔵門線/住吉駅 歩10分,都営新宿線/菊川駅 歩8分,築4年,7階建,5階,8.5万円,8000円,8.5万円/8.5万円/-/-,ワンルーム,25.15m
3652,都営新宿線 菊川駅 7階建 築4年,賃貸マンション,東京都墨田区江東橋５,都営新宿線/菊川駅 歩7分,東京メトロ半蔵門線/住吉駅 歩9分,ＪＲ総武線/錦糸町駅 歩13分,築4年,7階建,5階,8.5万円,8000円,8.5万円/8.5万円/-/-,ワンルーム,25.15m
3653,東京メトロ半蔵門線 押上駅 12階建 築11年,賃貸マンション,東京都墨田区横川３,東京メトロ半蔵門線/押上駅 歩5分,東武伊勢崎線/とうきょうスカイツリー駅 歩13分,ＪＲ総武線/錦糸町駅 歩12分,築11年,12階建,4階,8.7万円,6000円,8.7万円/8.7万円/-/-,1K,25.12m
3654,東京メトロ半蔵門線 押上駅 12階建 築11年,賃貸マンション,東京都墨田区横川３,東京メトロ半蔵門線/押上駅 歩5分,東武伊勢崎線/とうきょうスカイツリー駅 歩13分,ＪＲ総武線/錦糸町駅 歩12分,築11年,12階建,11階,9.2万円,6000円,9.2万円/9.2万円/-/-,1K,25.12m
3655,東京メトロ半蔵門線 押上駅 12階建 築11年,賃貸マンション,東京都墨田区横川３,東京メトロ半蔵門線/押上駅 歩5分,東武伊勢崎線/とうきょうスカイツリー駅 歩13分,ＪＲ総武線/錦糸町駅 歩12分,築11年,12階建,11階,9.3万円,6000円,9.3万円/9.3万円/-/-,1K,25.12m
3656,cassia錦糸町レジデンス,賃貸マンション,東京都墨田区江東橋２,ＪＲ総武線/錦糸町駅 歩3分,東京メトロ半蔵門線/住吉駅 歩12分,都営新宿線/菊川駅 歩18分,築11年,14階建,10階,8.7万円,6000円,8.7万円/-/-/-,1K,23.2m
3657,cassia錦糸町レジデンス,賃貸マンション,東京都墨田区江東橋２,ＪＲ総武線/錦糸町駅 歩3分,東京メトロ半蔵門線/住吉駅 歩12分,都営新宿線/菊川駅 歩18分,築11年,14階建,5階,8.8万円,6000円,8.8万円/-/-/-,1K,24.8m
3658,cassia錦糸町レジデンス,賃貸マンション,東京都墨田区江東橋２,ＪＲ総武線/錦糸町駅 歩3分,東京メトロ半蔵門線/住吉駅 歩12分,都営新宿線/菊川駅 歩18分,築11年,14階建,5階,8.8万円,6000円,8.8万円/-/-/-,1K,24.8m
3659,cassia錦糸町レジデンス,賃貸マンション,東京都墨田区江東橋２,ＪＲ総武線/錦糸町駅 歩3分,東京メトロ半蔵門線/住吉駅 歩12分,都営新宿線/菊川駅 歩18分,築11年,14階建,5階,8.9万円,6000円,8.9万円/-/-/-,1K,23.2m
3660,ドゥーエ両国,賃貸マンション,東京都墨田区横網２,ＪＲ総武線/両国駅 歩10分,都営大江戸線/両国駅 歩4分,None,築10年,15階建,7階,8.3万円,10000円,8.3万円/-/-/-,ワンルーム,24.03m
3661,ドゥーエ両国,賃貸マンション,東京都墨田区横網２,ＪＲ総武線/両国駅 歩10分,都営大江戸線/両国駅 歩4分,None,築10年,15階建,9階,8.5万円,10000円,8.5万円/-/-/-,ワンルーム,24.03m
3662,ファーストハウス吾妻橋,賃貸マンション,東京都墨田区東駒形２,都営浅草線/本所吾妻橋駅 歩4分,都営浅草線/浅草駅 歩7分,東京メトロ半蔵門線/押上駅 歩16分,新築,3階建,2階,8.8万円,5000円,8.8万円/8.8万円/-/8.8万円,1K,22.82m
3663,ファーストハウス吾妻橋,賃貸マンション,東京都墨田区東駒形２,都営浅草線/本所吾妻橋駅 歩4分,都営浅草線/浅草駅 歩7分,東京メトロ半蔵門線/押上駅 歩16分,新築,3階建,3階,9.1万円,5000円,9.1万円/9.1万円/-/9.1万円,1K,22.82m
