,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
4238,東武亀戸線 亀戸水神駅 18階建 築3年,賃貸マンション,東京都江東区亀戸７,東武亀戸線/亀戸水神駅 歩7分,ＪＲ総武線/亀戸駅 歩8分,都営新宿線/大島駅 歩11分,築3年,18階建,15階,8.55万円,10000円,8.55万円/8.55万円/-/-,1K,26.1m
4239,東武亀戸線 亀戸水神駅 18階建 築3年,賃貸マンション,東京都江東区亀戸７,東武亀戸線/亀戸水神駅 歩7分,ＪＲ総武線/亀戸駅 歩8分,都営新宿線/大島駅 歩11分,築3年,18階建,5階,8.75万円,10000円,8.75万円/8.75万円/-/-,1K,31.82m
4240,東武亀戸線 亀戸水神駅 18階建 築3年,賃貸マンション,東京都江東区亀戸７,東武亀戸線/亀戸水神駅 歩7分,ＪＲ総武線/亀戸駅 歩8分,都営新宿線/大島駅 歩11分,築3年,18階建,6階,8.75万円,10000円,8.75万円/8.75万円/-/-,1K,31.82m
4241,東武亀戸線 亀戸水神駅 18階建 築3年,賃貸マンション,東京都江東区亀戸７,東武亀戸線/亀戸水神駅 歩7分,ＪＲ総武線/亀戸駅 歩8分,都営新宿線/大島駅 歩11分,築3年,18階建,10階,8.4万円,15000円,-/-/-/-,1K,26.09m
4242,東武亀戸線 亀戸水神駅 18階建 築3年,賃貸マンション,東京都江東区亀戸７,東武亀戸線/亀戸水神駅 歩7分,ＪＲ総武線/亀戸駅 歩8分,都営新宿線/大島駅 歩11分,築3年,18階建,13階,8.6万円,15000円,-/-/-/-,1K,26.55m
4243,東京メトロ東西線 木場駅 4階建 築37年,賃貸マンション,東京都江東区塩浜２,東京メトロ東西線/木場駅 歩13分,東京メトロ東西線/東陽町駅 歩15分,ＪＲ京葉線/潮見駅 歩16分,築37年,4階建,2階,8.8万円,2000円,8.8万円/8.8万円/-/8.8万円,2K,31.5m
4244,アーバンテラスN,賃貸マンション,東京都江東区深川１,東京メトロ東西線/門前仲町駅 歩5分,東京メトロ半蔵門線/清澄白河駅 歩10分,ＪＲ京葉線/越中島駅 歩14分,築27年,7階建,4階,8.2万円,8000円,8.2万円/-/-/8.2万円,1DK,28.84m
4245,アーバンテラスN,賃貸マンション,東京都江東区深川１,東京メトロ東西線/門前仲町駅 歩5分,東京メトロ半蔵門線/清澄白河駅 歩10分,ＪＲ京葉線/越中島駅 歩14分,築27年,7階建,5階,8.3万円,8000円,8.3万円/-/-/8.3万円,1DK,30.6m
4246,東京メトロ東西線 門前仲町駅 7階建 築27年,賃貸マンション,東京都江東区深川１,東京メトロ東西線/門前仲町駅 歩4分,東京メトロ半蔵門線/清澄白河駅 歩11分,ＪＲ京葉線/越中島駅 歩14分,築27年,7階建,4階,8.2万円,8000円,8.2万円/-/-/-,1DK,28.84m
4247,東京メトロ東西線 門前仲町駅 7階建 築27年,賃貸マンション,東京都江東区深川１,東京メトロ東西線/門前仲町駅 歩4分,東京メトロ半蔵門線/清澄白河駅 歩11分,ＪＲ京葉線/越中島駅 歩14分,築27年,7階建,5階,8.3万円,8000円,8.3万円/-/-/-,1DK,30.6m
4248,東京メトロ東西線 門前仲町駅 7階建 築27年,賃貸マンション,東京都江東区深川１,東京メトロ東西線/門前仲町駅 歩4分,東京メトロ半蔵門線/清澄白河駅 歩11分,ＪＲ京葉線/越中島駅 歩14分,築27年,7階建,5階,8.3万円,8000円,8.3万円/-/-/-,1DK,30.6m
4249,都営大江戸線 清澄白河駅 7階建 築39年,賃貸マンション,東京都江東区白河１,都営大江戸線/清澄白河駅 歩1分,都営大江戸線/門前仲町駅 歩15分,都営大江戸線/森下駅 歩6分,築39年,7階建,1階,8.7万円,3000円,8.7万円/8.7万円/-/-,1LDK,30m
4250,都営大江戸線 清澄白河駅 7階建 築39年,賃貸マンション,東京都江東区白河１,都営大江戸線/清澄白河駅 歩1分,都営大江戸線/門前仲町駅 歩15分,都営大江戸線/森下駅 歩6分,築39年,7階建,7階,8.7万円,3000円,8.7万円/8.7万円/-/-,1LDK,30m
4251,廣瀬ビル,賃貸マンション,東京都江東区潮見１,ＪＲ京葉線/潮見駅 歩4分,東京メトロ東西線/木場駅 歩25分,東京メトロ有楽町線/豊洲駅 歩25分,築29年,4階建,2階,8.5万円,5000円,8.5万円/-/-/-,1DK,30m
4252,ＪＲ京葉線 潮見駅 4階建 築29年,賃貸マンション,東京都江東区潮見１,ＪＲ京葉線/潮見駅 歩3分,東京メトロ有楽町線/豊洲駅 歩25分,東京メトロ東西線/木場駅 歩25分,築29年,4階建,2階,8.5万円,5000円,8.5万円/-/-/-,1DK,30m
4253,ジョイシティ東陽町,賃貸マンション,東京都江東区東陽４,東京メトロ東西線/東陽町駅 歩4分,東京メトロ東西線/木場駅 歩13分,東京メトロ東西線/南砂町駅 歩18分,築10年,7階建,3階,8.5万円,5000円,8.5万円/-/-/-,1K,26.79m
4254,ジョイシティ東陽町,賃貸マンション,東京都江東区東陽４,東京メトロ東西線/東陽町駅 歩4分,東京メトロ東西線/木場駅 歩13分,東京メトロ東西線/南砂町駅 歩18分,築10年,7階建,5階,9.5万円,5000円,9.5万円/-/-/-,1K,29.76m
4255,アーバンテラスＮ,賃貸マンション,東京都江東区深川１,東京メトロ東西線/門前仲町駅 歩5分,都営大江戸線/清澄白河駅 歩10分,ＪＲ京葉線/越中島駅 歩15分,築27年,7階建,4階,8.2万円,8000円,8.2万円/-/-/8.2万円,1DK,28.84m
4256,東京メトロ東西線 門前仲町駅 7階建 築27年,賃貸マンション,東京都江東区深川１,東京メトロ東西線/門前仲町駅 歩5分,都営大江戸線/清澄白河駅 歩10分,ＪＲ京葉線/越中島駅 歩15分,築27年,7階建,4階,8.2万円,8000円,8.2万円/-/-/8.2万円,1DK,28.84m
4257,都営新宿線 西大島駅 8階建 築9年,賃貸マンション,東京都江東区大島２,都営新宿線/西大島駅 歩2分,東京メトロ半蔵門線/住吉駅 歩14分,都営新宿線/大島駅 歩12分,築9年,8階建,7階,8.2万円,8000円,8.2万円/8.2万円/-/-,1K,28.53m
4258,都営新宿線 西大島駅 8階建 築9年,賃貸マンション,東京都江東区大島２,都営新宿線/西大島駅 歩2分,東京メトロ半蔵門線/住吉駅 歩14分,都営新宿線/大島駅 歩12分,築9年,8階建,5階,8.2万円,8000円,8.2万円/8.2万円/-/-,1K,28.53m
4259,都営新宿線 住吉駅 7階建 築27年,賃貸マンション,東京都江東区扇橋２,都営新宿線/住吉駅 歩8分,都営大江戸線/清澄白河駅 歩16分,都営新宿線/菊川駅 歩18分,築27年,7階建,5階,8.7万円,3000円,8.7万円/8.7万円/-/-,1DK,27m
4260,東京メトロ東西線 木場駅 11階建 築10年,賃貸マンション,東京都江東区東陽３,東京メトロ東西線/木場駅 歩3分,東京メトロ東西線/東陽町駅 歩7分,東京メトロ東西線/門前仲町駅 歩15分,築10年,11階建,8階,8万円,10000円,8万円/8万円/-/-,1K,26.96m
4261,東京メトロ東西線 木場駅 11階建 築10年,賃貸マンション,東京都江東区東陽３,東京メトロ東西線/木場駅 歩3分,東京メトロ東西線/東陽町駅 歩7分,東京メトロ東西線/門前仲町駅 歩15分,築10年,11階建,8階,8.2万円,10000円,8.2万円/8.2万円/-/-,1K,26.96m
4262,カーサみゆき,賃貸マンション,東京都江東区扇橋２,都営新宿線/住吉駅 歩8分,都営大江戸線/清澄白河駅 歩16分,都営新宿線/菊川駅 歩18分,築27年,7階建,5階,8.7万円,3000円,8.7万円/8.7万円/-/-,1DK,27m
4263,アローフィールド,賃貸マンション,東京都江東区東陽３,東京メトロ東西線/木場駅 歩3分,東京メトロ東西線/東陽町駅 歩7分,東京メトロ東西線/門前仲町駅 歩20分,築10年,11階建,8階,8.5万円,5000円,8.5万円/8.5万円/-/-,1K,26.96m
4264,アローフィールド,賃貸マンション,東京都江東区東陽３,東京メトロ東西線/木場駅 歩3分,東京メトロ東西線/東陽町駅 歩7分,東京メトロ東西線/門前仲町駅 歩20分,築10年,11階建,8階,8.5万円,7000円,8.5万円/8.5万円/-/-,1K,24.08m
4265,東京メトロ東西線 木場駅 11階建 築10年,賃貸マンション,東京都江東区東陽３,東京メトロ東西線/木場駅 歩3分,東京メトロ東西線/東陽町駅 歩9分,ＪＲ京葉線/潮見駅 歩27分,築10年,11階建,8階,8万円,10000円,8万円/8万円/-/-,1K,26.96m
4266,アローフィールド,賃貸マンション,東京都江東区東陽３,東京メトロ東西線/木場駅 歩3分,東京メトロ東西線/東陽町駅 歩9分,ＪＲ京葉線/潮見駅 歩27分,築10年,11階建,8階,8万円,10000円,8万円/8万円/-/-,1K,26.96m
4267,東京メトロ半蔵門線 住吉駅 6階建 築4年,賃貸マンション,東京都江東区住吉１,東京メトロ半蔵門線/住吉駅 歩5分,都営新宿線/菊川駅 歩7分,東京メトロ東西線/木場駅 歩30分,築4年,6階建,2階,8.6万円,4000円,8.6万円/8.6万円/-/-,1K,26.79m
4268,メグロード東陽町,賃貸マンション,東京都江東区東陽５,東京メトロ東西線/東陽町駅 歩6分,東京メトロ東西線/木場駅 歩10分,None,築13年,9階建,5階,8.2万円,8000円,8.2万円/8.2万円/-/-,ワンルーム,26.65m
4269,ＪＲ総武線 亀戸駅 5階建 築10年,賃貸マンション,東京都江東区亀戸７,ＪＲ総武線/亀戸駅 歩14分,ＪＲ総武線/平井駅 歩17分,都営新宿線/大島駅 歩21分,築10年,5階建,5階,8.7万円,3000円,8.7万円/8.7万円/-/-,1K,25.61m
4270,ＪＲ総武線 亀戸駅 5階建 築10年,賃貸マンション,東京都江東区亀戸７,ＪＲ総武線/亀戸駅 歩14分,ＪＲ総武線/平井駅 歩17分,都営新宿線/大島駅 歩21分,築10年,5階建,5階,9.2万円,5000円,9.2万円/9.2万円/-/-,1K,26.63m
4271,ＪＲ総武線 亀戸駅 18階建 築3年,賃貸マンション,東京都江東区亀戸７,ＪＲ総武線/亀戸駅 歩7分,東武亀戸線/亀戸水神駅 歩6分,都営新宿線/大島駅 歩14分,築3年,18階建,2階,8万円,10000円,-/-/-/-,ワンルーム,26.09m
4272,アルテシモリリア,賃貸マンション,東京都江東区亀戸４,ＪＲ総武線/亀戸駅 歩9分,東武亀戸線/東あずま駅 歩9分,東武亀戸線/小村井駅 歩10分,築5年,11階建,5階,7.5万円,15000円,7.5万円/7.5万円/-/-,1K,25.95m
4273,アルテシモリリア,賃貸マンション,東京都江東区亀戸４,ＪＲ総武線/亀戸駅 歩9分,東武亀戸線/東あずま駅 歩9分,東武亀戸線/小村井駅 歩10分,築5年,11階建,5階,7.5万円,15000円,7.5万円/7.5万円/-/7.5万円,1K,25.95m
4274,アルテシモリリア,賃貸マンション,東京都江東区亀戸４,ＪＲ総武線/亀戸駅 歩9分,東武亀戸線/東あずま駅 歩9分,東武亀戸線/小村井駅 歩10分,築5年,11階建,5階,8万円,15000円,-/-/-/-,1K,25.95m
4275,ディアレイシャス亀戸,賃貸マンション,東京都江東区亀戸７,都営新宿線/大島駅 歩9分,ＪＲ総武線/亀戸駅 歩13分,東武亀戸線/亀戸水神駅 歩11分,築3年,7階建,2階,8.2万円,8000円,8.2万円/8.2万円/-/-,1K,25.92m
4276,都営新宿線 大島駅 7階建 築3年,賃貸マンション,東京都江東区亀戸７,都営新宿線/大島駅 歩9分,ＪＲ総武線/亀戸駅 歩13分,東武亀戸線/亀戸水神駅 歩11分,築3年,7階建,2階,8.2万円,8000円,8.2万円/8.2万円/-/-,1K,25.92m
4277,都営新宿線 大島駅 7階建 築3年,賃貸マンション,東京都江東区亀戸７,都営新宿線/大島駅 歩9分,ＪＲ総武線/亀戸駅 歩13分,東武亀戸線/亀戸水神駅 歩11分,築3年,7階建,2階,8.2万円,8000円,8.2万円/8.2万円/-/-,1K,25.92m
4278,ジェノヴィア西大島グリーンヴェール,賃貸マンション,東京都江東区大島１,都営新宿線/西大島駅 歩5分,東京メトロ半蔵門線/住吉駅 歩16分,都営新宿線/大島駅 歩13分,築5年,7階建,2階,8万円,10000円,-/-/8万円/8万円,1K,25.18m
4279,ジェノヴィア西大島グリーンヴェール,賃貸マンション,東京都江東区大島１,都営新宿線/西大島駅 歩5分,東京メトロ半蔵門線/住吉駅 歩16分,都営新宿線/大島駅 歩13分,築5年,7階建,2階,8万円,10000円,-/-/8万円/8万円,1K,25.18m
4280,ジェノヴィア西大島グリーンヴェール,賃貸マンション,東京都江東区大島１,都営新宿線/西大島駅 歩5分,東京メトロ半蔵門線/住吉駅 歩16分,都営新宿線/大島駅 歩13分,築5年,7階建,3階,8.05万円,10000円,8.05万円/8.05万円/-/-,1K,25.74m
4281,ジェノヴィア西大島グリーンヴェール,賃貸マンション,東京都江東区大島１,都営新宿線/西大島駅 歩5分,東京メトロ半蔵門線/住吉駅 歩16分,都営新宿線/大島駅 歩13分,築5年,7階建,2階,7.5万円,20000円,-/7.5万円/-/-,1K,25.74m
4282,都営新宿線 西大島駅 7階建 築5年,賃貸マンション,東京都江東区大島１,都営新宿線/西大島駅 歩5分,都営新宿線/住吉駅 歩13分,都営新宿線/大島駅 歩13分,築5年,7階建,2階,8万円,10000円,-/-/8万円/8万円,1K,25.18m
4283,都営新宿線 西大島駅 7階建 築5年,賃貸マンション,東京都江東区大島１,都営新宿線/西大島駅 歩5分,都営新宿線/住吉駅 歩13分,都営新宿線/大島駅 歩13分,築5年,7階建,2階,7.5万円,20000円,-/7.5万円/-/-,1K,25.74m
4284,東京メトロ半蔵門線 住吉駅 11階建 築11年,賃貸マンション,東京都江東区住吉２,東京メトロ半蔵門線/住吉駅 歩1分,ＪＲ総武線/錦糸町駅 歩11分,都営新宿線/菊川駅 歩12分,築11年,11階建,8階,8.3万円,7000円,16.6万円/8.3万円/-/-,1K,21.26m
4285,東京メトロ半蔵門線 住吉駅 11階建 築11年,賃貸マンション,東京都江東区住吉２,東京メトロ半蔵門線/住吉駅 歩1分,ＪＲ総武線/錦糸町駅 歩11分,都営新宿線/菊川駅 歩12分,築11年,11階建,10階,9.4万円,7000円,18.8万円/-/-/-,1K,25.61m
4286,東京メトロ東西線 南砂町駅 11階建 築2年,賃貸マンション,東京都江東区北砂４,東京メトロ東西線/南砂町駅 歩11分,None,None,築2年,11階建,6階,7.5万円,15000円,-/-/-/-,1K,25.59m
4287,東京メトロ東西線 南砂町駅 11階建 築2年,賃貸マンション,東京都江東区北砂４,東京メトロ東西線/南砂町駅 歩11分,None,None,築2年,11階建,6階,7.8万円,15000円,-/-/-/-,1K,25.59m
4288,東武亀戸線 亀戸水神駅 12階建 築6年,賃貸マンション,東京都江東区亀戸７,東武亀戸線/亀戸水神駅 歩5分,ＪＲ総武線/亀戸駅 歩7分,都営新宿線/大島駅 歩11分,築6年,12階建,2階,8万円,10000円,-/-/-/-,1K,25.57m
4289,メインステージ亀戸III,賃貸マンション,東京都江東区亀戸７,ＪＲ総武線/亀戸駅 歩5分,東武亀戸線/亀戸水神駅 歩6分,東武亀戸線/東あずま駅 歩16分,築6年,12階建,2階,8万円,10000円,-/-/-/-,1K,25.57m
4290,メインステージ亀戸III,賃貸マンション,東京都江東区亀戸７,ＪＲ総武線/亀戸駅 歩5分,東武亀戸線/亀戸水神駅 歩6分,東武亀戸線/東あずま駅 歩16分,築6年,12階建,2階,8万円,10000円,-/-/-/-,1K,25.57m
4291,ジーベック亀戸,賃貸マンション,東京都江東区亀戸５,ＪＲ総武線/亀戸駅 歩7分,東京メトロ半蔵門線/錦糸町駅 歩23分,都営浅草線/押上駅 歩30分,築3年,8階建,3階,8万円,10000円,-/8万円/-/-,1K,25.52m
4292,ジーベック亀戸,賃貸マンション,東京都江東区亀戸５,ＪＲ総武線/亀戸駅 歩7分,東京メトロ半蔵門線/錦糸町駅 歩23分,都営浅草線/押上駅 歩30分,築3年,8階建,3階,8万円,10000円,-/8万円/-/-,1K,25.52m
4293,ＪＲ総武線 亀戸駅 8階建 築3年,賃貸マンション,東京都江東区亀戸５,ＪＲ総武線/亀戸駅 歩5分,東京メトロ半蔵門線/錦糸町駅 歩19分,東武亀戸線/亀戸駅 歩4分,築3年,8階建,3階,8万円,10000円,-/8万円/-/-,1K,25.52m
4294,サイプレス,賃貸マンション,東京都江東区平野３,東京メトロ半蔵門線/清澄白河駅 歩9分,都営大江戸線/清澄白河駅 歩9分,東京メトロ東西線/木場駅 歩15分,築13年,10階建,6階,8.4万円,6000円,8.4万円/8.4万円/-/-,1K,25.41m
4295,プレール・ドゥーク有明,賃貸マンション,東京都江東区有明１,新交通ゆりかもめ/有明駅 歩8分,りんかい線/国際展示場駅 歩10分,新交通ゆりかもめ/有明テニスの森駅 歩5分,築7年,12階建,8階,8.2万円,8000円,-/8.2万円/-/-,1K,25.35m
4296,プレール・ドゥーク有明,賃貸マンション,東京都江東区有明１,新交通ゆりかもめ/有明駅 歩8分,りんかい線/国際展示場駅 歩10分,新交通ゆりかもめ/有明テニスの森駅 歩5分,築7年,12階建,4階,8.55万円,8000円,8.55万円/8.55万円/-/-,1K,25.35m
4297,プレール・ドゥーク有明,賃貸マンション,東京都江東区有明１,新交通ゆりかもめ/有明駅 歩8分,りんかい線/国際展示場駅 歩10分,新交通ゆりかもめ/有明テニスの森駅 歩5分,築7年,12階建,5階,8.6万円,8000円,8.6万円/8.6万円/-/-,1K,25.35m
4298,グランフォース東陽町,賃貸マンション,東京都江東区南砂１,東京メトロ東西線/東陽町駅 歩13分,東京メトロ東西線/南砂町駅 歩14分,都営新宿線/西大島駅 歩19分,築11年,10階建,3階,8.2万円,8000円,-/-/8.2万円/8.2万円,ワンルーム,25.34m
4299,東京メトロ東西線 東陽町駅 10階建 築11年,賃貸マンション,東京都江東区南砂１,東京メトロ東西線/東陽町駅 歩13分,東京メトロ東西線/南砂町駅 歩14分,都営新宿線/西大島駅 歩19分,築11年,10階建,3階,8.2万円,8000円,-/-/8.2万円/8.2万円,ワンルーム,25.34m
4300,ジェノヴィア亀戸グリーンウォール,賃貸マンション,東京都江東区亀戸４,ＪＲ総武線/亀戸駅 歩7分,東武亀戸線/亀戸水神駅 歩8分,東京メトロ半蔵門線/錦糸町駅 歩15分,築7年,7階建,7階,7.5万円,15000円,7.5万円/7.5万円/-/-,1K,25.33m
4301,ＪＲ総武線 亀戸駅 7階建 築7年,賃貸マンション,東京都江東区亀戸４,ＪＲ総武線/亀戸駅 歩7分,東武亀戸線/亀戸水神駅 歩7分,ＪＲ総武線快速/錦糸町駅 歩18分,築7年,7階建,7階,6.9万円,21000円,6.9万円/6.9万円/-/-,1K,25.23m
4302,都営新宿線 住吉駅 7階建 築6年,賃貸マンション,東京都江東区扇橋３,都営新宿線/住吉駅 歩10分,都営新宿線/西大島駅 歩16分,None,築6年,7階建,4階,8.3万円,7000円,8.3万円/-/-/-,1K,25.13m
4303,ベルネージュ,賃貸マンション,東京都江東区扇橋３,都営新宿線/住吉駅 歩10分,都営新宿線/西大島駅 歩16分,None,築6年,7階建,4階,8.3万円,7000円,8.3万円/-/-/-,1K,25.13m
4304,ロイヤルマキシム,賃貸アパート,東京都江東区木場６,東京メトロ東西線/木場駅 歩3分,東京メトロ東西線/東陽町駅 歩14分,東京メトロ東西線/門前仲町駅 歩16分,築9年,4階建,3階,9万円,-,9万円/9万円/-/-,1K,25m
4305,ロイヤルマキシム木場,賃貸アパート,東京都江東区木場６,東京メトロ東西線/門前仲町駅 歩15分,東京メトロ東西線/木場駅 歩4分,東京メトロ東西線/東陽町駅 歩14分,築9年,4階建,3階,9万円,-,9万円/9万円/-/-,1K,24.8m
4306,プレセダンヒルズ門前仲町,賃貸マンション,東京都江東区佐賀１,東京メトロ半蔵門線/水天宮前駅 歩9分,東京メトロ東西線/門前仲町駅 歩10分,ＪＲ京葉線/越中島駅 歩15分,築4年,8階建,3階,8万円,10000円,8万円/8万円/-/-,1K,20.8m
4307,プレセダンヒルズ門前仲町,賃貸マンション,東京都江東区佐賀１,東京メトロ半蔵門線/水天宮前駅 歩9分,東京メトロ東西線/門前仲町駅 歩10分,ＪＲ京葉線/越中島駅 歩15分,築4年,8階建,3階,8.3万円,10000円,8.3万円/8.3万円/-/-,1K,20.8m
4308,プレセダンヒルズ門前仲町,賃貸マンション,東京都江東区佐賀１,東京メトロ半蔵門線/水天宮前駅 歩9分,東京メトロ東西線/門前仲町駅 歩10分,ＪＲ京葉線/越中島駅 歩15分,築4年,8階建,2階,8.65万円,10000円,8.65万円/8.65万円/-/-,1K,23.58m
4309,プレセダンヒルズ門前仲町,賃貸マンション,東京都江東区佐賀１,東京メトロ半蔵門線/水天宮前駅 歩9分,東京メトロ東西線/門前仲町駅 歩10分,ＪＲ京葉線/越中島駅 歩15分,築4年,8階建,7階,7.9万円,20000円,-/-/-/-,1K,23.58m
4310,都営大江戸線 門前仲町駅 8階建 築4年,賃貸マンション,東京都江東区佐賀１,都営大江戸線/門前仲町駅 歩10分,東京メトロ半蔵門線/水天宮前駅 歩13分,東京メトロ日比谷線/人形町駅 歩18分,築4年,8階建,3階,8万円,10000円,8万円/8万円/-/-,1K,20.8m
4311,都営大江戸線 門前仲町駅 8階建 築4年,賃貸マンション,東京都江東区佐賀１,都営大江戸線/門前仲町駅 歩10分,東京メトロ半蔵門線/水天宮前駅 歩13分,東京メトロ日比谷線/人形町駅 歩18分,築4年,8階建,3階,8.3万円,10000円,8.3万円/8.3万円/-/-,1K,20.8m
4312,都営大江戸線 門前仲町駅 8階建 築4年,賃貸マンション,東京都江東区佐賀１,都営大江戸線/門前仲町駅 歩10分,東京メトロ半蔵門線/水天宮前駅 歩13分,東京メトロ日比谷線/人形町駅 歩18分,築4年,8階建,2階,8.65万円,10000円,8.65万円/8.65万円/-/-,1K,23.58m
4313,都営大江戸線 門前仲町駅 8階建 築4年,賃貸マンション,東京都江東区佐賀１,都営大江戸線/門前仲町駅 歩10分,東京メトロ半蔵門線/水天宮前駅 歩13分,東京メトロ日比谷線/人形町駅 歩18分,築4年,8階建,7階,7.9万円,20000円,-/-/-/-,1K,23.58m
4314,都営大江戸線 門前仲町駅 8階建 築4年,賃貸マンション,東京都江東区佐賀１,都営大江戸線/門前仲町駅 歩10分,東京メトロ半蔵門線/水天宮前駅 歩13分,東京メトロ日比谷線/人形町駅 歩18分,築4年,8階建,7階,10.3万円,10500円,-/10.3万円/-/-,1K,22.28m
4315,メイクスデザイン清澄白河アジールコート,賃貸マンション,東京都江東区三好４,東京メトロ半蔵門線/清澄白河駅 歩9分,都営新宿線/菊川駅 歩14分,都営大江戸線/清澄白河駅 歩12分,築9年,8階建,3階,8万円,10000円,8万円/8万円/-/8万円,1K,22.33m
4316,メイクスデザイン清澄白河アジールコート,賃貸マンション,東京都江東区三好４,東京メトロ半蔵門線/清澄白河駅 歩9分,都営新宿線/菊川駅 歩14分,都営大江戸線/清澄白河駅 歩12分,築9年,8階建,5階,7.9万円,12000円,7.9万円/7.9万円/-/-,1K,22.33m
4317,メイクスデザイン清澄白河アジールコート,賃貸マンション,東京都江東区三好４,東京メトロ半蔵門線/清澄白河駅 歩9分,都営新宿線/菊川駅 歩14分,都営大江戸線/清澄白河駅 歩12分,築9年,8階建,5階,7.9万円,12000円,7.9万円/7.9万円/-/-,1K,22.33m
4318,メイクスデザイン清澄白河アジールコート,賃貸マンション,東京都江東区三好４,東京メトロ半蔵門線/清澄白河駅 歩9分,都営新宿線/菊川駅 歩14分,都営大江戸線/清澄白河駅 歩12分,築9年,8階建,6階,9.6万円,10500円,-/9.6万円/-/-,1K,22.33m
4319,ガラ・ステーション木場,賃貸マンション,東京都江東区木場５,東京メトロ東西線/木場駅 歩2分,東京メトロ東西線/東陽町駅 歩14分,東京メトロ東西線/門前仲町駅 歩15分,築8年,10階建,3階,8.3万円,7000円,8.3万円/8.3万円/-/-,1K,22.05m
4320,コンシェリア門前仲町,賃貸マンション,東京都江東区永代１,東京メトロ東西線/門前仲町駅 歩9分,東京メトロ日比谷線/茅場町駅 歩12分,東京メトロ半蔵門線/水天宮前駅 歩15分,築10年,13階建,13階,8.15万円,8500円,-/8.15万円/-/-,1K,20.88m
4321,東京メトロ東西線 木場駅 8階建 築8年,賃貸マンション,東京都江東区東陽５,東京メトロ東西線/木場駅 歩6分,東京メトロ東西線/東陽町駅 歩10分,東京メトロ東西線/門前仲町駅 歩19分,築8年,8階建,7階,8.2万円,8000円,8.2万円/8.2万円/-/-,1K,20.77m
4322,マスターズコート木場公園ブラン,賃貸マンション,東京都江東区東陽５,東京メトロ東西線/木場駅 歩6分,東京メトロ東西線/東陽町駅 歩10分,東京メトロ東西線/門前仲町駅 歩19分,築8年,8階建,7階,8.2万円,8000円,8.2万円/8.2万円/-/-,1K,20.77m
4323,リエトコート西大島,賃貸マンション,東京都江東区大島２,都営新宿線/西大島駅 歩2分,ＪＲ総武線/亀戸駅 歩9分,東京メトロ半蔵門線/住吉駅 歩12分,築10年,14階建,8階,8.4万円,6000円,8.4万円/8.4万円/-/-,1K,20.64m
4324,都営新宿線 西大島駅 14階建 築10年,賃貸マンション,東京都江東区大島２,都営新宿線/西大島駅 歩1分,ＪＲ総武線/亀戸駅 歩10分,東京メトロ半蔵門線/住吉駅 歩12分,築10年,14階建,8階,8.4万円,6000円,8.4万円/8.4万円/-/-,1K,20.64m
4325,ＳーＦＯＲＴ潮見（旧メゾン潮見）,賃貸マンション,東京都江東区潮見１,ＪＲ京葉線/潮見駅 歩5分,None,None,築10年,9階建,5階,8.2万円,8000円,-/-/-/-,1K,20.01m
4326,Ｓ－ＦＯＲＴ潮見,賃貸マンション,東京都江東区潮見１,ＪＲ京葉線/潮見駅 歩4分,東京メトロ有楽町線/辰巳駅 歩20分,東京メトロ有楽町線/豊洲駅 歩20分,築10年,9階建,5階,8.2万円,8000円,-/-/-/-,1K,20.01m
4327,ＪＲ京葉線 潮見駅 9階建 築10年,賃貸マンション,東京都江東区潮見１,ＪＲ京葉線/潮見駅 歩5分,None,None,築10年,9階建,5階,8.2万円,8000円,-/-/-/-,1K,20.01m
4328,東京メトロ東西線 門前仲町駅 4階建 新築,賃貸マンション,東京都江東区永代２,東京メトロ東西線/門前仲町駅 歩7分,ＪＲ京葉線/越中島駅 歩10分,東京メトロ有楽町線/月島駅 歩18分,新築,4階建,3階,8.7万円,3000円,8.7万円/-/-/-,ワンルーム,18.15m
4329,東京メトロ東西線 門前仲町駅 4階建 新築,賃貸マンション,東京都江東区永代２,東京メトロ東西線/門前仲町駅 歩7分,ＪＲ京葉線/越中島駅 歩10分,東京メトロ有楽町線/月島駅 歩18分,新築,4階建,2階,8.8万円,3000円,8.8万円/-/-/-,ワンルーム,18.15m
4330,スプレスター東陽町アリビエ,賃貸マンション,東京都江東区南砂２,東京メトロ東西線/東陽町駅 歩10分,東京メトロ東西線/南砂町駅 歩15分,都営新宿線/西大島駅 歩26分,築4年,8階建,3階,8.02万円,10000円,-/-/8.02万円/8.02万円,1K,25.48m
4331,東京メトロ東西線 東陽町駅 8階建 築4年,賃貸マンション,東京都江東区南砂２,東京メトロ東西線/東陽町駅 歩10分,東京メトロ東西線/南砂町駅 歩13分,東京メトロ東西線/木場駅 歩20分,築4年,8階建,3階,8.02万円,10000円,-/-/8.02万円/8.02万円,1K,25.48m
4332,東京メトロ東西線 東陽町駅 8階建 築4年,賃貸マンション,東京都江東区南砂２,東京メトロ東西線/東陽町駅 歩10分,東京メトロ東西線/南砂町駅 歩15分,None,築4年,8階建,3階,8.02万円,10000円,-/-/8.02万円/8.02万円,1K,25.48m
4333,スプレスター東陽町アリビエ,賃貸マンション,東京都江東区南砂２,東京メトロ東西線/東陽町駅 歩10分,東京メトロ東西線/南砂町駅 歩15分,None,築4年,8階建,3階,8.02万円,10000円,-/-/8.02万円/8.02万円,1K,25.48m
