,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
1643,京急本線 雑色駅 3階建 築11年,賃貸マンション,東京都大田区西六郷１,京急本線/雑色駅 歩17分,東急多摩川線/矢口渡駅 歩15分,ＪＲ京浜東北線/蒲田駅 歩19分,築11年,3階建,1階,6万円,2000円,6万円/6万円/-/-,1K,20.28m
1644,京急本線 雑色駅 3階建 築11年,賃貸マンション,東京都大田区西六郷１,京急本線/雑色駅 歩17分,東急多摩川線/矢口渡駅 歩15分,ＪＲ京浜東北線/蒲田駅 歩19分,築11年,3階建,2階,6.2万円,2000円,6.2万円/6.2万円/-/-,1K,20.28m
1645,ドミール上池台,賃貸マンション,東京都大田区上池台５,都営浅草線/西馬込駅 歩13分,東急池上線/長原駅 歩15分,東急大井町線/旗の台駅 歩20分,築23年,3階建,2階,5.9万円,3000円,5.9万円/5.9万円/-/-,1K,20.25m
1646,都営浅草線 西馬込駅 3階建 築23年,賃貸マンション,東京都大田区上池台５,都営浅草線/西馬込駅 歩13分,東急池上線/長原駅 歩15分,都営浅草線/馬込駅 歩13分,築23年,3階建,2階,5.9万円,3000円,5.9万円/5.9万円/-/-,1K,20.25m
1647,東急大井町線 北千束駅 4階建 築32年,賃貸マンション,東京都大田区北千束２,東急大井町線/北千束駅 歩3分,東急池上線/長原駅 歩6分,東急池上線/旗の台駅 歩9分,築32年,4階建,4階,5.7万円,5000円,5.7万円/5.7万円/-/-,ワンルーム,20.16m
1648,東急大井町線 北千束駅 4階建 築32年,賃貸マンション,東京都大田区北千束２,東急大井町線/北千束駅 歩3分,東急池上線/長原駅 歩6分,東急池上線/旗の台駅 歩9分,築32年,4階建,1階,7.2万円,6000円,7.2万円/-/-/-,ワンルーム,20.16m
1649,スィータブル・ワン,賃貸アパート,東京都大田区東雪谷２,東急池上線/石川台駅 歩3分,東急池上線/雪が谷大塚駅 歩10分,東急目黒線/大岡山駅 歩20分,築25年,2階建,1階,6万円,2000円,6万円/6万円/-/-,1K,20m
1650,スィータブル・ワン,賃貸アパート,東京都大田区東雪谷２,東急池上線/石川台駅 歩3分,東急池上線/雪が谷大塚駅 歩10分,東急目黒線/大岡山駅 歩20分,築25年,2階建,1階,6万円,2000円,6万円/6万円/-/-,1K,18.56m
1651,スィータブル・ワン,賃貸アパート,東京都大田区東雪谷２,東急池上線/石川台駅 歩3分,東急池上線/雪が谷大塚駅 歩10分,東急目黒線/大岡山駅 歩20分,築25年,2階建,2階,6.3万円,2000円,6.3万円/6.3万円/-/-,1K,17m
1652,ＪＲ京浜東北線 大森駅 2階建 築28年,賃貸アパート,東京都大田区大森北４,ＪＲ京浜東北線/大森駅 歩10分,京急本線/平和島駅 歩10分,京急本線/大森海岸駅 歩13分,築28年,2階建,1階,6万円,2000円,6万円/6万円/-/-,1K,20m
1653,ソフィアメゾン,賃貸マンション,東京都大田区南雪谷２,東急池上線/雪が谷大塚駅 歩3分,東急池上線/石川台駅 歩10分,None,築25年,4階建,1階,6.2万円,-,6.2万円/6.2万円/-/-,1K,19.6m
1654,東急多摩川線 鵜の木駅 3階建 築15年,賃貸アパート,東京都大田区下丸子４,東急多摩川線/鵜の木駅 歩5分,東急多摩川線/下丸子駅 歩5分,東急池上線/千鳥町駅 歩10分,築15年,3階建,2階,6万円,2000円,6万円/6万円/-/-,ワンルーム,20m
1655,シータブルワン,賃貸アパート,東京都大田区東雪谷２,東急目黒線/大岡山駅 歩14分,東急池上線/石川台駅 歩3分,東急池上線/雪が谷大塚駅 歩9分,築26年,2階建,1階,6万円,2000円,6万円/6万円/-/-,1K,20m
1656,京急本線 大森海岸駅 3階建 築39年,賃貸アパート,東京都大田区大森本町１,京急本線/大森海岸駅 歩3分,ＪＲ京浜東北線/大森駅 歩12分,None,築39年,3階建,2階,6.2万円,-,6.2万円/6.2万円/-/-,1K,19.89m
1657,京急本線 大森海岸駅 3階建 築39年,賃貸アパート,東京都大田区大森本町１,京急本線/大森海岸駅 歩3分,ＪＲ京浜東北線/大森駅 歩12分,None,築39年,3階建,2階,6.2万円,-,6.2万円/6.2万円/-/-,ワンルーム,19.12m
1658,ビオス大森　ｂｔ,賃貸アパート,東京都大田区大森西５,京急本線/大森町駅 歩8分,ＪＲ京浜東北線/蒲田駅 歩18分,京急本線/梅屋敷駅 歩9分,築25年,2階建,2階,6万円,2000円,6万円/6万円/-/6万円,ワンルーム,19.87m
1659,ロ－ズハウス,賃貸アパート,東京都大田区北千束１,東急目黒線/大岡山駅 歩7分,東急目黒線/洗足駅 歩9分,東急大井町線/北千束駅 歩10分,築28年,2階建,2階,6.2万円,-,6.2万円/-/-/-,ワンルーム,19.87m
1660,ＪＲ京浜東北線 大森駅 2階建 築28年,賃貸アパート,東京都大田区山王３,ＪＲ京浜東北線/大森駅 歩10分,都営浅草線/西馬込駅 歩22分,京急本線/大森海岸駅 歩19分,築28年,2階建,1階,6.2万円,-,6.2万円/-/-/-,1K,19.83m
1661,京急本線 平和島駅 10階建 築26年,賃貸マンション,東京都大田区大森本町１,京急本線/平和島駅 歩7分,京急本線/大森海岸駅 歩10分,ＪＲ京浜東北線/大森駅 歩17分,築26年,10階建,6階,5.8万円,4000円,-/-/-/-,ワンルーム,19.8m
1662,清蓉ハイム,賃貸マンション,東京都大田区南馬込５,都営浅草線/西馬込駅 歩8分,都営浅草線/馬込駅 歩10分,None,築30年,2階建,2階,6万円,2000円,6万円/6万円/-/-,1K,19.79m
1663,東急池上線 雪が谷大塚駅 4階建 築25年,賃貸マンション,東京都大田区南雪谷２,東急池上線/雪が谷大塚駅 歩3分,東急東横線/多摩川駅 歩22分,None,築25年,4階建,1階,6.2万円,-,6.2万円/6.2万円/-/-,1K,19.6m
1664,フジハイツ,賃貸マンション,東京都大田区南六郷２,京急本線/雑色駅 歩7分,None,None,築30年,3階建,1階,5.9万円,3000円,5.9万円/5.9万円/-/-,1K,19.54m
1665,東急東横線 多摩川駅 2階建 築27年,賃貸アパート,東京都大田区田園調布１,東急東横線/多摩川駅 歩8分,東急多摩川線/沼部駅 歩9分,東急池上線/雪が谷大塚駅 歩15分,築27年,2階建,1階,6.2万円,-,6.2万円/6.2万円/-/-,1K,19.51m
1666,ARTI,賃貸アパート,東京都大田区下丸子４,東急多摩川線/下丸子駅 歩5分,東急多摩川線/鵜の木駅 歩6分,東急池上線/千鳥町駅 歩11分,築15年,3階建,2階,6万円,2000円,6万円/6万円/-/-,ワンルーム,19.46m
1667,都営浅草線 馬込駅 3階建 築24年,賃貸マンション,東京都大田区中馬込１,都営浅草線/馬込駅 歩6分,東急大井町線/荏原町駅 歩10分,東急池上線/旗の台駅 歩15分,築24年,3階建,2階,6万円,2000円,6万円/6万円/-/-,ワンルーム,19.44m
1668,クレストコート,賃貸マンション,東京都大田区中馬込１,都営浅草線/馬込駅 歩9分,東急大井町線/荏原町駅 歩13分,東急02　大森行バス/馬込第三小学校 歩5分,築24年,3階建,2階,6万円,2000円,6万円/6万円/-/-,1LDK,19m
1669,クレストコート,賃貸マンション,東京都大田区中馬込１,都営浅草線/馬込駅 歩9分,東急大井町線/荏原町駅 歩13分,東急02　大森行バス/馬込第三小学校 歩5分,築24年,3階建,2階,6.3万円,-,6.3万円/6.3万円/-/-,1K,18.24m
1670,クリオ馬込壱番館,賃貸マンション,東京都大田区東馬込１,都営浅草線/馬込駅 歩3分,湘南新宿ライン宇須/西大井駅 歩14分,東急大井町線/荏原町駅 歩13分,築27年,4階建,3階,5.6万円,6000円,-/-/6.2万円/6.2万円,1K,19.04m
1671,都営浅草線 馬込駅 4階建 築27年,賃貸マンション,東京都大田区東馬込１,都営浅草線/馬込駅 歩3分,東急大井町線/中延駅 歩14分,東急大井町線/荏原町駅 歩14分,築27年,4階建,3階,5.6万円,6000円,-/-/5.6万円/-,1K,19.04m
1672,都営浅草線 馬込駅 4階建 築27年,賃貸マンション,東京都大田区東馬込１,都営浅草線/馬込駅 歩3分,東急大井町線/中延駅 歩14分,東急大井町線/荏原町駅 歩14分,築27年,4階建,3階,6万円,6000円,-/-/6万円/6万円,1K,19.04m
1673,コーポ平和島,賃貸マンション,東京都大田区大森東１,京急本線/平和島駅 歩5分,京急本線/大森町駅 歩6分,東京モノレール/流通センター駅 歩19分,築27年,3階建,2階,6万円,2000円,6万円/6万円/-/-,ワンルーム,19.02m
1674,東急池上線 石川台駅 2階建 築29年,賃貸アパート,東京都大田区東雪谷２,東急池上線/石川台駅 歩5分,東急池上線/雪が谷大塚駅 歩9分,東急大井町線/大岡山駅 歩20分,築29年,2階建,1階,6万円,2000円,6万円/6万円/-/-,1K,17m
1675,東急池上線 石川台駅 2階建 築29年,賃貸アパート,東京都大田区東雪谷２,東急池上線/石川台駅 歩5分,東急池上線/雪が谷大塚駅 歩9分,東急大井町線/大岡山駅 歩20分,築29年,2階建,1階,6.1万円,2000円,6.1万円/6.1万円/-/-,1K,19m
1676,サンモリッツ,賃貸マンション,東京都大田区南蒲田３,京急空港線/糀谷駅 歩4分,京急本線/京急蒲田駅 歩12分,京急空港線/大鳥居駅 歩14分,築27年,3階建,3階,6.2万円,-,6.2万円/6.2万円/-/-,1K,19m
1677,Silky　Heights,賃貸アパート,東京都大田区南六郷２,京急本線/雑色駅 歩9分,京急空港線/糀谷駅 歩18分,京急本線/京急蒲田駅 歩22分,築26年,2階建,2階,6万円,2000円,6万円/6万円/-/-,1K,19m
1678,東急多摩川線 武蔵新田駅 2階建 築27年,賃貸アパート,東京都大田区矢口１,東急多摩川線/武蔵新田駅 歩3分,東急池上線/千鳥町駅 歩13分,東急多摩川線/矢口渡駅 歩10分,築27年,2階建,2階,6万円,2000円,6万円/6万円/-/-,1K,18.91m
1679,京急空港線 大鳥居駅 8階建 築24年,賃貸マンション,東京都大田区西糀谷２,京急空港線/大鳥居駅 歩8分,京急空港線/糀谷駅 歩15分,京急空港線/穴守稲荷駅 歩17分,築24年,8階建,2階,5.9万円,3000円,5.9万円/5.9万円/-/-,ワンルーム,18.56m
1680,ＪＲ京浜東北線 蒲田駅 7階建 築26年,賃貸マンション,東京都大田区蒲田本町２,ＪＲ京浜東北線/蒲田駅 歩8分,京急本線/京急蒲田駅 歩7分,京急空港線/糀谷駅 歩15分,築26年,7階建,5階,5.7万円,5000円,5.7万円/5.7万円/-/5.7万円,1K,18.55m
1681,ストーク蒲田本町,賃貸マンション,東京都大田区蒲田本町２,ＪＲ京浜東北線/蒲田駅 歩8分,京急本線/京急蒲田駅 歩7分,京急本線/雑色駅 歩17分,築26年,7階建,5階,5.7万円,5000円,5.7万円/5.7万円/-/-,1K,18.55m
1682,ストーク蒲田本町,賃貸マンション,東京都大田区蒲田本町２,ＪＲ京浜東北線/蒲田駅 歩8分,京急本線/京急蒲田駅 歩7分,京急本線/雑色駅 歩17分,築26年,7階建,5階,5.7万円,5000円,5.7万円/5.7万円/-/-,1K,18.55m
1683,ストーク蒲田本町,賃貸マンション,東京都大田区蒲田本町２,ＪＲ京浜東北線/蒲田駅 歩8分,京急本線/京急蒲田駅 歩7分,京急本線/雑色駅 歩17分,築26年,7階建,5階,5.7万円,5000円,5.7万円/5.7万円/-/5.7万円,1K,18.55m
1684,ストーク蒲田本町,賃貸マンション,東京都大田区蒲田本町２,ＪＲ京浜東北線/蒲田駅 歩8分,京急本線/京急蒲田駅 歩7分,京急本線/雑色駅 歩17分,築26年,7階建,3階,6.5万円,-,6.5万円/-/-/-,1K,17.67m
1685,東急池上線 石川台駅 2階建 築25年,賃貸アパート,東京都大田区東雪谷２,東急池上線/石川台駅 歩3分,東急池上線/洗足池駅 歩10分,東急目黒線/大岡山駅 歩18分,築25年,2階建,1階,6万円,2000円,6万円/6万円/-/-,1K,18.5m
1686,東急池上線 石川台駅 2階建 築25年,賃貸アパート,東京都大田区東雪谷２,東急池上線/石川台駅 歩3分,東急池上線/洗足池駅 歩10分,東急目黒線/大岡山駅 歩18分,築25年,2階建,1階,6万円,2000円,6万円/6万円/-/-,1K,18.5m
1687,東急池上線 石川台駅 2階建 築25年,賃貸アパート,東京都大田区東雪谷２,東急池上線/石川台駅 歩3分,東急池上線/洗足池駅 歩10分,東急目黒線/大岡山駅 歩18分,築25年,2階建,2階,6.3万円,2000円,6.3万円/6.3万円/-/-,1K,18.5m
1688,ベルハイツ大森西,賃貸マンション,東京都大田区大森西２,京急本線/平和島駅 歩4分,京急本線/大森町駅 歩6分,京急本線/梅屋敷駅 歩15分,築27年,3階建,3階,6万円,2000円,6万円/6万円/-/-,ワンルーム,18.31m
1689,ＪＲ京浜東北線 蒲田駅 4階建 築27年,賃貸マンション,東京都大田区東矢口１,ＪＲ京浜東北線/蒲田駅 歩15分,東急池上線/蓮沼駅 歩4分,東急池上線/池上駅 歩11分,築27年,4階建,4階,5.9万円,3000円,5.9万円/5.9万円/-/-,1K,18.3m
1690,テラスセザール大森,賃貸マンション,東京都大田区大森北５,ＪＲ京浜東北線/大森駅 歩11分,京急本線/平和島駅 歩13分,京急本線/大森海岸駅 歩17分,築34年,5階建,2階,6万円,2000円,6万円/-/-/-,ワンルーム,18.27m
1691,テラスセザール大森,賃貸マンション,東京都大田区大森北５,ＪＲ京浜東北線/大森駅 歩11分,京急本線/平和島駅 歩13分,京急本線/大森海岸駅 歩17分,築34年,5階建,2階,6万円,5000円,6万円/-/-/-,ワンルーム,18.27m
1692,ミレニア　２１,賃貸マンション,東京都大田区南蒲田１,京急本線/京急蒲田駅 歩3分,ＪＲ京浜東北線/蒲田駅 歩9分,京急空港線/糀谷駅 歩11分,築18年,3階建,2階,6万円,2000円,6万円/6万円/-/-,1K,18.23m
1693,京急本線 六郷土手駅 3階建 築20年,賃貸マンション,東京都大田区仲六郷４,京急本線/六郷土手駅 歩2分,京急大師線/港町駅 歩14分,京急本線/雑色駅 歩17分,築20年,3階建,3階,5.9万円,3000円,5.9万円/5.9万円/-/-,ワンルーム,18.12m
1694,京急本線 六郷土手駅 3階建 築20年,賃貸マンション,東京都大田区仲六郷４,京急本線/六郷土手駅 歩2分,京急大師線/港町駅 歩14分,京急本線/雑色駅 歩17分,築20年,3階建,3階,6.2万円,2000円,6.2万円/6.2万円/-/-,ワンルーム,18m
1695,ピア６５,賃貸マンション,東京都大田区仲六郷４,京急本線/六郷土手駅 歩2分,京急大師線/港町駅 歩14分,京急本線/雑色駅 歩17分,築20年,3階建,3階,5.9万円,3000円,5.9万円/5.9万円/-/-,ワンルーム,18.12m
1696,京急本線 平和島駅 11階建 築29年,賃貸マンション,東京都大田区大森本町１,京急本線/平和島駅 歩7分,京急本線/大森海岸駅 歩10分,東京モノレール/流通センター駅 歩19分,築29年,11階建,10階,5.8万円,4000円,5.8万円/-/-/-,ワンルーム,16.8m
1697,京急本線 平和島駅 11階建 築29年,賃貸マンション,東京都大田区大森本町１,京急本線/平和島駅 歩7分,京急本線/大森海岸駅 歩10分,東京モノレール/流通センター駅 歩19分,築29年,11階建,8階,6万円,5000円,6万円/6万円/-/6万円,ワンルーム,18m
1698,京急本線 平和島駅 11階建 築29年,賃貸マンション,東京都大田区大森本町１,京急本線/平和島駅 歩7分,京急本線/大森海岸駅 歩10分,東京モノレール/流通センター駅 歩19分,築29年,11階建,6階,6.5万円,10500円,-/6.5万円/-/-,ワンルーム,16.8m
1699,日神パレス平和島,賃貸マンション,東京都大田区大森本町１,京急本線/平和島駅 歩7分,京急本線/大森海岸駅 歩8分,ＪＲ京浜東北線/大森駅 歩17分,築29年,8階建,10階,5.8万円,4000円,5.8万円/-/-/-,1K,16.8m
1700,日神パレス平和島,賃貸マンション,東京都大田区大森本町１,京急本線/平和島駅 歩7分,京急本線/大森海岸駅 歩8分,ＪＲ京浜東北線/大森駅 歩17分,築29年,8階建,8階,6万円,5000円,6万円/6万円/-/-,ワンルーム,18m
1701,日神パレス平和島,賃貸マンション,東京都大田区大森本町１,京急本線/平和島駅 歩7分,京急本線/大森海岸駅 歩8分,ＪＲ京浜東北線/大森駅 歩17分,築29年,8階建,6階,6.5万円,10500円,-/6.5万円/-/-,ワンルーム,16.8m
1702,ハイツベルグ上池台,賃貸マンション,東京都大田区上池台１,東急池上線/長原駅 歩2分,東急大井町線/旗の台駅 歩7分,東急目黒線/洗足駅 歩12分,築32年,10階建,5階,5.9万円,3000円,5.9万円/-/-/-,1K,18m
1703,メゾンド・アミ,賃貸アパート,東京都大田区東雪谷２,東急池上線/石川台駅 歩4分,東急池上線/雪が谷大塚駅 歩8分,東急大井町線/大岡山駅 歩19分,築30年,2階建,1階,6万円,2000円,6万円/6万円/-/-,1K,17.51m
1704,東急池上線 長原駅 10階建 築32年,賃貸マンション,東京都大田区上池台１,東急池上線/長原駅 歩1分,東急大井町線/旗の台駅 歩6分,None,築32年,10階建,5階,5.9万円,3000円,5.9万円/-/-/-,1K,18m
1705,京急本線 大森海岸駅 3階建 築39年,賃貸マンション,東京都大田区大森本町１,京急本線/大森海岸駅 歩3分,ＪＲ京浜東北線/大森駅 歩11分,京急本線/平和島駅 歩14分,築39年,3階建,2階,6.2万円,-,6.2万円/6.2万円/-/-,ワンルーム,17.85m
1706,東急大井町線 北千束駅 3階建 築29年,賃貸マンション,東京都大田区北千束２,東急大井町線/北千束駅 歩2分,東急目黒線/洗足駅 歩6分,東急池上線/長原駅 歩9分,築29年,3階建,1階,6.2万円,-,6.2万円/-/-/-,ワンルーム,17.5m
1707,東急大井町線 北千束駅 3階建 築29年,賃貸マンション,東京都大田区北千束２,東急大井町線/北千束駅 歩2分,東急目黒線/洗足駅 歩6分,東急池上線/長原駅 歩9分,築29年,3階建,1階,6.2万円,3000円,6.2万円/-/-/-,ワンルーム,17.82m
1708,京急本線 雑色駅 4階建 築27年,賃貸マンション,東京都大田区南六郷２,京急本線/雑色駅 歩8分,京急大師線/港町駅 歩23分,京急本線/六郷土手駅 歩15分,築27年,4階建,3階,5.9万円,3000円,-/-/-/-,ワンルーム,17.59m
1709,東急池上線 石川台駅 2階建 築26年,賃貸アパート,東京都大田区東雪谷２,東急池上線/石川台駅 歩3分,東急池上線/雪が谷大塚駅 歩9分,東急目黒線/大岡山駅 歩18分,築26年,2階建,1階,6万円,2000円,6万円/6万円/-/-,1K,17.51m
1710,ベルトピア蒲田,賃貸マンション,東京都大田区蒲田２,京急本線/梅屋敷駅 歩6分,京急本線/京急蒲田駅 歩9分,None,築30年,3階建,3階,5.9万円,3000円,5.9万円/5.9万円/-/-,1K,17.5m
1711,ピースアイランドコーポ,賃貸マンション,東京都大田区大森本町２,京急本線/平和島駅 歩4分,京急本線/大森町駅 歩12分,東京モノレール/流通センター駅 歩17分,築28年,4階建,2階,5.9万円,3000円,5.9万円/-/-/-,1K,17.49m
1712,アーバン石川台,賃貸アパート,東京都大田区石川町２,東急池上線/石川台駅 歩3分,東急目黒線/大岡山駅 歩11分,東急東横線/田園調布駅 歩22分,築13年,3階建,1階,6万円,2000円,6万円/6万円/-/6万円,ワンルーム,17.47m
1713,ライオンズマンション蒲田第３,賃貸マンション,東京都大田区蒲田１,ＪＲ京浜東北線/蒲田駅 歩5分,東急多摩川線/蒲田駅 歩5分,東急池上線/蒲田駅 歩5分,築29年,6階建,5階,5.8万円,4000円,5.8万円/5.8万円/-/-,ワンルーム,17.18m
1714,ライオンズマンション蒲田第３,賃貸マンション,東京都大田区蒲田１,ＪＲ京浜東北線/蒲田駅 歩5分,東急多摩川線/蒲田駅 歩5分,東急池上線/蒲田駅 歩5分,築29年,6階建,6階,6万円,5000円,6万円/6万円/-/-,ワンルーム,16.38m
1715,ＪＲ京浜東北線 蒲田駅 3階建 築26年,賃貸マンション,東京都大田区西蒲田５,ＪＲ京浜東北線/蒲田駅 歩5分,東急池上線/蓮沼駅 歩8分,京急本線/京急蒲田駅 歩15分,築26年,3階建,2階,6.1万円,1000円,6.1万円/6.1万円/-/-,ワンルーム,17.12m
1716,ＪＲ京浜東北線 蒲田駅 3階建 築26年,賃貸マンション,東京都大田区西蒲田５,ＪＲ京浜東北線/蒲田駅 歩5分,東急池上線/蓮沼駅 歩8分,京急本線/京急蒲田駅 歩15分,築26年,3階建,3階,6万円,2000円,6万円/6万円/-/-,ワンルーム,16.52m
1717,京急空港線 大鳥居駅 3階建 築37年,賃貸マンション,東京都大田区西糀谷３,京急空港線/大鳥居駅 歩7分,京急空港線/糀谷駅 歩7分,京急空港線/穴守稲荷駅 歩17分,築37年,3階建,2階,6万円,2000円,6万円/6万円/-/-,1K,16.8m
1718,ＪＲ京浜東北線 蒲田駅 3階建 築29年,賃貸マンション,東京都大田区池上４,ＪＲ京浜東北線/蒲田駅 歩26分,東急池上線/池上駅 歩4分,都営浅草線/西馬込駅 歩21分,築29年,3階建,3階,5.9万円,3000円,-/-/-/-,ワンルーム,16.79m
1719,タウンシップ池上,賃貸マンション,東京都大田区池上４,東急池上線/池上駅 歩4分,東急池上線/千鳥町駅 歩16分,None,築29年,地下1地上3階建,3階,5.9万円,3000円,5.9万円/-/-/-,ワンルーム,16.79m
1720,スカイコート蒲田第2,賃貸マンション,東京都大田区東矢口３,ＪＲ京浜東北線/蒲田駅 歩10分,東急多摩川線/矢口渡駅 歩5分,東急池上線/蓮沼駅 歩2分,築26年,12階建,11階,5.4万円,8000円,5.4万円/-/-/-,ワンルーム,16.6m
1721,スカイコート蒲田第2,賃貸マンション,東京都大田区東矢口３,ＪＲ京浜東北線/蒲田駅 歩10分,東急多摩川線/矢口渡駅 歩5分,東急池上線/蓮沼駅 歩2分,築26年,12階建,9階,5.5万円,8000円,-/-/5.5万円/5.5万円,1K,16.6m
1722,スカイコート蒲田第2,賃貸マンション,東京都大田区東矢口３,ＪＲ京浜東北線/蒲田駅 歩10分,東急多摩川線/矢口渡駅 歩5分,東急池上線/蓮沼駅 歩2分,築26年,12階建,4階,5.7万円,10500円,-/5.7万円/-/-,ワンルーム,16.5m
1723,東急池上線 蓮沼駅 12階建 築26年,賃貸マンション,東京都大田区東矢口３,東急池上線/蓮沼駅 歩2分,ＪＲ京浜東北線/蒲田駅 歩10分,東急多摩川線/矢口渡駅 歩11分,築26年,12階建,11階,5.4万円,8000円,5.4万円/-/-/-,1K,16.6m
1724,ステージ久が原,賃貸マンション,東京都大田区南久が原２,東急池上線/久が原駅 歩5分,東急池上線/千鳥町駅 歩10分,東急多摩川線/鵜の木駅 歩10分,築28年,4階建,2階,6.2万円,-,6.2万円/6.2万円/-/-,1K,16.5m
1725,ステージ久が原,賃貸マンション,東京都大田区南久が原２,東急池上線/久が原駅 歩5分,東急池上線/千鳥町駅 歩10分,東急多摩川線/鵜の木駅 歩10分,築28年,4階建,2階,6.2万円,3000円,6.2万円/6.2万円/-/-,1K,16.5m
1726,東急池上線 久が原駅 4階建 築28年,賃貸マンション,東京都大田区南久が原２,東急池上線/久が原駅 歩5分,東急多摩川線/鵜の木駅 歩9分,東急池上線/千鳥町駅 歩10分,築28年,4階建,2階,6.2万円,-,6.2万円/6.2万円/-/-,1K,16.5m
1727,ＪＲ京浜東北線 大森駅 5階建 築34年,賃貸マンション,東京都大田区大森北５,ＪＲ京浜東北線/大森駅 歩9分,京急本線/平和島駅 歩14分,京急本線/大森海岸駅 歩16分,築34年,5階建,2階,6万円,2000円,6万円/-/-/-,ワンルーム,16.47m
1728,スカイコート蒲田第4,賃貸マンション,東京都大田区仲六郷１,京急本線/雑色駅 歩5分,京急本線/京急蒲田駅 歩16分,ＪＲ京浜東北線/蒲田駅 歩16分,築29年,5階建,4階,5.9万円,3000円,5.9万円/5.9万円/-/-,ワンルーム,16.38m
1729,大森北ハイツII,賃貸マンション,東京都大田区大森北３,京急本線/大森海岸駅 歩6分,京急本線/平和島駅 歩10分,ＪＲ京浜東北線/大森駅 歩14分,築48年,3階建,2階,5.9万円,3000円,5.9万円/5.9万円/-/-,1K,16.36m
1730,京急本線 大森海岸駅 3階建 築48年,賃貸マンション,東京都大田区大森北３,京急本線/大森海岸駅 歩5分,京急本線/平和島駅 歩8分,ＪＲ京浜東北線/大森駅 歩10分,築48年,3階建,2階,5.9万円,3000円,5.9万円/5.9万円/-/-,1K,16.36m
1731,大森北ハイツ,賃貸アパート,東京都大田区大森北３,京急本線/大森海岸駅 歩7分,京急本線/平和島駅 歩10分,ＪＲ京浜東北線/大森駅 歩17分,築48年,3階建,2階,5.9万円,3000円,5.9万円/5.9万円/-/-,1K,16.36m
1732,グリーンパーク萩中,賃貸アパート,東京都大田区萩中３,京急空港線/大鳥居駅 歩6分,京急空港線/糀谷駅 歩9分,京急空港線/穴守稲荷駅 歩15分,築29年,2階建,1階,6.2万円,-,-/-/-/-,1K,16.24m
1733,グリーンパーク萩中,賃貸アパート,東京都大田区萩中３,京急空港線/大鳥居駅 歩6分,京急空港線/糀谷駅 歩9分,京急空港線/穴守稲荷駅 歩15分,築29年,2階建,2階,6.4万円,-,-/-/-/-,1K,16.24m
1734,サンノウユニット,賃貸マンション,東京都大田区山王３,ＪＲ京浜東北線/大森駅 歩10分,京急本線/大森海岸駅 歩20分,都営浅草線/西馬込駅 歩23分,築28年,5階建,4階,5.7万円,5000円,5.7万円/5.7万円/-/-,ワンルーム,16.14m
1735,メゾン田園調布イ－スト,賃貸マンション,東京都大田区南雪谷１,東急池上線/雪が谷大塚駅 歩4分,東急池上線/石川台駅 歩8分,東急目黒線/大岡山駅 歩19分,築31年,5階建,2階,6万円,2000円,6万円/-/-/-,1K,16.1m
1736,セザール第２蒲田,賃貸マンション,東京都大田区蒲田５,ＪＲ京浜東北線/蒲田駅 歩3分,京急空港線/京急蒲田駅 歩6分,東急池上線/蓮沼駅 歩13分,築33年,10階建,3階,5.8万円,4000円,5.8万円/-/-/5.8万円,ワンルーム,15.64m
1737,パソム平和島,賃貸マンション,東京都大田区大森東１,京急本線/平和島駅 歩4分,ＪＲ京浜東北線/大森駅 歩23分,京急本線/大森町駅 歩10分,築17年,4階建,3階,6.2万円,-,6.2万円/-/-/6.2万円,ワンルーム,15m
1738,京急本線 平和島駅 4階建 築17年,賃貸マンション,東京都大田区大森東１,京急本線/平和島駅 歩4分,京急本線/大森町駅 歩13分,東京モノレール/流通センター駅 歩18分,築17年,4階建,3階,6.2万円,-,6.2万円/6.2万円/-/6.2万円,1K,15m
1739,テラス久が原,賃貸アパート,東京都大田区久が原５,東急池上線/池上駅 歩11分,東急池上線/千鳥町駅 歩12分,都営浅草線/西馬込駅 歩16分,築1年,3階建,2階,5.9万円,3000円,-/-/-/-,ワンルーム,14.5m
1740,東急池上線 池上駅 3階建 築1年,賃貸アパート,東京都大田区久が原５,東急池上線/池上駅 歩10分,東急池上線/千鳥町駅 歩11分,都営浅草線/西馬込駅 歩16分,築1年,3階建,2階,5.9万円,3000円,-/-/-/-,ワンルーム,14.5m
1741,京急本線 京急蒲田駅 2階建 築11年,賃貸アパート,東京都大田区東蒲田１,京急本線/京急蒲田駅 歩10分,ＪＲ京浜東北線/蒲田駅 歩19分,京急空港線/糀谷駅 歩15分,築11年,2階建,1階,5.9万円,3000円,-/-/-/-,ワンルーム,14.25m
1742,京急本線 京急蒲田駅 2階建 築11年,賃貸アパート,東京都大田区東蒲田１,京急本線/京急蒲田駅 歩10分,ＪＲ京浜東北線/蒲田駅 歩19分,京急空港線/糀谷駅 歩15分,築11年,2階建,1階,5.9万円,3000円,-/-/-/-,ワンルーム,14.25m
1743,リプロン東蒲田,賃貸アパート,東京都大田区東蒲田１,ＪＲ京浜東北線/蒲田駅 歩10分,京急本線/梅屋敷駅 歩6分,京急本線/京急蒲田駅 歩10分,築11年,2階建,1階,5.9万円,3000円,-/-/-/-,ワンルーム,14.25m
