,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
2667,ＪＲ山手線 目黒駅 4階建 築26年,賃貸マンション,東京都目黒区目黒３,ＪＲ山手線/目黒駅 歩10分,東急目黒線/不動前駅 歩16分,東急東横線/中目黒駅 歩15分,築26年,4階建,3階,8.5万円,4000円,8.5万円/8.5万円/-/-,ワンルーム,17.77m
2668,東急東横線 自由が丘駅 2階建 新築,賃貸アパート,東京都目黒区緑が丘２,東急東横線/自由が丘駅 歩8分,東急目黒線/奥沢駅 歩11分,東急大井町線/緑が丘駅 歩12分,新築,2階建,2階,8.6万円,3000円,8.6万円/8.6万円/-/-,ワンルーム,17.48m
2669,ウイスタリア,賃貸マンション,東京都目黒区柿の木坂１,東急東横線/都立大学駅 歩7分,東急東横線/学芸大学駅 歩18分,東急大井町線/緑が丘駅 歩22分,築11年,2階建,2階,8.6万円,3100円,8.6万円/8.6万円/-/-,1K,22.99m
2670,東急東横線 都立大学駅 2階建 築11年,賃貸マンション,東京都目黒区柿の木坂１,東急東横線/都立大学駅 歩7分,東急東横線/学芸大学駅 歩18分,東急大井町線/緑が丘駅 歩22分,築11年,2階建,2階,8.6万円,3100円,8.6万円/8.6万円/-/-,1K,22.99m
2671,東急東横線 都立大学駅 7階建 築15年,賃貸マンション,東京都目黒区平町１,東急東横線/都立大学駅 歩5分,東急東横線/学芸大学駅 歩13分,東急目黒線/大岡山駅 歩18分,築15年,7階建,3階,8万円,9600円,-/-/8万円/8万円,1K,21.35m
2672,東急東横線 都立大学駅 7階建 築15年,賃貸マンション,東京都目黒区平町１,東急東横線/都立大学駅 歩5分,東急東横線/学芸大学駅 歩13分,東急目黒線/大岡山駅 歩18分,築15年,7階建,6階,9.2万円,10500円,-/9.2万円/-/-,1K,21.65m
2673,パークホームズ目黒アーバンレジデンス,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩8分,東急目黒線/目黒駅 歩8分,東京メトロ南北線/目黒駅 歩10分,築13年,14階建,2階,8.2万円,8000円,8.2万円/8.2万円/-/-,1K,22.97m
2674,パークホームズ目黒アーバンレジデンス,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩8分,東急目黒線/目黒駅 歩8分,東京メトロ南北線/目黒駅 歩10分,築13年,14階建,11階,24.5万円,10000円,24.5万円/49万円/-/-,2LDK,62.31m
2675,ＪＲ山手線 目黒駅 14階建 築13年,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩8分,東急目黒線/不動前駅 歩9分,東急東横線/中目黒駅 歩20分,築13年,14階建,2階,8.2万円,8000円,8.2万円/8.2万円/-/-,1K,22.97m
2676,ＪＲ山手線 目黒駅 14階建 築13年,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩8分,東急目黒線/不動前駅 歩9分,東急東横線/中目黒駅 歩20分,築13年,14階建,2階,8.2万円,8000円,8.2万円/8.2万円/-/-,1K,22.97m
2677,ＪＲ山手線 目黒駅 14階建 築13年,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩8分,東急目黒線/不動前駅 歩9分,東急東横線/中目黒駅 歩20分,築13年,14階建,11階,24.5万円,10000円,24.5万円/49万円/-/-,2LDK,62.31m
2678,東急東横線 学芸大学駅 2階建 築33年,賃貸マンション,東京都目黒区東が丘１,東急東横線/学芸大学駅 歩15分,東急田園都市線/駒沢大学駅 歩15分,東急東横線/都立大学駅 歩19分,築33年,2階建,1階,9万円,-,-/-/-/-,2DK,41.31m
2679,東急東横線 学芸大学駅 2階建 築33年,賃貸マンション,東京都目黒区東が丘１,東急東横線/学芸大学駅 歩15分,東急田園都市線/駒沢大学駅 歩15分,東急東横線/都立大学駅 歩19分,築33年,2階建,2階,9.9万円,-,-/-/-/-,2DK,40m
2680,メゾン東が丘,賃貸マンション,東京都目黒区東が丘１,東急東横線/学芸大学駅 歩15分,東急田園都市線/駒沢大学駅 歩15分,東急東横線/都立大学駅 歩18分,築33年,2階建,1階,9万円,-,-/-/-/-,2K,41.31m
2681,東急東横線 都立大学駅 4階建 築53年,賃貸マンション,東京都目黒区平町２,東急東横線/都立大学駅 歩6分,東急大井町線/大岡山駅 歩16分,東急東横線/自由が丘駅 歩20分,築53年,4階建,4階,9万円,-,9万円/9万円/-/-,ワンルーム,33m
2682,東急東横線 都立大学駅 4階建 築53年,賃貸マンション,東京都目黒区平町２,東急東横線/都立大学駅 歩6分,東急大井町線/大岡山駅 歩16分,東急東横線/自由が丘駅 歩20分,築53年,4階建,2階,9.5万円,-,9.5万円/9.5万円/-/-,1K,38m
2683,ハウス小山,賃貸マンション,東京都目黒区目黒本町２,東急東横線/学芸大学駅 歩12分,ＪＲ山手線/目黒駅 バス15分 (バス停)清水公園入口 歩2分,None,築43年,5階建,5階,8.5万円,5000円,8.5万円/8.5万円/-/-,2K,36.08m
2684,ハウス小山,賃貸マンション,東京都目黒区目黒本町２,東急東横線/学芸大学駅 歩12分,ＪＲ山手線/目黒駅 バス15分 (バス停)清水公園入口 歩2分,None,築43年,5階建,4階,8.5万円,5000円,8.5万円/8.5万円/-/-,2K,36.08m
2685,アウル八雲,賃貸アパート,東京都目黒区八雲３,東急大井町線/自由が丘駅 歩14分,東急東横線/都立大学駅 歩13分,東急目黒線/奥沢駅 歩23分,築33年,2階建,1階,8.8万円,2000円,8.8万円/8.8万円/-/-,2K,35.9m
2686,東急東横線 都立大学駅 2階建 築33年,賃貸アパート,東京都目黒区八雲３,東急東横線/都立大学駅 歩13分,東急東横線/自由が丘駅 歩14分,東急目黒線/奥沢駅 歩23分,築33年,2階建,1階,8.8万円,2000円,8.8万円/8.8万円/-/-,2K,35.9m
2687,加藤アパート,賃貸アパート,東京都目黒区自由が丘３,東急東横線/自由が丘駅 歩8分,東急大井町線/九品仏駅 歩10分,東急目黒線/奥沢駅 歩15分,築49年,3階建,2階,8.8万円,2000円,8.8万円/8.8万円/-/-,2K,29.32m
2688,加藤アパート,賃貸アパート,東京都目黒区自由が丘３,東急東横線/自由が丘駅 歩8分,東急大井町線/九品仏駅 歩10分,東急目黒線/奥沢駅 歩15分,築49年,3階建,2階,9.5万円,-,9.5万円/9.5万円/-/-,2K,35.52m
2689,中目黒4丁目アパート,賃貸アパート,東京都目黒区中目黒４,東急東横線/中目黒駅 歩10分,ＪＲ山手線/恵比寿駅 歩18分,ＪＲ山手線/目黒駅 歩18分,築58年,2階建,2階,8.8万円,2000円,8.8万円/8.8万円/-/-,2DK,30m
2690,松宮コーポ,賃貸マンション,東京都目黒区下目黒６,東急目黒線/武蔵小山駅 歩15分,東急東横線/学芸大学駅 歩18分,東急東横線/祐天寺駅 歩20分,築44年,3階建,3階,9万円,-,4.5万円/9万円/-/-,1K,32.72m
2691,アーバンヒルズ,賃貸マンション,東京都目黒区平町２,東急東横線/都立大学駅 歩8分,東急大井町線/大岡山駅 歩14分,None,築23年,5階建,2階,8.7万円,3000円,8.7万円/8.7万円/-/-,1K,32.63m
2692,東急東横線 祐天寺駅 3階建 築35年,賃貸マンション,東京都目黒区目黒４,東急東横線/祐天寺駅 歩14分,ＪＲ山手線/目黒駅 歩21分,東急東横線/学芸大学駅 歩17分,築35年,3階建,3階,8.7万円,3000円,8.7万円/8.7万円/-/-,1DK,32.4m
2693,パレ・ホームズ大岡山,賃貸マンション,東京都目黒区南１,東急目黒線/大岡山駅 歩9分,東急目黒線/洗足駅 歩8分,東急大井町線/北千束駅 歩11分,築16年,5階建,2階,8.2万円,8000円,8.2万円/8.2万円/-/8.2万円,1K,25.29m
2694,パレ・ホームズ大岡山,賃貸マンション,東京都目黒区南１,東急目黒線/大岡山駅 歩9分,東急目黒線/洗足駅 歩8分,東急大井町線/北千束駅 歩11分,築16年,5階建,3階,8.5万円,7000円,8.5万円/8.5万円/-/-,1K,25.12m
2695,パレ・ホームズ大岡山,賃貸マンション,東京都目黒区南１,東急目黒線/大岡山駅 歩9分,東急目黒線/洗足駅 歩8分,東急大井町線/北千束駅 歩11分,築16年,5階建,2階,9.8万円,8000円,9.8万円/9.8万円/-/9.8万円,1K,25.76m
2696,パレ・ホームズ大岡山,賃貸マンション,東京都目黒区南１,東急目黒線/大岡山駅 歩9分,東急目黒線/洗足駅 歩8分,東急大井町線/北千束駅 歩11分,築16年,5階建,2階,11万円,18000円,-/11万円/-/-,1LDK,32.01m
2697,仮）コーポ小澤,賃貸アパート,東京都目黒区碑文谷１,東急目黒線/西小山駅 歩15分,東急目黒線/武蔵小山駅 歩18分,東急目黒線/洗足駅 歩17分,築54年,2階建,1階,9万円,-,9万円/9万円/-/-,1DK,31.5m
2698,東急大井町線 大岡山駅 4階建 築27年,賃貸マンション,東京都目黒区南３,東急大井町線/大岡山駅 歩10分,東急東横線/都立大学駅 歩14分,東急目黒線/洗足駅 歩13分,築27年,4階建,4階,8.7万円,3000円,8.7万円/-/-/-,1DK,31.26m
2699,コーポ大澤,賃貸マンション,東京都目黒区目黒４,東急東横線/祐天寺駅 歩15分,東急東横線/学芸大学駅 歩19分,東急目黒線/武蔵小山駅 歩22分,築39年,3階建,3階,8.7万円,3000円,8.7万円/8.7万円/-/-,1DK,31.18m
2700,東急東横線 祐天寺駅 3階建 築35年,賃貸マンション,東京都目黒区目黒４,東急東横線/祐天寺駅 歩13分,東急東横線/中目黒駅 歩19分,東急東横線/学芸大学駅 歩19分,築35年,3階建,3階,8.7万円,3000円,8.7万円/8.7万円/-/-,1DK,31.17m
2701,アーバンK,賃貸マンション,東京都目黒区上目黒５,東急東横線/祐天寺駅 歩12分,東急田園都市線/池尻大橋駅 歩14分,東急東横線/中目黒駅 歩18分,築30年,4階建,1階,8.5万円,5000円,17万円/8.5万円/-/-,1DK,31.08m
2702,アーバンK,賃貸マンション,東京都目黒区上目黒５,東急東横線/祐天寺駅 歩12分,東急田園都市線/池尻大橋駅 歩14分,東急東横線/中目黒駅 歩18分,築30年,4階建,2階,8.5万円,5000円,17万円/8.5万円/-/-,1DK,28.8m
2703,アーバンK,賃貸マンション,東京都目黒区上目黒５,東急東横線/祐天寺駅 歩12分,東急田園都市線/池尻大橋駅 歩14分,東急東横線/中目黒駅 歩18分,築30年,4階建,3階,8.5万円,5000円,17万円/8.5万円/-/-,1DK,28.8m
2704,ラエスペランサレイ,賃貸マンション,東京都目黒区上目黒５,東急東横線/祐天寺駅 歩12分,東急田園都市線/池尻大橋駅 歩13分,東京メトロ日比谷線/中目黒駅 歩18分,築23年,3階建,1階,8.5万円,5000円,8.5万円/8.5万円/-/-,ワンルーム,30.78m
2705,ラエスペランサレイ,賃貸マンション,東京都目黒区上目黒５,東急東横線/祐天寺駅 歩12分,東急田園都市線/池尻大橋駅 歩13分,東京メトロ日比谷線/中目黒駅 歩18分,築23年,3階建,1階,8.8万円,5000円,8.8万円/8.8万円/-/-,ワンルーム,30.75m
2706,東急東横線 祐天寺駅 3階建 築23年,賃貸マンション,東京都目黒区上目黒５,東急東横線/祐天寺駅 歩10分,東急田園都市線/池尻大橋駅 歩13分,東急東横線/中目黒駅 歩15分,築23年,3階建,1階,8.5万円,5000円,8.5万円/8.5万円/-/-,1K,30.78m
2707,東急東横線 学芸大学駅 3階建 築32年,賃貸マンション,東京都目黒区五本木２,東急東横線/学芸大学駅 歩5分,東急東横線/祐天寺駅 歩9分,東京メトロ日比谷線/中目黒駅 歩23分,築32年,3階建,3階,9万円,-,9万円/9万円/-/-,2DK,30.09m
2708,東京メトロ日比谷線 中目黒駅 2階建 築58年,賃貸アパート,東京都目黒区中目黒４,東京メトロ日比谷線/中目黒駅 歩10分,東急東横線/代官山駅 歩20分,ＪＲ山手線/恵比寿駅 歩21分,築58年,2階建,2階,8.8万円,2000円,8.8万円/8.8万円/-/-,2DK,30m
2709,セトル,賃貸アパート,東京都目黒区自由が丘１,東急東横線/自由が丘駅 歩6分,東急目黒線/奥沢駅 歩12分,東急大井町線/緑が丘駅 歩16分,築22年,地下1地上2階建,2階,9万円,-,9万円/9万円/-/-,1DK,30m
2710,グレイス学芸大,賃貸マンション,東京都目黒区鷹番３,東急東横線/学芸大学駅 歩3分,東急東横線/祐天寺駅 歩17分,東急東横線/都立大学駅 歩20分,築22年,4階建,2階,8.8万円,2000円,8.8万円/-/-/-,1DK,26.39m
2711,グレイス学芸大,賃貸マンション,東京都目黒区鷹番３,東急東横線/学芸大学駅 歩3分,東急東横線/祐天寺駅 歩17分,東急東横線/都立大学駅 歩20分,築22年,4階建,1階,9.2万円,-,9.2万円/-/-/-,1DK,29m
2712,東急東横線 学芸大学駅 2階建 築46年,賃貸アパート,東京都目黒区碑文谷６,東急東横線/学芸大学駅 歩6分,東急東横線/都立大学駅 歩14分,東急東横線/祐天寺駅 歩20分,築46年,2階建,2階,9万円,-,9万円/-/-/-,1DK,28.95m
2713,パークハウス,賃貸アパート,東京都目黒区碑文谷６,東急東横線/学芸大学駅 歩7分,東急東横線/都立大学駅 歩14分,東急東横線/祐天寺駅 歩20分,築45年,2階建,2階,9万円,-,9万円/-/-/-,1DK,26.32m
2714,マックスコート鷹番,賃貸マンション,東京都目黒区鷹番１,東急東横線/学芸大学駅 歩7分,東急東横線/都立大学駅 歩18分,None,築21年,6階建,3階,9万円,-,9万円/9万円/-/-,1K,26.09m
2715,マックスコート鷹番,賃貸マンション,東京都目黒区鷹番１,東急東横線/学芸大学駅 歩7分,東急東横線/都立大学駅 歩18分,None,築21年,6階建,4階,9.05万円,-,9.05万円/9.05万円/-/-,1K,26.09m
2716,マックスコート鷹番,賃貸マンション,東京都目黒区鷹番１,東急東横線/学芸大学駅 歩7分,東急東横線/都立大学駅 歩18分,None,築21年,6階建,5階,9.2万円,-,9.2万円/9.2万円/-/-,1K,26.09m
2717,マックスコート鷹番,賃貸マンション,東京都目黒区鷹番１,東急東横線/学芸大学駅 歩7分,東急東横線/都立大学駅 歩18分,None,築21年,6階建,4階,9.2万円,-,9.2万円/9.2万円/-/-,1K,26.09m
2718,マックスコート鷹番,賃貸マンション,東京都目黒区鷹番１,東急東横線/学芸大学駅 歩7分,東急東横線/都立大学駅 歩18分,None,築21年,6階建,6階,9.3万円,-,9.3万円/9.3万円/-/-,1K,26.09m
2719,マックスコート鷹番,賃貸マンション,東京都目黒区鷹番１,東急東横線/学芸大学駅 歩7分,東急東横線/都立大学駅 歩18分,None,築21年,6階建,4階,9.8万円,-,9.8万円/9.8万円/-/-,1K,28.54m
2720,東急東横線 学芸大学駅 6階建 築21年,賃貸マンション,東京都目黒区鷹番１,東急東横線/学芸大学駅 歩10分,東急東横線/都立大学駅 歩18分,東急東横線/祐天寺駅 歩21分,築21年,6階建,3階,9万円,-,9万円/9万円/-/-,1K,26.09m
2721,東急東横線 学芸大学駅 6階建 築21年,賃貸マンション,東京都目黒区鷹番１,東急東横線/学芸大学駅 歩10分,東急東横線/都立大学駅 歩18分,東急東横線/祐天寺駅 歩21分,築21年,6階建,4階,9.05万円,-,9.05万円/9.05万円/-/-,1K,26.09m
2722,東急東横線 学芸大学駅 6階建 築21年,賃貸マンション,東京都目黒区鷹番１,東急東横線/学芸大学駅 歩10分,東急東横線/都立大学駅 歩18分,東急東横線/祐天寺駅 歩21分,築21年,6階建,5階,9.2万円,-,9.2万円/9.2万円/-/-,1K,26.09m
2723,東急東横線 学芸大学駅 6階建 築21年,賃貸マンション,東京都目黒区鷹番１,東急東横線/学芸大学駅 歩10分,東急東横線/都立大学駅 歩18分,東急東横線/祐天寺駅 歩21分,築21年,6階建,4階,9.2万円,-,9.2万円/9.2万円/-/-,1K,26.09m
2724,東急東横線 学芸大学駅 6階建 築21年,賃貸マンション,東京都目黒区鷹番１,東急東横線/学芸大学駅 歩10分,東急東横線/都立大学駅 歩18分,東急東横線/祐天寺駅 歩21分,築21年,6階建,6階,9.3万円,-,9.3万円/9.3万円/-/-,1K,26.09m
2725,東急東横線 学芸大学駅 6階建 築21年,賃貸マンション,東京都目黒区鷹番１,東急東横線/学芸大学駅 歩10分,東急東横線/都立大学駅 歩18分,東急東横線/祐天寺駅 歩21分,築21年,6階建,4階,9.8万円,-,9.8万円/9.8万円/-/-,1K,28.54m
2726,久利加寿荘,賃貸アパート,東京都目黒区自由が丘２,東急東横線/自由が丘駅 歩8分,東急目黒線/奥沢駅 歩14分,東急大井町線/九品仏駅 歩14分,築46年,2階建,1階,9万円,-,9万円/-/-/-,2DK,28m
2727,東急東横線 都立大学駅 3階建 築28年,賃貸マンション,東京都目黒区平町１,東急東横線/都立大学駅 歩2分,東急大井町線/緑が丘駅 歩15分,東急大井町線/大岡山駅 歩18分,築28年,3階建,3階,9万円,-,9万円/-/-/-,1K,27m
2728,東急東横線 学芸大学駅 4階建 築33年,賃貸マンション,東京都目黒区鷹番２,東急東横線/学芸大学駅 歩2分,東急東横線/祐天寺駅 歩10分,東急東横線/中目黒駅 歩24分,築33年,4階建,3階,8.7万円,3000円,8.7万円/8.7万円/-/-,1DK,27.37m
2729,コーポタナカ,賃貸アパート,東京都目黒区上目黒４,東急東横線/中目黒駅 歩8分,ＪＲ山手線/恵比寿駅 歩22分,東急東横線/代官山駅 歩16分,築28年,2階建,2階,9万円,-,9万円/9万円/-/-,1DK,27m
2730,ＥＭＯＮ,賃貸マンション,東京都目黒区平町１,東急東横線/都立大学駅 歩3分,東急大井町線/緑が丘駅 歩18分,東急目黒線/大岡山駅 歩20分,築28年,3階建,2階,9万円,-,9万円/-/-/-,1K,27m
2731,ブラッサムハイツ,賃貸マンション,東京都目黒区下目黒３,ＪＲ山手線/目黒駅 歩11分,東急目黒線/不動前駅 歩12分,東急目黒線/武蔵小山駅 歩18分,築29年,3階建,2階,8.8万円,2000円,8.8万円/8.8万円/-/-,1DK,27m
2732,東急東横線 祐天寺駅 3階建 築25年,賃貸マンション,東京都目黒区祐天寺２,東急東横線/祐天寺駅 歩2分,東急東横線/中目黒駅 歩14分,東急東横線/学芸大学駅 歩15分,築25年,3階建,2階,9万円,-,9万円/9万円/-/-,1K,26.32m
2733,カーサグリジオ,賃貸マンション,東京都目黒区祐天寺２,東急東横線/祐天寺駅 歩2分,東急東横線/中目黒駅 歩14分,東急東横線/学芸大学駅 歩16分,築25年,4階建,2階,9万円,-,9万円/9万円/-/-,1K,26.32m
2734,ホガース東が丘,賃貸アパート,東京都目黒区東が丘２,東急田園都市線/駒沢大学駅 歩3分,東急世田谷線/西太子堂駅 歩22分,東急世田谷線/三軒茶屋駅 歩22分,築6年,2階建,1階,8.6万円,4000円,8.6万円/8.6万円/-/-,1K,25.9m
2735,プチ・メゾン・ユルー,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩12分,東急目黒線/不動前駅 歩6分,都営浅草線/五反田駅 歩14分,築14年,5階建,4階,9万円,-,9万円/-/-/-,1K,25.66m
2736,プチ・メゾン・ユルー,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩12分,東急目黒線/不動前駅 歩6分,都営浅草線/五反田駅 歩14分,築14年,5階建,4階,9.5万円,-,9.5万円/-/-/-,1K,25.66m
2737,バーナードハウス,賃貸マンション,東京都目黒区下目黒１,ＪＲ山手線/目黒駅 歩4分,東京メトロ南北線/目黒駅 歩4分,都営三田線/目黒駅 歩4分,築31年,5階建,4階,8.5万円,5000円,17万円/8.5万円/-/-,ワンルーム,25m
2738,バーナードハウス,賃貸マンション,東京都目黒区下目黒１,ＪＲ山手線/目黒駅 歩4分,東京メトロ南北線/目黒駅 歩4分,都営三田線/目黒駅 歩4分,築31年,5階建,5階,9万円,5000円,18万円/9万円/-/-,ワンルーム,25m
2739,東急東横線 都立大学駅 3階建 築23年,賃貸マンション,東京都目黒区柿の木坂１,東急東横線/都立大学駅 歩3分,東急東横線/学芸大学駅 歩15分,東急大井町線/自由が丘駅 歩20分,築23年,3階建,2階,8.7万円,3000円,8.7万円/17.4万円/-/-,ワンルーム,25.36m
2740,パシモントハウス,賃貸マンション,東京都目黒区柿の木坂１,東急東横線/都立大学駅 歩3分,東急東横線/学芸大学駅 歩17分,東急東横線/自由が丘駅 歩21分,築23年,3階建,2階,8.7万円,3000円,8.7万円/17.4万円/-/-,ワンルーム,25.36m
2741,東急目黒線 洗足駅 5階建 築16年,賃貸マンション,東京都目黒区南１,東急目黒線/洗足駅 歩9分,東急目黒線/大岡山駅 歩10分,東急大井町線/北千束駅 歩11分,築16年,5階建,2階,8.2万円,8000円,8.2万円/8.2万円/-/8.2万円,1K,25.29m
2742,シュービル,賃貸マンション,東京都目黒区上目黒１,東急東横線/中目黒駅 歩3分,東急東横線/代官山駅 歩9分,ＪＲ山手線/恵比寿駅 歩12分,築45年,6階建,2階,9万円,-,18万円/9万円/-/-,ワンルーム,25m
2743,ＪＲ山手線 目黒駅 5階建 築31年,賃貸マンション,東京都目黒区下目黒１,ＪＲ山手線/目黒駅 歩4分,東急目黒線/不動前駅 歩12分,都営三田線/白金台駅 歩17分,築31年,5階建,4階,8.5万円,5000円,17万円/8.5万円/-/-,ワンルーム,25m
2744,東京メトロ日比谷線 中目黒駅 2階建 築8年,賃貸マンション,東京都目黒区上目黒２,東京メトロ日比谷線/中目黒駅 歩9分,東急東横線/祐天寺駅 歩8分,東急東横線/代官山駅 歩17分,築8年,2階建,1階,8.7万円,3000円,8.7万円/17.4万円/-/-,1K,24.94m
2745,メゾンＳ．Ｏ,賃貸マンション,東京都目黒区上目黒２,東急東横線/祐天寺駅 歩8分,東急東横線/中目黒駅 歩9分,東急東横線/代官山駅 歩17分,築8年,2階建,1階,8.7万円,3000円,8.7万円/17.4万円/-/-,1K,24.94m
2746,東急東横線 祐天寺駅 5階建 築35年,賃貸マンション,東京都目黒区祐天寺２,東急東横線/祐天寺駅 歩2分,東急東横線/学芸大学駅 歩16分,東急東横線/中目黒駅 歩19分,築35年,5階建,2階,8.5万円,5000円,8.5万円/8.5万円/-/-,1K,24.71m
2747,フレ－ル祐和,賃貸アパート,東京都目黒区祐天寺２,東急東横線/祐天寺駅 歩4分,東急東横線/学芸大学駅 歩15分,東急東横線/中目黒駅 歩16分,築9年,2階建,1階,9万円,-,9万円/9万円/-/-,1K,24.71m
2748,倉方ビル,賃貸マンション,東京都目黒区祐天寺２,東急東横線/祐天寺駅 歩3分,東急東横線/学芸大学駅 歩14分,東急東横線/中目黒駅 歩17分,築35年,地下1地上5階建,2階,8.5万円,5000円,8.5万円/8.5万円/-/-,ワンルーム,20m
2749,エレガンテ・コマザワ,賃貸マンション,東京都目黒区東が丘２,東急田園都市線/駒沢大学駅 歩4分,東急世田谷線/西太子堂駅 歩25分,ＪＲ山手線/渋谷駅 バス20分 (バス停)東が丘二丁目 歩1分,築12年,4階建,3階,9万円,-,9万円/9万円/-/-,1K,24.37m
2750,グリーンプレイス都立大,賃貸アパート,東京都目黒区平町１,東急東横線/都立大学駅 歩2分,東急大井町線/緑が丘駅 歩17分,None,築16年,2階建,1階,8.6万円,4000円,8.6万円/8.6万円/-/-,1K,24.1m
2751,アーバンプレイス上目黒,賃貸アパート,東京都目黒区上目黒４,東急東横線/祐天寺駅 歩7分,東京メトロ日比谷線/中目黒駅 歩15分,東急田園都市線/池尻大橋駅 歩17分,築18年,2階建,1階,9万円,-,9万円/9万円/-/-,ワンルーム,24m
2752,アーバンプレイス上目黒,賃貸アパート,東京都目黒区上目黒４,東急東横線/祐天寺駅 歩7分,東京メトロ日比谷線/中目黒駅 歩15分,東急田園都市線/池尻大橋駅 歩17分,築18年,2階建,2階,9.2万円,-,9.2万円/9.2万円/-/-,ワンルーム,24m
2753,東急東横線 中目黒駅 4階建 築24年,賃貸マンション,東京都目黒区上目黒４,東急東横線/中目黒駅 歩7分,東急東横線/祐天寺駅 歩6分,None,築24年,4階建,2階,9万円,-,9万円/9万円/-/-,1K,24m
2754,東急目黒線 西小山駅 3階建 築13年,賃貸マンション,東京都目黒区碑文谷１,東急目黒線/西小山駅 歩10分,東急目黒線/洗足駅 歩13分,東急バス　渋谷駅東口行/円融時前 歩5分,築13年,3階建,2階,8.7万円,3000円,8.7万円/8.7万円/-/-,1K,23.62m
2755,東急目黒線 西小山駅 3階建 築13年,賃貸マンション,東京都目黒区碑文谷１,東急目黒線/西小山駅 歩10分,東急目黒線/洗足駅 歩13分,東急バス　渋谷駅東口行/円融時前 歩5分,築13年,3階建,3階,8.8万円,3000円,8.8万円/8.8万円/-/-,1K,23.62m
2756,ラ・リベルテ,賃貸アパート,東京都目黒区目黒本町３,東急目黒線/武蔵小山駅 歩8分,東急東横線/学芸大学駅 歩20分,東急目黒線/西小山駅 歩13分,築5年,3階建,3階,8.7万円,3000円,-/-/-/-,1K,23.44m
2757,ラ・リベルテ,賃貸アパート,東京都目黒区目黒本町３,東急目黒線/武蔵小山駅 歩8分,東急東横線/学芸大学駅 歩20分,東急目黒線/西小山駅 歩13分,築5年,3階建,3階,9.1万円,3000円,-/9.1万円/-/-,1K,23.44m
2758,東急目黒線 武蔵小山駅 3階建 築5年,賃貸アパート,東京都目黒区目黒本町３,東急目黒線/武蔵小山駅 歩8分,東急目黒線/西小山駅 歩13分,東急目黒線/不動前駅 歩19分,築5年,3階建,3階,8.7万円,3000円,-/8.7万円/-/-,1K,23.44m
2759,オーパス中目黒,賃貸マンション,東京都目黒区中目黒１,東急東横線/中目黒駅 歩5分,東急東横線/代官山駅 歩9分,ＪＲ山手線/恵比寿駅 歩11分,築39年,3階建,2階,9万円,-,18万円/9万円/-/-,1K,23.28m
2760,東急東横線 祐天寺駅 2階建 築18年,賃貸アパート,東京都目黒区上目黒４,東急東横線/祐天寺駅 歩7分,東急東横線/学芸大学駅 歩15分,東京メトロ日比谷線/中目黒駅 歩17分,築18年,2階建,1階,9万円,-,9万円/9万円/-/-,ワンルーム,23.21m
2761,東急東横線 祐天寺駅 2階建 築18年,賃貸アパート,東京都目黒区上目黒４,東急東横線/祐天寺駅 歩7分,東急東横線/学芸大学駅 歩15分,東京メトロ日比谷線/中目黒駅 歩17分,築18年,2階建,2階,9.2万円,-,9.2万円/9.2万円/-/-,ワンルーム,23.21m
2762,ACコモド,賃貸アパート,東京都目黒区自由が丘２,東急東横線/自由が丘駅 歩8分,東急東横線/都立大学駅 歩13分,東急目黒線/奥沢駅 歩15分,築1年,2階建,2階,8.8万円,2000円,8.8万円/17.6万円/-/-,1K,22.84m
2763,モンターニュ目黒,賃貸マンション,東京都目黒区目黒本町１,東急東横線/学芸大学駅 歩14分,東急目黒線/武蔵小山駅 歩16分,東急東横線/祐天寺駅 歩18分,築13年,5階建,3階,9万円,-,9万円/9万円/-/-,ワンルーム,22.55m
2764,プリリアンス,賃貸マンション,東京都目黒区上目黒４,東急東横線/祐天寺駅 歩4分,東急東横線/中目黒駅 歩10分,東急東横線/代官山駅 歩23分,築11年,2階建,2階,8.7万円,3000円,-/-/-/-,1K,22.5m
2765,東急東横線 中目黒駅 2階建 築17年,賃貸マンション,東京都目黒区上目黒３,東急東横線/中目黒駅 歩4分,東京メトロ日比谷線/中目黒駅 歩4分,東急東横線/祐天寺駅 歩12分,築17年,2階建,1階,8.7万円,3000円,8.7万円/8.7万円/-/-,1K,22.18m
2766,コーリン・ド・レソー,賃貸マンション,東京都目黒区上目黒３,東急東横線/祐天寺駅 歩12分,東急東横線/代官山駅 歩13分,None,築17年,2階建,1階,8.7万円,3000円,8.7万円/8.7万円/-/-,1K,22.18m
2767,東急東横線 都立大学駅 7階建 築11年,賃貸マンション,東京都目黒区南３,東急東横線/都立大学駅 歩11分,東急目黒線/大岡山駅 歩11分,None,築11年,7階建,4階,8.3万円,7000円,8.3万円/8.3万円/-/-,1K,20.16m
