,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
2511,東京メトロ日比谷線 人形町駅 地下1地上13階建 築14年,賃貸マンション,東京都中央区日本橋人形町２,東京メトロ日比谷線/人形町駅 歩3分,都営新宿線/浜町駅 歩6分,ＪＲ総武線快速/馬喰町駅 歩6分,築14年,地下1地上13階建,3階,10.9万円,8000円,10.9万円/10.9万円/-/-,1K,29.2m
2512,東京メトロ日比谷線 人形町駅 地下1地上13階建 築14年,賃貸マンション,東京都中央区日本橋人形町２,東京メトロ日比谷線/人形町駅 歩3分,都営新宿線/浜町駅 歩6分,ＪＲ総武線快速/馬喰町駅 歩6分,築14年,地下1地上13階建,11階,15.2万円,8000円,15.2万円/15.2万円/-/-,1LDK,40.77m
2513,ラフィネ築地,賃貸マンション,東京都中央区明石町,東京メトロ有楽町線/新富町駅 歩6分,東京メトロ日比谷線/築地駅 歩9分,ＪＲ京葉線/八丁堀駅 歩10分,築14年,6階建,5階,10.7万円,10000円,10.7万円/10.7万円/-/-,1K,30.67m
2514,ラフィネ築地,賃貸マンション,東京都中央区明石町,東京メトロ有楽町線/新富町駅 歩6分,東京メトロ日比谷線/築地駅 歩9分,ＪＲ京葉線/八丁堀駅 歩10分,築14年,6階建,3階,10.9万円,10000円,21.8万円/21.8万円/-/-,1K,30.67m
2515,ラフィネ築地,賃貸マンション,東京都中央区明石町,東京メトロ有楽町線/新富町駅 歩6分,東京メトロ日比谷線/築地駅 歩9分,ＪＲ京葉線/八丁堀駅 歩10分,築14年,6階建,5階,11万円,10000円,11万円/11万円/-/-,1K,30.67m
2516,エスポワール梅里,賃貸マンション,東京都中央区新川１,東京メトロ東西線/茅場町駅 歩5分,東京メトロ日比谷線/八丁堀駅 歩7分,東京メトロ半蔵門線/水天宮前駅 歩9分,築16年,10階建,4階,11.2万円,5000円,11.2万円/-/-/-,1DK,30.61m
2517,東京メトロ日比谷線 茅場町駅 10階建 築16年,賃貸マンション,東京都中央区新川１,東京メトロ日比谷線/茅場町駅 歩5分,ＪＲ京葉線/八丁堀駅 歩6分,東京メトロ半蔵門線/水天宮前駅 歩11分,築16年,10階建,4階,11.2万円,5000円,11.2万円/-/-/-,1DK,30.61m
2518,ＪＲ山手線 東京駅 13階建 築16年,賃貸マンション,東京都中央区京橋３,ＪＲ山手線/東京駅 歩8分,東京メトロ銀座線/京橋駅 歩2分,東京メトロ銀座線/銀座駅 歩8分,築16年,13階建,5階,10.9万円,8000円,10.9万円/10.9万円/-/-,1K,27.87m
2519,モーニングサイド銀座,賃貸マンション,東京都中央区京橋３,東京メトロ銀座線/京橋駅 歩2分,東京メトロ有楽町線/銀座一丁目駅 歩7分,ＪＲ山手線/東京駅 歩9分,築16年,13階建,5階,10.9万円,8000円,10.9万円/10.9万円/-/-,1K,27.87m
2520,都営浅草線 東銀座駅 12階建 築13年,賃貸マンション,東京都中央区築地４,都営浅草線/東銀座駅 歩3分,東京メトロ日比谷線/築地駅 歩4分,東京メトロ銀座線/銀座駅 歩11分,築13年,12階建,2階,11.2万円,5000円,11.2万円/11.2万円/-/-,1K,27.06m
2521,レフィール銀座フロント,賃貸マンション,東京都中央区築地４,東京メトロ銀座線/銀座駅 歩8分,都営浅草線/東銀座駅 歩3分,東京メトロ有楽町線/銀座一丁目駅 歩11分,築13年,12階建,2階,11.2万円,5000円,11.2万円/11.2万円/-/-,1K,27.06m
2522,ガーラ銀座東,賃貸マンション,東京都中央区築地６,東京メトロ日比谷線/築地駅 歩6分,都営大江戸線/勝どき駅 歩10分,東京メトロ有楽町線/新富町駅 歩10分,築19年,地下1地上8階建,3階,10.7万円,10500円,-/10.7万円/-/-,1K,24.03m
2523,フォルトゥナ♯021,賃貸マンション,東京都中央区日本橋小伝馬町,ＪＲ総武線快速/馬喰町駅 歩1分,都営新宿線/馬喰横山駅 歩1分,東京メトロ日比谷線/小伝馬町駅 歩4分,築15年,11階建,4階,10.7万円,10500円,-/10.7万円/-/-,1K,21.84m
2524,ＪＲ総武線快速 馬喰町駅 11階建 築15年,賃貸マンション,東京都中央区日本橋小伝馬町,ＪＲ総武線快速/馬喰町駅 歩1分,都営新宿線/馬喰横山駅 歩1分,東京メトロ日比谷線/小伝馬町駅 歩4分,築15年,11階建,4階,10.7万円,10500円,-/10.7万円/-/-,1K,21.84m
2525,コクヨーレ日本橋,賃貸マンション,東京都中央区日本橋堀留町２,東京メトロ日比谷線/小伝馬町駅 歩3分,都営新宿線/馬喰横山駅 歩6分,都営浅草線/人形町駅 歩5分,築13年,12階建,2階,10.8万円,10000円,10.8万円/10.8万円/-/-,1K,28.96m
2526,コクヨーレ日本橋,賃貸マンション,東京都中央区日本橋堀留町２,東京メトロ日比谷線/小伝馬町駅 歩3分,都営新宿線/馬喰横山駅 歩6分,都営浅草線/人形町駅 歩5分,築13年,12階建,7階,14.7万円,10000円,14.7万円/14.7万円/-/-,1LDK,35.26m
2527,コクヨーレ日本橋,賃貸マンション,東京都中央区日本橋堀留町２,東京メトロ日比谷線/小伝馬町駅 歩3分,都営新宿線/馬喰横山駅 歩6分,都営浅草線/人形町駅 歩5分,築13年,12階建,2階,19.5万円,10000円,39万円/19.5万円/-/-,2LDK,53.68m
2528,コクヨーレ日本橋,賃貸マンション,東京都中央区日本橋堀留町２,東京メトロ日比谷線/小伝馬町駅 歩3分,都営新宿線/馬喰横山駅 歩6分,都営浅草線/人形町駅 歩5分,築13年,12階建,11階,21.8万円,15000円,43.6万円/21.8万円/-/-,2LDK,64.92m
2529,明石町ツインクロス,賃貸マンション,東京都中央区明石町,東京メトロ有楽町線/新富町駅 歩1分,東京メトロ日比谷線/築地駅 歩3分,東京メトロ日比谷線/八丁堀駅 歩9分,築34年,11階建,3階,11.8万円,-,23.6万円/11.8万円/-/-,2K,35.91m
2530,明石町ツインクロス,賃貸マンション,東京都中央区明石町,東京メトロ有楽町線/新富町駅 歩1分,東京メトロ日比谷線/築地駅 歩3分,東京メトロ日比谷線/八丁堀駅 歩9分,築34年,11階建,7階,12万円,-,24万円/12万円/-/-,2K,35.91m
2531,東京メトロ銀座線 三越前駅 地下1地上13階建 築13年,賃貸マンション,東京都中央区日本橋堀留町２,東京メトロ銀座線/三越前駅 歩8分,東京メトロ日比谷線/小伝馬町駅 歩3分,ＪＲ総武線快速/新日本橋駅 歩8分,築13年,地下1地上13階建,2階,10.8万円,10000円,10.8万円/10.8万円/-/-,1K,28.96m
2532,東京メトロ銀座線 三越前駅 地下1地上13階建 築13年,賃貸マンション,東京都中央区日本橋堀留町２,東京メトロ銀座線/三越前駅 歩8分,東京メトロ日比谷線/小伝馬町駅 歩3分,ＪＲ総武線快速/新日本橋駅 歩8分,築13年,地下1地上13階建,7階,14.7万円,-,14.7万円/14.7万円/-/-,1LDK,35.26m
2533,東京メトロ銀座線 三越前駅 地下1地上13階建 築13年,賃貸マンション,東京都中央区日本橋堀留町２,東京メトロ銀座線/三越前駅 歩8分,東京メトロ日比谷線/小伝馬町駅 歩3分,ＪＲ総武線快速/新日本橋駅 歩8分,築13年,地下1地上13階建,7階,14.7万円,10000円,14.7万円/14.7万円/-/-,1LDK,35.26m
2534,東京メトロ銀座線 三越前駅 地下1地上13階建 築13年,賃貸マンション,東京都中央区日本橋堀留町２,東京メトロ銀座線/三越前駅 歩8分,東京メトロ日比谷線/小伝馬町駅 歩3分,ＪＲ総武線快速/新日本橋駅 歩8分,築13年,地下1地上13階建,7階,15.8万円,10000円,15.8万円/15.8万円/-/-,1LDK,35.26m
2535,東京メトロ日比谷線 人形町駅 11階建 築13年,賃貸マンション,東京都中央区日本橋浜町２,東京メトロ日比谷線/人形町駅 歩4分,東京メトロ半蔵門線/水天宮前駅 歩6分,都営新宿線/浜町駅 歩3分,築13年,11階建,2階,11.5万円,3000円,11.5万円/11.5万円/-/-,1K,31.17m
2536,東京メトロ日比谷線 人形町駅 11階建 築13年,賃貸マンション,東京都中央区日本橋浜町２,東京メトロ日比谷線/人形町駅 歩4分,東京メトロ半蔵門線/水天宮前駅 歩6分,都営新宿線/浜町駅 歩3分,築13年,11階建,2階,11.5万円,3000円,11.5万円/11.5万円/-/-,1K,31.17m
2537,プレールドゥーク銀座イースト,賃貸マンション,東京都中央区湊３,東京メトロ有楽町線/新富町駅 歩6分,ＪＲ京葉線/八丁堀駅 歩8分,東京メトロ日比谷線/築地駅 歩9分,築14年,10階建,2階,11万円,8000円,-/11万円/-/-,ワンルーム,30.95m
2538,パークハビオ人形町,賃貸マンション,東京都中央区日本橋堀留町２,東京メトロ日比谷線/人形町駅 歩4分,都営新宿線/馬喰横山駅 歩4分,東京メトロ半蔵門線/水天宮前駅 歩9分,築7年,12階建,2階,11万円,8000円,11万円/11万円/-/-,1K,25.37m
2539,パークハビオ人形町,賃貸マンション,東京都中央区日本橋堀留町２,東京メトロ日比谷線/人形町駅 歩4分,都営新宿線/馬喰横山駅 歩4分,東京メトロ半蔵門線/水天宮前駅 歩9分,築7年,12階建,4階,11.4万円,8000円,11.4万円/11.4万円/-/-,1K,25.37m
2540,パークハビオ人形町,賃貸マンション,東京都中央区日本橋堀留町２,東京メトロ日比谷線/人形町駅 歩4分,都営新宿線/馬喰横山駅 歩4分,東京メトロ半蔵門線/水天宮前駅 歩9分,築7年,12階建,6階,11.5万円,8000円,11.5万円/11.5万円/-/-,1K,25.37m
2541,メインステージ八丁堀,賃貸マンション,東京都中央区入船１,東京メトロ日比谷線/八丁堀駅 歩2分,東京メトロ有楽町線/新富町駅 歩6分,東京メトロ東西線/茅場町駅 歩9分,築14年,11階建,4階,10.8万円,10500円,-/10.8万円/-/-,1K,24.45m
2542,東京メトロ日比谷線 八丁堀駅 12階建 築14年,賃貸マンション,東京都中央区入船２,東京メトロ日比谷線/八丁堀駅 歩5分,東京メトロ有楽町線/新富町駅 歩5分,東京メトロ日比谷線/築地駅 歩9分,築14年,12階建,2階,10.8万円,10500円,-/10.8万円/-/-,1K,23.18m
2543,東京メトロ日比谷線 八丁堀駅 12階建 築14年,賃貸マンション,東京都中央区入船２,東京メトロ日比谷線/八丁堀駅 歩5分,東京メトロ有楽町線/新富町駅 歩5分,東京メトロ日比谷線/築地駅 歩9分,築14年,12階建,11階,11.5万円,10500円,-/11.5万円/-/-,1K,21.01m
2544,カスタリア新富町III,賃貸マンション,東京都中央区入船２,東京メトロ日比谷線/八丁堀駅 歩5分,東京メトロ有楽町線/新富町駅 歩5分,東京メトロ日比谷線/築地駅 歩9分,築14年,2階建,2階,10.8万円,10500円,-/10.8万円/-/-,1K,23.18m
2545,東京メトロ有楽町線 新富町駅 6階建 築14年,賃貸マンション,東京都中央区明石町,東京メトロ有楽町線/新富町駅 歩6分,東京メトロ日比谷線/築地駅 歩9分,東京メトロ有楽町線/月島駅 歩9分,築14年,6階建,3階,10.9万円,10000円,21.8万円/21.8万円/-/-,1K,30.67m
2546,東京メトロ有楽町線 新富町駅 6階建 築14年,賃貸マンション,東京都中央区明石町,東京メトロ有楽町線/新富町駅 歩6分,東京メトロ日比谷線/築地駅 歩9分,東京メトロ有楽町線/月島駅 歩9分,築14年,6階建,5階,11万円,10000円,11万円/11万円/-/-,1K,30.67m
2547,ラティオ築地,賃貸マンション,東京都中央区築地１,東京メトロ日比谷線/築地駅 歩2分,東京メトロ日比谷線/東銀座駅 歩5分,東京メトロ有楽町線/新富町駅 歩4分,築14年,11階建,2階,10.9万円,10500円,-/10.9万円/-/-,ワンルーム,25.56m
2548,ラティオ築地,賃貸マンション,東京都中央区築地１,東京メトロ日比谷線/築地駅 歩2分,東京メトロ日比谷線/東銀座駅 歩5分,東京メトロ有楽町線/新富町駅 歩4分,築14年,11階建,10階,27.4万円,-,54.8万円/-/-/-,2LDK,63.96m
2549,中村宅,賃貸一戸建て,東京都中央区湊３,東京メトロ有楽町線/新富町駅 歩7分,東京メトロ日比谷線/築地駅 歩9分,None,築38年,2階建,2階,12万円,-,24万円/12万円/-/-,2K,45.45m
2550,東京メトロ有楽町線 新富町駅 2階建 築38年,賃貸アパート,東京都中央区湊３,東京メトロ有楽町線/新富町駅 歩7分,東京メトロ日比谷線/築地駅 歩9分,ＪＲ京葉線/八丁堀駅 歩8分,築38年,2階建,2階,12万円,-,24万円/12万円/-/-,2K,45.45m
2551,エオストル佃,賃貸マンション,東京都中央区佃１,東京メトロ有楽町線/月島駅 歩4分,都営大江戸線/月島駅 歩4分,ＪＲ京葉線/越中島駅 歩15分,築24年,3階建,2階,12万円,-,12万円/12万円/-/-,1LDK,44.26m
2552,エオストル佃,賃貸マンション,東京都中央区佃１,東京メトロ有楽町線/月島駅 歩4分,都営大江戸線/月島駅 歩4分,ＪＲ京葉線/越中島駅 歩15分,築24年,3階建,3階,12万円,-,12万円/12万円/-/-,1DK,40.65m
2553,エオストル佃,賃貸マンション,東京都中央区佃１,東京メトロ有楽町線/月島駅 歩4分,都営大江戸線/月島駅 歩4分,ＪＲ京葉線/越中島駅 歩15分,築24年,3階建,3階,13万円,-,13万円/13万円/-/-,1LDK,44.26m
2554,東京メトロ有楽町線 月島駅 3階建 築24年,賃貸マンション,東京都中央区佃１,東京メトロ有楽町線/月島駅 歩4分,都営大江戸線/月島駅 歩4分,東京メトロ日比谷線/八丁堀駅 歩15分,築24年,3階建,2階,12万円,-,12万円/12万円/-/-,1LDK,44.26m
2555,東京メトロ有楽町線 月島駅 3階建 築24年,賃貸マンション,東京都中央区佃１,東京メトロ有楽町線/月島駅 歩4分,都営大江戸線/月島駅 歩4分,東京メトロ日比谷線/八丁堀駅 歩15分,築24年,3階建,3階,12万円,-,12万円/12万円/-/-,1DK,40.65m
2556,東京メトロ有楽町線 月島駅 3階建 築24年,賃貸マンション,東京都中央区佃１,東京メトロ有楽町線/月島駅 歩4分,都営大江戸線/月島駅 歩4分,東京メトロ日比谷線/八丁堀駅 歩15分,築24年,3階建,3階,13万円,-,13万円/13万円/-/-,1LDK,44.26m
2557,ニックハイム日本橋,賃貸マンション,東京都中央区日本橋中洲,東京メトロ半蔵門線/水天宮前駅 歩6分,都営新宿線/浜町駅 歩8分,都営浅草線/人形町駅 歩10分,築38年,11階建,9階,11万円,10000円,11万円/11万円/-/-,1LDK,43.2m
2558,東京メトロ半蔵門線 水天宮前駅 11階建 築38年,賃貸マンション,東京都中央区日本橋中洲,東京メトロ半蔵門線/水天宮前駅 歩7分,都営新宿線/浜町駅 歩7分,東京メトロ日比谷線/人形町駅 歩11分,築38年,11階建,9階,11万円,10000円,11万円/11万円/-/-,1LDK,43.2m
2559,東京メトロ半蔵門線 水天宮前駅 11階建 築38年,賃貸マンション,東京都中央区日本橋中洲,東京メトロ半蔵門線/水天宮前駅 歩7分,都営新宿線/浜町駅 歩7分,東京メトロ日比谷線/人形町駅 歩11分,築38年,11階建,9階,11万円,10000円,11万円/11万円/-/-,1LDK,43.2m
2560,東京メトロ日比谷線 人形町駅 10階建 築15年,賃貸マンション,東京都中央区日本橋蛎殻町２,東京メトロ日比谷線/人形町駅 歩5分,東京メトロ半蔵門線/水天宮前駅 歩2分,東京メトロ東西線/茅場町駅 歩10分,築15年,10階建,8階,11.1万円,9000円,11.1万円/11.1万円/-/-,ワンルーム,30.36m
2561,東京メトロ日比谷線 人形町駅 10階建 築15年,賃貸マンション,東京都中央区日本橋蛎殻町２,東京メトロ日比谷線/人形町駅 歩5分,東京メトロ半蔵門線/水天宮前駅 歩2分,東京メトロ東西線/茅場町駅 歩10分,築15年,10階建,5階,13.9万円,10000円,-/-/-/-,1LDK,40.67m
2562,ライオンズマンション入船,賃貸マンション,東京都中央区入船２,東京メトロ有楽町線/新富町駅 歩3分,None,None,築39年,10階建,4階,12万円,-,12万円/12万円/-/-,2DK,40.55m
2563,都営大江戸線 勝どき駅 7階建 築28年,賃貸マンション,東京都中央区勝どき３,都営大江戸線/勝どき駅 歩5分,東京メトロ有楽町線/月島駅 歩16分,ＪＲ山手線/有楽町駅 バス5分 (バス停)勝どき橋南詰 歩5分,築28年,7階建,5階,12万円,-,24万円/-/-/-,2DK,37.73m
2564,東京メトロ有楽町線 新富町駅 9階建 築39年,賃貸マンション,東京都中央区湊３,東京メトロ有楽町線/新富町駅 歩3分,東京メトロ日比谷線/築地駅 歩6分,ＪＲ京葉線/八丁堀駅 歩9分,築39年,9階建,2階,11.5万円,5000円,11.5万円/11.5万円/-/-,1LDK,35.64m
2565,東京メトロ有楽町線 新富町駅 9階建 築39年,賃貸マンション,東京都中央区湊３,東京メトロ有楽町線/新富町駅 歩3分,東京メトロ日比谷線/築地駅 歩6分,ＪＲ京葉線/八丁堀駅 歩9分,築39年,9階建,2階,11.8万円,5000円,11.8万円/11.8万円/-/-,1LDK,35.64m
2566,ブレコンプラザ銀座,賃貸マンション,東京都中央区銀座３,都営浅草線/東銀座駅 歩3分,東京メトロ丸ノ内線/銀座駅 歩5分,東京メトロ有楽町線/銀座一丁目駅 歩5分,築15年,10階建,5階,11万円,10000円,11万円/22万円/-/-,1K,31m
2567,都営浅草線 東銀座駅 10階建 築15年,賃貸マンション,東京都中央区銀座３,都営浅草線/東銀座駅 歩3分,東京メトロ有楽町線/銀座一丁目駅 歩4分,東京メトロ銀座線/銀座駅 歩5分,築15年,10階建,5階,11万円,10000円,11万円/22万円/-/-,1K,31m
2568,東京メトロ東西線 茅場町駅 4階建 築2年,賃貸マンション,東京都中央区日本橋茅場町３,東京メトロ東西線/茅場町駅 歩2分,東京メトロ東西線/日本橋駅 歩6分,ＪＲ京葉線/八丁堀駅 歩6分,築2年,4階建,3階,11.7万円,3000円,11.7万円/11.7万円/-/-,1K,30.12m
2569,ローズコート日本橋茅場町,賃貸マンション,東京都中央区日本橋茅場町３,東京メトロ日比谷線/茅場町駅 歩2分,東京メトロ日比谷線/八丁堀駅 歩6分,都営浅草線/日本橋駅 歩6分,築2年,4階建,3階,11.7万円,3000円,11.7万円/11.7万円/-/-,1K,30.12m
2570,ローズコート日本橋茅場町,賃貸マンション,東京都中央区日本橋３,東京メトロ日比谷線/茅場町駅 歩2分,東京メトロ東西線/日本橋駅 歩6分,東京メトロ銀座線/京橋駅 歩9分,築2年,4階建,3階,11.7万円,3000円,11.7万円/11.7万円/-/-,1K,30.12m
2571,カスタリア人形町III,賃貸マンション,東京都中央区日本橋人形町１,東京メトロ日比谷線/人形町駅 歩4分,東京メトロ半蔵門線/水天宮前駅 歩6分,東京メトロ銀座線/三越前駅 歩7分,築4年,10階建,10階,11.2万円,8000円,11.2万円/11.2万円/-/-,ワンルーム,26.88m
2572,カスタリア人形町III,賃貸マンション,東京都中央区日本橋人形町１,東京メトロ日比谷線/人形町駅 歩4分,東京メトロ半蔵門線/水天宮前駅 歩6分,東京メトロ銀座線/三越前駅 歩7分,築4年,10階建,8階,12.1万円,8000円,24.2万円/12.1万円/-/-,1K,28.98m
2573,アクシア日本橋茅場町,賃貸マンション,東京都中央区日本橋茅場町２,東京メトロ日比谷線/茅場町駅 歩2分,東京メトロ東西線/茅場町駅 歩2分,ＪＲ京葉線/八丁堀駅 歩6分,築2年,10階建,9階,11.4万円,6000円,11.4万円/11.4万円/-/-,ワンルーム,28.07m
2574,東京メトロ日比谷線 八丁堀駅 12階建 築18年,賃貸マンション,東京都中央区八丁堀４,東京メトロ日比谷線/八丁堀駅 歩1分,東京メトロ有楽町線/新富町駅 歩8分,東京メトロ東西線/茅場町駅 歩7分,築18年,12階建,11階,11万円,10000円,-/11万円/-/-,1K,28m
2575,東京メトロ有楽町線 月島駅 2階建 新築,賃貸アパート,東京都中央区月島４,東京メトロ有楽町線/月島駅 歩6分,都営大江戸線/勝どき駅 歩7分,東京メトロ有楽町線/豊洲駅 歩20分,新築,2階建,1階,12万円,-,-/-/-/-,1DK,27m
2576,東京メトロ有楽町線 月島駅 2階建 新築,賃貸アパート,東京都中央区月島４,東京メトロ有楽町線/月島駅 歩6分,都営大江戸線/勝どき駅 歩7分,東京メトロ有楽町線/豊洲駅 歩20分,新築,2階建,1階,13.5万円,-,-/-/-/-,1DK,27m
2577,Ｂｒｉｌｌｉａｎｔ　Ａｐａｒｔｍｅｎｔ　ＴＵＫＩＳＨＩＭＡ（ブリリアン,賃貸アパート,東京都中央区月島４,東京メトロ有楽町線/月島駅 歩6分,都営大江戸線/勝どき駅 歩7分,新交通ゆりかもめ/豊洲駅 歩20分,新築,2階建,1階,12万円,-,-/-/-/-,1DK,27m
2578,アイル銀座京橋壱番館,賃貸マンション,東京都中央区八丁堀２,東京メトロ日比谷線/八丁堀駅 歩1分,東京メトロ東西線/茅場町駅 歩5分,都営浅草線/宝町駅 歩6分,築6年,12階建,12階,11.2万円,8000円,11.2万円/11.2万円/-/-,1K,26.55m
2579,XEBEC人形町exz,賃貸マンション,東京都中央区日本橋小舟町,都営浅草線/人形町駅 歩4分,東京メトロ半蔵門線/水天宮前駅 歩8分,東京メトロ銀座線/三越前駅 歩8分,築3年,7階建,3階,11万円,10000円,-/11万円/-/-,1K,26.5m
2580,XEBEC人形町exz,賃貸マンション,東京都中央区日本橋小舟町,都営浅草線/人形町駅 歩4分,東京メトロ半蔵門線/水天宮前駅 歩8分,東京メトロ銀座線/三越前駅 歩8分,築3年,7階建,4階,12.2万円,10500円,-/12.2万円/-/-,1DK,25.68m
2581,東京メトロ日比谷線 人形町駅 7階建 築3年,賃貸マンション,東京都中央区日本橋小舟町,東京メトロ日比谷線/人形町駅 歩4分,東京メトロ銀座線/三越前駅 歩8分,都営浅草線/日本橋駅 歩9分,築3年,7階建,3階,11万円,10000円,-/11万円/-/-,1K,26.5m
2582,東京メトロ日比谷線 人形町駅 7階建 築3年,賃貸マンション,東京都中央区日本橋小舟町,東京メトロ日比谷線/人形町駅 歩4分,東京メトロ銀座線/三越前駅 歩8分,都営浅草線/日本橋駅 歩9分,築3年,7階建,4階,12.2万円,10500円,-/12.2万円/-/-,1DK,25.68m
2583,ＸＥＢＥＣ 人形町ｅｘｚ.　～ジーベック人形町エグゼ～,賃貸マンション,東京都中央区日本橋小舟町,都営浅草線/人形町駅 歩3分,東京メトロ銀座線/三越前駅 歩7分,東京メトロ半蔵門線/水天宮前駅 歩7分,築3年,7階建,3階,11万円,10000円,-/11万円/-/-,1K,26.5m
2584,ＪＲ京葉線 東京駅 5階建 築8年,賃貸マンション,東京都中央区新川２,ＪＲ京葉線/東京駅 歩15分,ＪＲ京葉線/八丁堀駅 歩4分,東京メトロ東西線/日本橋駅 歩12分,築8年,5階建,1階,11.4万円,6000円,11.4万円/11.4万円/-/-,1K,25m
2585,東京メトロ日比谷線 茅場町駅 10階建 築11年,賃貸マンション,東京都中央区新川１,東京メトロ日比谷線/茅場町駅 歩6分,東京メトロ日比谷線/八丁堀駅 歩7分,東京メトロ東西線/日本橋駅 歩14分,築11年,10階建,4階,11万円,10500円,-/11万円/-/-,1K,29.29m
2586,東京メトロ日比谷線 茅場町駅 10階建 築11年,賃貸マンション,東京都中央区新川１,東京メトロ日比谷線/茅場町駅 歩6分,東京メトロ日比谷線/八丁堀駅 歩7分,東京メトロ東西線/日本橋駅 歩14分,築11年,10階建,2階,11.4万円,10500円,-/11.4万円/-/-,1K,29.29m
2587,東京メトロ日比谷線 茅場町駅 10階建 築11年,賃貸マンション,東京都中央区新川１,東京メトロ日比谷線/茅場町駅 歩6分,東京メトロ日比谷線/八丁堀駅 歩7分,東京メトロ東西線/日本橋駅 歩14分,築11年,10階建,8階,11.9万円,10500円,-/11.9万円/-/-,1K,29.29m
2588,都営大江戸線 月島駅 12階建 築2年,賃貸マンション,東京都中央区佃２,都営大江戸線/月島駅 歩3分,ＪＲ京葉線/越中島駅 歩9分,東京メトロ有楽町線/月島駅 歩3分,築2年,12階建,2階,10.35万円,17000円,-/-/-/-,1K,26.53m
2589,グランスイート銀座レスティモナーク,賃貸マンション,東京都中央区銀座８,東京メトロ銀座線/銀座駅 歩9分,東京メトロ日比谷線/東銀座駅 歩6分,ＪＲ山手線/新橋駅 歩8分,築13年,地下1地上13階建,8階,11.3万円,8000円,22.6万円/-/-/-,1K,22.74m
2590,グランスイート銀座レスティモナーク,賃貸マンション,東京都中央区銀座８,東京メトロ銀座線/銀座駅 歩9分,東京メトロ日比谷線/東銀座駅 歩6分,ＪＲ山手線/新橋駅 歩8分,築13年,地下1地上13階建,13階,11.5万円,8000円,23万円/-/-/11.5万円,1K,22.74m
2591,グランスイート銀座レスティモナーク,賃貸マンション,東京都中央区銀座８,東京メトロ銀座線/銀座駅 歩9分,東京メトロ日比谷線/東銀座駅 歩6分,ＪＲ山手線/新橋駅 歩8分,築13年,地下1地上13階建,13階,11.5万円,8000円,11.5万円/11.5万円/-/-,1K,22.74m
2592,グランスイート銀座レスティモナーク,賃貸マンション,東京都中央区銀座８,東京メトロ銀座線/銀座駅 歩9分,東京メトロ日比谷線/東銀座駅 歩6分,ＪＲ山手線/新橋駅 歩8分,築13年,地下1地上13階建,3階,19.8万円,10000円,39.6万円/-/-/-,1LDK,52m
2593,東京メトロ銀座線 銀座駅 地下2地上13階建 築13年,賃貸マンション,東京都中央区銀座８,東京メトロ銀座線/銀座駅 歩7分,ＪＲ山手線/新橋駅 歩8分,東京メトロ日比谷線/東銀座駅 歩5分,築13年,地下2地上13階建,8階,11.3万円,8000円,22.6万円/-/-/-,1K,22.74m
2594,東京メトロ銀座線 銀座駅 地下2地上13階建 築13年,賃貸マンション,東京都中央区銀座８,東京メトロ銀座線/銀座駅 歩7分,ＪＲ山手線/新橋駅 歩8分,東京メトロ日比谷線/東銀座駅 歩5分,築13年,地下2地上13階建,13階,11.5万円,8000円,23万円/-/-/-,1K,22.74m
2595,東京メトロ銀座線 銀座駅 地下2地上13階建 築13年,賃貸マンション,東京都中央区銀座８,東京メトロ銀座線/銀座駅 歩7分,ＪＲ山手線/新橋駅 歩8分,東京メトロ日比谷線/東銀座駅 歩5分,築13年,地下2地上13階建,11階,11.5万円,8000円,11.5万円/11.5万円/-/-,1K,22.74m
2596,東京メトロ銀座線 銀座駅 地下2地上13階建 築13年,賃貸マンション,東京都中央区銀座８,東京メトロ銀座線/銀座駅 歩7分,ＪＲ山手線/新橋駅 歩8分,東京メトロ日比谷線/東銀座駅 歩5分,築13年,地下2地上13階建,3階,19.8万円,10000円,39.6万円/-/-/-,1DK,52m
2597,ブレシア日本橋蛎殻町,賃貸マンション,東京都中央区日本橋蛎殻町１,東京メトロ日比谷線/人形町駅 歩6分,東京メトロ半蔵門線/水天宮前駅 歩3分,東京メトロ日比谷線/茅場町駅 歩5分,築6年,10階建,5階,11.1万円,10000円,11.1万円/11.1万円/-/-,1K,25.47m
2598,ブレシア日本橋蛎殻町,賃貸マンション,東京都中央区日本橋蛎殻町１,東京メトロ日比谷線/人形町駅 歩6分,東京メトロ半蔵門線/水天宮前駅 歩3分,東京メトロ日比谷線/茅場町駅 歩5分,築6年,10階建,6階,11.7万円,8000円,-/11.7万円/11.7万円/-,1K,25.91m
2599,ブレシア日本橋蛎殻町,賃貸マンション,東京都中央区日本橋蛎殻町１,東京メトロ日比谷線/人形町駅 歩6分,東京メトロ半蔵門線/水天宮前駅 歩3分,東京メトロ日比谷線/茅場町駅 歩5分,築6年,10階建,5階,11.5万円,10000円,11.5万円/11.5万円/-/-,1K,25.47m
2600,ブレシア日本橋蛎殻町,賃貸マンション,東京都中央区日本橋蛎殻町１,東京メトロ日比谷線/人形町駅 歩6分,東京メトロ半蔵門線/水天宮前駅 歩3分,東京メトロ日比谷線/茅場町駅 歩5分,築6年,10階建,10階,15.6万円,12000円,15.6万円/-/-/-,1LDK,42.2m
